"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)"
8.513874140E-1;4.281470776E-1;4.775009155E-1;-5.957202911E-1
8.691009770E-1;3.238683343E-1;8.100621104E-1;1.902866364E-1
8.868487190E-1;-1.666069031E-3;5.353019238E-1;-1.667575836E-1
9.045719850E-1;-2.800051570E-1;1.871696115E-1;-5.133152008E-1
9.222967160E-1;3.046763837E-1;2.778012753E-1;6.542720795E-1
9.400202880E-1;1.051305056E0;5.289299488E-1;-1.016178131E0
9.577370240E-1;5.838155150E-1;2.669911385E-1;-1.371441841E0
9.754811040E-1;5.475373864E-1;2.464652359E-1;-6.145744324E-1
9.931976560E-1;1.984322429E0;1.697037369E-1;-1.770944595E-1
1.010913965E0;6.113600135E-1;-1.975210160E-1;2.835941315E-2
1.028654688E0;-6.893998384E-1;3.008448482E-1;-2.090120316E-1
1.046382044E0;-2.937426567E-1;-1.215438470E-1;-8.586597443E-2
1.064106958E0;9.356472492E-1;-3.910779357E-1;-4.697408676E-1
1.081832055E0;7.141181827E-1;-2.507575452E-1;-4.681949615E-1
1.099559473E0;-3.319280744E-1;5.885115266E-2;1.401507378E0
1.117285852E0;-2.431893349E-2;3.804450631E-1;1.771036148E0
1.135014368E0;2.761419117E-1;-4.954786599E-2;6.629190445E-1
1.152738001E0;3.300909698E-1;-2.525110170E-2;-3.143100739E-1
1.170463465E0;4.317909479E-1;3.044892848E-2;-8.384952545E-1
1.188190149E0;8.733327389E-1;1.036581516E0;-6.984376907E-1
1.205915979E0;5.072761178E-1;5.725110769E-1;2.490863800E-1
1.223641382E0;5.250251293E-2;1.526969373E-1;8.246202469E-1
1.241365503E0;1.185275316E-1;2.738364637E-1;-1.012039185E-1
1.259093774E0;5.211178064E-1;7.887902260E-1;-2.265986919E0
1.276819238E0;9.492028952E-1;9.320646524E-1;-2.210283279E0
1.294542261E0;1.783729076E0;1.488173604E0;-1.199448586E0
1.312273218E0;1.889158010E0;2.514330387E0;-8.216524124E-1
1.329999719E0;1.943005085E0;2.885226727E0;1.352500916E-1
1.347715540E0;2.837770700E0;2.841785908E0;9.312620163E-1
1.365451624E0;2.993371487E0;1.007999182E0;-4.976100922E-1
1.383177942E0;2.061349154E0;-2.827525735E-1;-9.244842529E-1
1.400904016E0;-1.155853271E-3;-2.335742712E-1;6.179361343E-1
1.418629785E0;-1.040868521E0;6.687637568E-1;9.963893890E-1
1.436347437E0;-3.281953335E-1;7.818267345E-1;1.081816673E0
1.454082727E0;1.258525848E-1;-2.982645035E-1;1.278911591E0
1.471807519E0;-8.180027008E-1;-9.201173782E-1;1.350471497E0
1.489535485E0;-1.537316799E0;-2.973637581E-1;1.709092140E0
1.507242027E0;-1.321017861E0;5.869487524E-1;5.240540504E0
1.524982568E0;-3.485399485E-2;1.235327601E0;2.290360451E0
1.542715783E0;1.839224994E-1;1.624792695E0;-7.804231644E-1
1.560438928E0;-8.556512594E-1;5.154750347E-1;-1.005353928E-1
1.578163050E0;-1.318072200E0;-2.410284281E0;1.948497772E0
1.595891626E0;-2.182451725E0;-1.701024532E0;2.688686371E0
1.613610559E0;-2.236390710E-1;9.660091400E-1;2.098483086E0
1.631342127E0;1.235281229E-1;7.725948095E-1;1.083620071E0
1.649065942E0;-2.280449867E0;-2.043587208E0;1.009564400E0
1.666782984E0;-1.793390155E0;-2.385763645E0;4.467144012E-1
1.684522424E0;-3.252909184E-1;1.434116364E0;1.352574348E0
1.702230432E0;9.653410912E-1;2.505591393E0;1.077615738E0
1.719977625E0;1.852383018E-1;1.243369579E0;6.555290222E-1
1.737701684E0;-5.307364464E-1;-8.512079716E-3;1.447124481E-1
1.755428125E0;-5.877927542E-1;-3.443783522E-1;1.498508453E-2
1.773152796E0;7.452836633E-2;-2.316600084E-2;-3.364620209E-1
1.790875940E0;-9.849229455E-2;2.034813166E-1;-4.163122177E-1
1.808605432E0;6.450762749E-1;4.216805696E-1;-1.333785057E0
1.826330041E0;3.430843353E-1;5.572390556E-1;-6.101245880E-1
1.844052393E0;3.166351616E-1;-5.503654480E-3;5.304632187E-1
1.861783594E0;1.215571910E-1;-4.159285426E-1;-1.541309357E-1
1.879509729E0;-1.832337826E-1;-1.833437681E-1;-1.406417847E0
1.897236108E0;2.735805809E-1;-1.950563192E-1;-2.116108894E0
1.914961878E0;-1.145701706E-1;-1.237744093E-1;-1.586352348E0
1.932679650E0;-7.491002083E-1;5.821514130E-1;-8.419179916E-1
1.950414575E0;1.503038406E-2;-4.229803085E-1;-5.812644958E-1
1.968136011E0;-6.939211488E-2;-1.138591290E0;-9.081220627E-1
1.985866724E0;-9.406172037E-1;-1.329036474E0;-2.597732544E-1
2.003592920E0;-1.239657402E0;-1.234952450E0;-2.415075302E-1
2.021317529E0;-3.415603042E-1;-9.073880911E-1;-9.645290375E-1
2.039039331E0;3.214462101E-2;-4.183652401E-1;-4.002752304E-1
2.056771021E0;-8.460466564E-2;-9.698702097E-1;4.307670593E-1
2.074497522E0;1.026202440E-1;-1.454270840E0;4.869775772E-1
2.092223596E0;2.539446056E-1;-4.192531109E-1;-3.913860321E-1
2.109949731E0;5.346258879E-1;2.454785109E-1;-9.398937225E-1
2.127677026E0;6.205363274E-1;2.995038033E-1;-1.566495895E0
2.145398096E0;5.706707239E-1;1.032390594E-1;-1.549581528E0
2.163128381E0;-2.626619339E-1;-4.855293036E-1;-1.773776531E0
2.180842004E0;-3.180127144E-1;-1.091316581E0;-1.653440475E0
2.198581995E0;4.798700213E-1;6.606578827E-4;-2.010534286E0
2.216306909E0;5.310016274E-1;4.864404202E-1;-2.992622852E0
2.234026331E0;2.881736755E-1;-5.299210548E-3;-2.858752728E0
2.251759241E0;2.698731422E-1;-8.757411242E-1;-2.124759674E0
2.269480921E0;6.748747826E-2;-1.265084505E0;-1.556257248E0
2.287209985E0;-3.599929810E-2;-8.011802435E-1;-2.636334419E0
2.304937708E0;1.902868748E-1;-2.330771685E-1;-4.335209846E0
2.322658472E0;3.407826424E-1;-5.469322205E-3;-4.990212440E0
2.340385156E0;9.718132019E-2;-5.994280577E-1;-4.360959053E0
2.358115015E0;-3.075869083E-1;-1.306123376E0;-3.864470959E0
2.375842737E0;-5.752565861E-1;-2.324041367E0;-3.003067017E0
2.393570032E0;-4.548144341E-1;-2.337631941E0;-1.242219925E0
2.411286706E0;3.229851723E-1;-1.473296404E0;-1.419210434E-1
2.429015649E0;1.055953503E0;-1.123534203E0;3.878631592E-1
2.446746851E0;-9.647533894E-1;-7.792607546E-1;-3.232002258E-1
2.464473352E0;6.492567062E-2;-8.346377015E-1;-1.710198879E0
2.482198877E0;7.435302734E-1;-6.321819425E-1;-2.193960667E0
2.499924524E0;7.501840591E-2;-1.271886110E0;-1.873376369E0
2.517651636E0;4.984521866E-1;-1.825028658E0;-9.342064857E-1
2.535367395E0;3.384404182E0;4.878818989E-2;2.408051491E0
2.553104273E0;9.006486893E0;4.701783180E0;8.152801514E0
2.570829065E0;5.035899639E0;2.260133982E0;2.242415428E0
2.588556604E0;-6.093807220E-1;-1.666602135E0;1.790151596E-1
2.606282739E0;-1.352717400E0;-3.260959387E0;2.559923649E0
2.624007044E0;-4.216609001E-1;-2.950810432E0;4.443617821E0
2.641728967E0;-7.030215263E-1;-2.511363745E0;4.418340206E0
2.659461389E0;-1.037886620E0;-2.038073301E0;4.601784229E0
2.677187585E0;-1.719967842E0;-2.174243927E0;4.139175415E0
2.694914453E0;-2.403218269E0;-1.972395897E0;2.122138500E0
2.712640100E0;-2.377575874E0;-5.332379341E-1;1.778387547E0
2.730365930E0;-1.585415840E0;1.317803860E-1;2.833674908E0
2.748092249E0;-3.654913902E-1;3.292403221E-1;4.749686718E0
2.765816858E0;1.089768410E0;7.117528915E-1;5.728083134E0
2.783544702E0;1.912065983E0;8.964784145E-1;5.456157684E0
2.801265314E0;2.025822639E0;8.149871826E-1;4.268815041E0
2.818996057E0;2.239382267E0;8.997535706E-1;2.277332783E0
2.836721582E0;2.536410332E0;1.613151073E0;4.666156769E-1
2.854449548E0;3.063413620E0;2.245447636E0;-3.390026093E-2
2.872174585E0;3.628434181E0;2.858368397E0;-2.178401947E-1
2.889901819E0;4.037295341E0;2.390620232E0;3.516302109E-1
2.907627649E0;3.350769043E0;2.096123457E0;-3.710532188E-1
2.925342615E0;2.197237492E0;2.151144981E0;-1.635018349E0
2.943078882E0;1.574068546E0;1.949731112E0;-2.583389521E0
2.960805566E0;1.301454067E0;1.483238459E0;-2.607626915E0
2.978530786E0;7.512254715E-1;8.144798279E-1;-1.621640682E0
2.996260218E0;1.597738266E-1;3.316235542E-1;-9.511833191E-1
3.013981165E0;2.488975525E-1;5.349800587E-1;-7.705307007E-1
3.031714807E0;6.958065033E-1;6.341669559E-1;-7.814722061E-1
3.049433801E0;5.966024399E-1;5.937583447E-1;-6.146159172E-1
3.067162561E0;3.732242584E-1;6.030755043E-1;-1.175307274E0
3.084890100E0;-9.944248199E-2;3.183667660E-1;-1.834787130E0
3.102612329E0;-7.726383209E-1;2.547216415E-2;-1.734794140E0
3.120342310E0;-1.154449463E0;-1.482193470E-1;-7.512984276E-1
3.138063074E0;-1.910576820E0;-9.921174049E-1;4.352931976E-1
3.155795190E0;-2.365183353E0;-1.030526876E0;4.698610306E-2
3.173519861E0;-2.391692162E0;-4.401133060E-1;-8.672304153E-1
3.191242151E0;-2.482152462E0;-2.398879528E-1;-1.571807146E0
3.208970910E0;-2.729421139E0;-6.182086468E-1;-2.154681206E0
3.226686426E0;-2.431884766E0;-7.028905153E-1;-1.141597033E0
3.244413782E0;-1.746258736E0;-1.010571241E0;1.326442480E0
3.262154748E0;-7.591266632E-1;-1.291006565E0;2.895079851E0
3.279871301E0;5.129776001E-1;-1.097094178E0;2.373243809E0
3.297604456E0;1.401578903E0;-1.922702789E-2;4.042348862E-1
3.315326074E0;2.864826202E0;8.398654461E-1;-9.441571832E-1
3.333053430E0;3.525281906E0;-3.377004862E-1;-1.027100205E0
3.350783533E0;2.128225327E0;-2.323122025E0;6.942935586E-1
3.368507776E0;1.125021935E0;-3.019680977E0;8.011670113E-1
3.386236108E0;1.177861214E0;-2.086977720E0;-1.085437298E0
3.403961572E0;2.071859360E0;-1.118501544E0;-1.900467634E0
3.421677758E0;2.224471092E0;-5.491638184E-1;-1.864525557E0
3.439414209E0;1.981371880E0;-4.761219025E-3;-1.658679962E0
3.457137903E0;8.511619568E-1;-3.869222403E-1;-1.686124206E0
3.474865686E0;-1.045482635E0;-7.701069117E-1;-1.189188480E0
3.492593286E0;-2.477873802E0;-1.083118200E0;-9.760761261E-2
3.510307947E0;-2.201477051E0;-1.777714491E0;1.194582582E0
3.528042078E0;-1.629258156E0;-2.772094488E0;3.967850208E-1
3.545775720E0;-1.499730110E0;-3.229529381E0;2.689827681E-1
3.563498315E0;-1.106474876E0;-3.269070864E0;7.923508883E-1
3.581220239E0;1.008110046E-1;-3.547128201E0;1.823614836E0
3.598950769E0;1.031240463E0;-3.192065239E0;2.433163881E0
3.616672938E0;6.762304306E-1;-2.818875074E0;2.452491283E0
3.634400171E0;5.076580048E-1;-2.296100616E0;2.375539303E0
3.652129419E0;1.273697853E0;-1.446972609E0;1.825758934E0
3.669843957E0;2.658222198E0;1.054804325E-1;3.347402096E0
3.687586084E0;3.972563744E0;1.544792414E0;5.697819710E0
3.705308374E0;3.300663948E0;1.940767527E0;4.859679699E0
3.723028833E0;1.435605049E0;1.814419508E0;1.768051386E0
3.740760706E0;5.138015747E-1;2.759814262E0;6.798170805E-1
3.758491113E0;1.541938782E-1;3.004268408E0;8.234131932E-1
3.776217431E0;9.045028687E-1;3.835203886E0;1.102836728E0
3.793936670E0;3.759975433E-1;3.574607849E0;-6.845888495E-2
3.811665186E0;-1.635605812E0;3.057439566E0;-3.055775404E0
3.829391565E0;-3.331046104E0;2.822669268E0;-3.967684507E0
3.847120935E0;-3.591432095E0;2.782412291E0;-3.274597883E0
3.864845239E0;-9.437207222E0;-1.600394440E1;-2.216299248E1
3.882570520E0;-3.932446003E0;5.045669556E0;-6.541637421E0
3.900296533E0;2.247438431E-1;4.069879055E0;8.463237286E-1
3.918015161E0;5.090713501E-3;-1.125227213E0;1.456135154E0
3.935749109E0;-1.719135284E0;3.328190744E-2;-1.671497583E0
3.953476099E0;-1.029361725E0;1.598082066E0;-5.071691990E0
3.971205957E0;1.155293465E0;4.511859417E0;-1.763558030E0
3.988923364E0;1.502418518E0;1.793519378E0;2.454918027E-1
4.006651635E0;3.731894493E0;2.859139681E0;2.437057495E0
4.024380884E0;5.796661377E0;3.176056147E0;1.862669468E0
4.042106836E0;3.104446411E0;2.956330299E0;-6.426738501E-1
4.059830102E0;8.064374924E-1;-1.507898271E-1;-1.275315285E-1
4.077560755E0;-4.565362930E-1;3.136166930E-1;1.751599789E0
4.095285669E0;-9.096479416E-1;-5.310031772E-1;1.082409620E0
4.113012109E0;-3.294877052E0;-1.227046847E0;-2.071861267E0
4.130738245E0;-5.893944740E0;-1.906379223E0;-1.720227480E0
4.148463403E0;-6.511128426E0;-2.900091171E0;4.550458193E-1
4.166190942E0;-3.508460999E0;-1.625702620E0;1.058334231E0
4.183916956E0;-6.186237335E-1;-5.317268372E-1;2.988506794E0
4.201643274E0;1.779721260E0;2.183744907E-1;3.759784222E0
4.219368615E0;2.713303566E0;2.617464066E-1;4.622627258E0
4.237095972E0;9.109840393E-1;2.338347435E0;3.881594896E0
4.254821069E0;-4.418239594E-1;1.722827673E0;1.235269308E0
4.272548669E0;-4.982166290E-1;1.446406364E0;2.863626480E-1
4.290270044E0;3.696813583E-1;-3.339004517E-1;-1.040967584E0
4.308002831E0;1.375601768E0;-2.508072376E0;-9.294672012E-1
4.325726831E0;2.626237869E0;-4.220893860E0;-9.887303710E-1
4.343455103E0;6.000147820E0;-3.867358208E0;-3.797199488E0
4.361180383E0;5.949406624E0;-3.360245705E0;-3.615375996E0
4.378903039E0;3.260997772E0;-1.930559158E0;-1.702029228E0
4.396632044E0;1.007067680E0;2.876806259E-2;-2.296341062E-1
4.414352563E0;-9.244785309E-1;6.340632439E-1;8.518331051E-1
4.432088404E0;-3.042654037E0;-8.413314819E-1;6.412923336E-1
4.449810388E0;-4.422108173E0;-3.242583275E-1;-2.814754248E-1
4.467538049E0;-4.669676781E0;1.604660988E0;4.708411694E-1
4.485263879E0;-4.072393417E0;1.317084789E0;7.675244808E-1
4.502992456E0;-3.302047729E0;1.627365589E0;9.919440746E-1
4.520717981E0;-2.541984081E0;2.281234741E0;-2.759814262E-2
4.538442346E0;-1.503101349E0;2.207961082E0;-1.320354939E0
4.556168848E0;-2.001399994E0;3.025837421E0;2.906117201E0
4.573895227E0;-2.427653313E0;2.897687435E0;1.262156248E0
4.591619409E0;-2.428059101E0;1.684427261E0;-1.289257765E0
4.609349085E0;-2.599981785E0;2.728667736E0;2.659558296E0
4.627069849E0;-2.411368847E0;3.545567036E0;3.378663063E0
4.644798669E0;-2.334316492E0;3.943581104E0;1.535371780E0
4.662521692E0;-1.418516278E0;3.650073528E0;-1.160253525E0
4.680255029E0;-7.237852812E-1;4.462690353E0;-1.019973516E0
4.697980981E0;-3.570110202E-1;5.200332642E0;4.480779171E-1
4.715706507E0;4.572303593E-1;3.208882332E0;-8.885121346E-1
4.733428735E0;2.777467966E0;-3.503032684E0;-7.185611725E0
4.751157739E0;2.729200363E0;-1.194809532E1;-5.511043549E0
4.768882837E0;5.122830868E-1;-1.566945744E1;-5.038740158E0
4.786610742E0;-1.119216919E0;-1.243526268E1;-6.314928055E0
4.804336694E0;1.451826096E0;1.491423607E0;-1.238083839E0
4.822057336E0;-1.070001841E0;-5.011405945E-1;-8.706803322E-1
4.839789453E0;-3.753573656E0;-3.723217964E0;5.691337585E-2
4.857515588E0;-4.352684498E0;-5.430569649E0;1.671929121E0
4.875242151E0;-1.865568638E0;-4.125053406E0;2.336490154E0
4.892967737E0;-3.243193626E-1;-2.618561745E0;3.700351715E0
4.910695459E0;-6.362433434E-1;-1.736240387E-1;2.280540228E0
4.928420923E0;-1.533312678E0;-6.163311005E-2;1.573838353E0
4.946146997E0;-1.655852795E-1;-9.320154190E-1;1.984019518E0
4.963868128E0;1.225826979E0;3.474054337E-1;2.173495531E0
4.981599634E0;7.693698406E-1;5.995121002E-1;2.353940010E0
4.999325891E0;-1.992292404E-1;2.027616501E-1;2.634730101E0
5.017048792E0;-9.908522367E-1;-1.847362518E-2;3.340559721E0
5.034773157E0;-1.327841878E0;8.426570892E-1;5.489637375E0
5.052504663E0;-8.472230434E-1;9.621524811E-1;2.900865555E0
5.070219507E0;-3.745286465E-1;8.426170349E-1;-2.816607952E-1
5.087959741E0;-4.406552315E-1;6.493015289E-1;-1.841026545E0
5.105684472E0;-4.870564938E-1;6.700477600E-1;-2.185842752E0
5.123406823E0;-1.274228096E-2;1.631908417E0;-1.303673267E0
5.141135950E0;6.983015537E-1;2.167228699E0;-3.468962312E-1
5.158851098E0;1.098554373E0;1.955643654E0;-1.902049780E-2
5.176589868E0;1.217767239E0;1.605498314E0;-3.973525167E-1
5.194313745E0;1.175305367E0;1.628751755E0;-7.070804238E-1
5.212035180E0;1.032689333E0;1.878417015E0;-6.191225052E-1
5.229767297E0;6.608712673E-1;1.429533005E0;-5.215507150E-1
5.247473413E0;5.357923508E-1;5.959796906E-1;-2.235954404E-1
5.265214502E0;6.294465065E-1;-3.870096207E-1;4.333798885E-1
5.282946069E0;3.225092888E-1;-1.391942024E0;1.303634405E0
5.300673365E0;-7.089103460E-1;-2.534483910E0;-6.535687447E-1
5.318399560E0;-6.670613289E-1;-2.012491226E0;-4.033905506E0
5.336112024E0;4.514508247E-1;-6.831865311E-1;-6.166443825E0
5.353850000E0;1.829717040E0;-6.786899567E-1;-4.936244965E0
5.371577295E0;2.859019756E0;-8.296108246E-1;-2.737741709E0
5.389301843E0;3.669171810E0;-3.614635468E-1;-5.029867887E-1
5.407025842E0;4.493346214E0;1.586370468E-1;-1.302920818E0
5.424755823E0;5.488825321E0;-5.435457230E-1;-4.378179550E0
5.442484948E0;6.370794296E0;-1.229488373E0;-6.119283199E0
5.460208460E0;7.387155056E0;-1.048716545E0;-6.405400276E0
5.477933252E0;6.590075970E0;-1.270689964E0;-5.389350414E0
5.495657495E0;4.052592278E0;-1.320334435E0;-4.427440166E0
5.513387232E0;1.637036085E0;-2.353373528E0;-2.366359234E0
5.531113733E0;6.238803864E-1;-4.206237793E0;6.339644194E-1
5.548838891E0;2.487921715E-2;-5.731723785E0;2.949010134E0
5.566566675E0;-1.380694628E0;-7.469305038E0;5.090826511E0
5.584292444E0;-3.190262794E0;-8.406504631E0;5.740507126E0
5.602019556E0;-4.014338493E0;-6.294111252E0;3.628460407E0
5.619744348E0;-4.555671215E0;-3.005367279E0;-1.371846676E0
5.637471643E0;-4.585844994E0;-9.212999344E-1;-3.567486048E0
5.655197717E0;-5.421716213E0;-7.450094223E-1;1.022051096E0
5.672923792E0;-5.675306320E0;4.026985168E-2;3.591094494E0
5.690651208E0;-5.486234665E0;9.122800827E-1;4.386803150E0
5.708376489E0;-4.296938419E0;2.195641518E0;4.391267776E0
5.726102747E0;-2.920909405E0;3.264165878E0;4.181008339E0
5.743828638E0;-1.997064114E0;3.782117367E0;3.996496677E0
5.761555383E0;-1.633639097E0;3.565827370E0;4.278208256E0
5.779281458E0;-2.123885632E0;2.917449474E0;4.907085419E0
5.797007104E0;-3.660806656E0;2.498213768E0;4.123804092E0
5.814733606E0;-4.603559494E0;3.009933949E0;3.185056210E0
5.832460474E0;-4.357003212E0;3.663088799E0;2.807441473E0
5.850186731E0;-3.104166031E0;3.523144722E0;2.700130939E0
5.867911096E0;-1.204339027E0;2.334238052E0;1.057772636E0
5.885638819E0;1.626659870E0;1.510629654E-1;-5.559308052E0
5.903357690E0;5.302896023E0;-3.208188057E0;-9.480403900E0
5.921080713E0;7.618206501E0;-6.489904404E0;-5.299114704E0
5.938811975E0;7.553009033E0;-5.716698647E0;-3.714701891E0
5.956543115E0;6.375786781E0;-2.857288361E0;-7.615921497E0
5.974270471E0;3.940758228E0;-2.138400078E0;-9.749897957E0
5.991995874E0;1.218083382E0;-4.696628571E0;-2.903518915E0
6.009725977E0;-5.754261017E-1;-5.119217873E0;1.545424581E0
6.027448999E0;-1.800589085E0;-3.042189598E0;4.000371456E0
6.045175379E0;-2.557162762E0;-1.129447937E0;4.457568645E0
6.062901575E0;-3.485791683E0;-9.205341339E-2;3.947235584E0
6.080616174E0;-4.259486675E0;9.574427605E-1;3.046664953E0
6.098353418E0;-5.291798115E0;9.729800224E-1;2.651199102E0
6.116081567E0;-5.297920704E0;-4.388685226E-1;2.661617756E0
6.133805566E0;-3.930108786E0;-1.532072067E0;2.580548525E0
6.151533228E0;-2.737406969E0;-7.948064804E-1;2.131438732E0
6.169257776E0;-2.594647408E0;-2.124576569E-1;1.875808716E0
6.186985620E0;-2.658195972E0;8.645439148E-2;1.804656148E0
6.204712610E0;-2.264849186E0;5.413303375E-1;1.794311523E0
6.222434900E0;-1.591306686E0;1.069631577E0;1.915596247E0
6.240159143E0;-1.078003168E0;1.346720695E0;2.274414778E0
6.257879786E0;-6.810641289E-1;1.128337860E0;2.689573288E0
6.275617456E0;-1.439189911E-1;5.998344421E-1;2.545403004E0
6.293344446E0;5.292377472E-1;9.123802185E-2;1.731377363E0
6.311061670E0;1.411736250E0;6.264495850E-2;4.102007449E-1
6.328796655E0;2.245600462E0;4.983539581E-1;-5.771540403E-1
6.346521936E0;2.987887383E0;1.113097191E0;-1.988322020E0
6.364249231E0;3.030394077E0;1.292963028E0;-4.258477211E0
6.381974024E0;2.227782011E0;1.241886139E0;-5.383822918E0
6.399701806E0;1.107819796E0;7.149467468E-1;-4.108737946E0
6.417424830E0;4.737384319E-1;4.645156860E-2;-2.021254063E0
6.435153284E0;6.025373936E-1;-1.786661148E-1;-2.037679672E0
6.452876611E0;8.903157711E-1;1.613140106E-1;-2.217426538E0
6.470593347E0;8.261148930E-1;-6.467437744E-2;-1.725201249E0
6.488320520E0;9.696450233E-1;-5.613660812E-1;-1.399580836E0
6.506050317E0;1.781811595E0;-6.235971451E-1;-1.212255955E0
6.523784570E0;2.730972767E0;-1.852464676E-1;-7.679288387E-1
6.541510767E0;3.466476202E0;5.550270081E-1;5.477681160E-1
6.559236963E0;4.064143658E0;6.231327057E-1;8.070242405E-1
6.576963342E0;5.170495033E0;-2.793169022E-1;-2.775743484E0
6.594690576E0;6.052356720E0;-1.004039764E0;-6.155981064E0
6.612411096E0;5.887854576E0;-2.035659790E0;-9.060159683E0
6.630142114E0;4.394958496E0;-2.629804611E0;-8.727987289E0
6.647860132E0;2.446334362E0;-1.073747635E0;-5.693705082E0
6.665597314E0;1.165265560E0;-9.931364059E-1;-2.340593338E0
6.683321008E0;6.198966503E-1;-3.182373047E0;6.742304564E-1
6.701039636E0;-9.840965271E-3;-5.972459793E0;2.845364571E0
6.718773462E0;-8.678898811E-1;-8.471909523E0;5.108326435E0
6.736496607E0;-2.460021496E0;-9.621556282E0;6.342139244E0
6.754228968E0;-3.844854116E0;-6.919622421E0;4.697367668E0
6.771951135E0;-4.882896423E0;-2.498595238E0;-1.403165579E0
6.789681237E0;-5.984551430E0;8.456897736E-2;-5.025372505E0
6.807404505E0;-6.792341232E0;2.199783325E-1;-5.001718998E-1
6.825119165E0;-7.130816460E0;3.219580650E-1;3.024805546E0
6.842858850E0;-6.352152824E0;1.440181732E0;3.924259186E0
6.860583704E0;-4.711157799E0;2.850675583E0;3.276439428E0
6.878309717E0;-3.070635080E0;3.497164249E0;2.517787933E0
6.896031458E0;-2.012583017E0;3.119819164E0;2.640434027E0
6.913758813E0;-1.697996378E0;1.989042759E0;3.097287416E0
6.931488794E0;-2.090034485E0;1.414728165E0;3.183484077E0
6.949214563E0;-3.437822580E0;1.708635330E0;2.360304832E0
6.966942286E0;-4.411379814E0;2.436044216E0;2.131729603E0
6.984668054E0;-4.628455162E0;2.786969662E0;1.856944561E0
7.002379663E0;-4.173089027E0;2.611517906E0;1.690594077E0
7.020122033E0;-2.733791828E0;2.047579765E0;1.583975673E0
7.037846338E0;-1.865258217E-1;8.603811264E-1;5.112249851E-1
7.055570398E0;3.547151566E0;-7.761726379E-1;-3.920616150E0
7.073298853E0;7.946842194E0;-2.684610367E0;-9.376241684E0
7.091013696E0;1.010933113E1;-3.448297501E0;-8.061623573E0
7.108753808E0;8.747482300E0;-2.373368263E0;-7.581781387E0
7.126480310E0;5.826763630E0;-1.307258606E0;-7.841266632E0
7.144202661E0;1.483956814E0;-9.412317276E-1;-3.962282896E0
