"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)"
1.301405318E0;1.317027569E0;-1.427782059E0;-2.824316621E-1
1.319718001E0;1.203545094E0;-1.631542206E0;-3.249286413E-1
1.338031295E0;6.471850872E-1;-1.439061165E0;-1.684101075E-1
1.356343734E0;6.861939430E-1;-1.307295799E0;-1.244582757E-1
1.374655318E0;5.298149586E-1;-1.574357986E0;-2.134540528E-1
1.392968123E0;4.801025391E-1;-1.148297310E0;2.079314142E-1
1.411280257E0;6.091887951E-1;-7.866573334E-1;4.549755454E-1
1.429588424E0;2.346794605E-1;-7.918643951E-1;4.116965234E-1
1.447905318E0;3.163375854E-1;-5.230388641E-1;3.161729872E-2
1.466217818E0;1.877779961E-1;-2.868118286E-1;-8.834341168E-2
1.484530318E0;-3.883749247E-1;-6.149377823E-1;-3.940772712E-1
1.502842818E0;-6.467056274E-2;-4.896984100E-1;-6.276217699E-1
1.521155013E0;-9.534358978E-2;-5.665969849E-2;-7.432238460E-1
1.539465377E0;-2.105238438E-1;1.537094116E-1;-7.255765796E-1
1.557780074E0;1.709218025E-1;1.849861145E-1;-4.081400335E-1
1.576092818E0;5.614774227E-1;1.085739136E-1;-1.421116590E-1
1.594405318E0;1.040360928E-1;2.787055969E-1;1.823908091E-2
1.612717879E0;-3.831454515E-1;3.717451096E-1;-8.087050915E-2
1.631030074E0;-6.161645651E-1;1.850547791E-1;-4.220645130E-1
1.649341232E0;-9.040030241E-1;-3.784656525E-2;2.334903479E-1
1.667655257E0;-1.579266310E0;-3.256816864E-1;3.694934249E-1
1.685967818E0;-1.448906183E0;-3.039627075E-1;2.999372482E-1
1.704280013E0;-7.382409573E-1;1.671400070E-1;4.125024080E-1
1.722587691E0;-2.878470421E-1;5.319318771E-1;3.977842331E-1
1.740905074E0;-4.028842449E-1;2.519159317E-1;-3.778971434E-1
1.759217757E0;-3.756639957E-1;-2.200918198E-1;-8.289210796E-1
1.777528854E0;3.581557274E-1;9.104633331E-2;-4.543143511E-1
1.795842635E0;1.018347263E0;4.396219254E-1;-2.477542162E-1
1.814155074E0;1.200116158E0;3.376512527E-1;-6.284165382E-2
1.832467635E0;6.545667648E-1;-8.800506592E-2;-1.217788458E-1
1.850774093E0;5.782756805E-1;-1.824216843E-1;-5.903983116E-2
1.869092513E0;5.110592842E-1;-1.913690567E-1;2.188332081E-1
1.887408126E0;5.222225189E-2;-4.287309647E-1;3.305373192E-1
1.905720626E0;-3.448588848E-1;-5.584936142E-1;2.065316439E-1
1.924029769E0;-2.405951023E-1;-3.421821594E-1;2.162164450E-1
1.942340011E0;-2.766830921E-1;-1.354589462E-1;1.331372261E-1
1.960648970E0;-4.851858616E-1;-4.551696777E-2;8.282077312E-2
1.978969039E0;-3.142356873E-3;3.302507401E-1;5.244674683E-1
1.997278976E0;8.771800995E-2;1.355628967E-1;4.639238119E-1
2.015592330E0;-3.661069870E-1;-7.792568207E-1;3.799815178E-1
2.033904830E0;1.088571548E-2;-2.141895294E-1;5.363305807E-1
2.052217879E0;-5.353975296E-1;1.687059402E-1;4.892716408E-1
2.070529769E0;-4.978244305E-1;1.823892593E-1;1.485655308E-1
2.088842574E0;-6.438081264E-1;-2.243995667E-3;8.047246933E-2
2.107155257E0;-1.036621809E0;-1.930580139E-1;-3.018140793E-2
2.125467574E0;-6.389870644E-1;-1.986293793E-1;-2.527464628E-1
2.143782943E0;1.462192535E-1;4.273500443E-1;-1.214191914E-1
2.162092330E0;3.732940197E0;1.220235825E0;7.331228256E-2
2.180405990E0;3.233892441E0;8.905038834E-1;-1.662128925E0
2.198717513E0;2.340013504E0;4.313449860E-1;-2.828839540E0
2.217030074E0;1.497331858E0;-1.119003296E-1;-3.016267776E0
2.235342391E0;-2.110398769E0;-6.960792542E-1;-3.000538111E0
2.253654830E0;4.815011024E-1;-2.206811905E-1;-2.285546064E0
2.271968062E0;1.363023758E0;3.566455841E-1;-1.678630114E-1
2.290274032E0;1.188488483E0;4.710845947E-1;3.507404327E-1
2.308592330E0;7.330856323E-1;-3.890609741E-2;-3.421318531E-2
2.326905074E0;1.182160378E-1;-5.597925186E-1;-5.053029656E-1
2.345217330E0;-1.505756378E-2;-2.888336182E-1;1.677893996E-1
2.363524947E0;1.972002983E-1;-4.780502319E-1;-3.629416227E-1
2.381842574E0;4.667296410E-1;-1.003684998E-1;-5.310983658E-1
2.400155013E0;5.065350533E-1;1.180620193E-1;-5.483523011E-1
2.418466415E0;7.315325737E-1;4.692530632E-1;-3.320671618E-1
2.436779830E0;1.382884979E-1;4.913153648E-1;-1.187185645E0
2.455092330E0;-9.871878624E-1;5.347719193E-1;-6.849409938E-1
2.473405074E0;-2.099881172E-1;-4.283952713E-2;-6.361396909E-1
2.491713057E0;5.520710945E-1;-5.232715607E-2;-1.066231728E-1
2.510029830E0;5.822086334E-1;-1.319022179E-1;-1.196247339E-2
2.528342391E0;3.841066360E-2;-1.786317825E-1;-4.666733742E-2
2.546654830E0;-2.236151695E-1;-1.352691650E-1;4.264900684E-1
2.564967330E0;-5.031285286E-1;-1.195282936E-1;5.983591080E-2
2.583276962E0;-6.129283905E-1;-3.853425980E-1;-2.439532280E-1
2.601592025E0;-9.124708176E-2;-5.588564873E-1;1.662296057E-1
2.619906051E0;3.463602066E-2;-3.408889771E-1;6.051735878E-1
2.638213607E0;3.665747643E-1;4.558944702E-2;9.155039787E-1
2.656519149E0;1.738843918E-1;3.533844948E-1;8.569184542E-1
2.674844894E0;3.138337135E-1;8.796677589E-1;5.967631340E-1
2.693154830E0;-7.273435593E-2;1.564448357E0;7.272901535E-1
2.711468978E0;-4.083609581E-1;1.350714207E0;-8.097171783E-3
2.729779891E0;4.365892410E-1;1.253915787E0;-4.298210144E-2
2.748093490E0;4.878802299E-1;7.535228729E-1;3.606593609E-2
2.766405685E0;7.863006592E-1;3.475689888E-1;-3.192925453E-2
2.784718794E0;6.964683533E-2;3.634181023E-1;1.135511398E-1
2.803029830E0;-1.337800026E-1;4.296522141E-1;1.095602512E-1
2.821342574E0;-7.160086632E-1;2.348513603E-1;2.490706444E-1
2.839654769E0;-7.304506302E-1;2.886843681E-1;1.788697243E-1
2.857967635E0;3.906950951E-1;2.323188782E-1;6.408269405E-1
2.876279830E0;-3.238773346E-2;-1.514720917E-2;3.246572018E-1
2.894592025E0;-8.095488548E-1;-4.650902748E-1;-2.638323307E-1
2.912904586E0;-1.108339787E0;-8.806991577E-1;-4.195528030E-1
2.931211837E0;-8.517789841E-1;-1.049739361E0;-4.219055176E-1
2.949525863E0;-3.714556694E-1;-9.752731323E-1;-2.807946205E-1
2.967842391E0;-4.807806015E-2;-1.017344475E0;2.014846802E-1
2.986154647E0;-1.182265282E-1;-9.758329391E-1;6.186785698E-1
3.004467574E0;-5.591149330E-1;-1.002521515E0;6.513497829E-1
3.022780135E0;-6.540851593E-1;-1.022631168E0;5.877075195E-1
3.041092025E0;-6.721553802E-1;-1.525095940E0;4.037039280E-1
3.059403609E0;1.018018723E-1;-1.538016319E0;5.917735100E-1
3.077717635E0;5.310535431E-3;-1.444419861E0;9.171001911E-1
3.096029891E0;-1.502256393E-1;-1.459583759E0;9.632349014E-1
3.114342330E0;-5.712504387E-1;-5.620517731E-1;1.248362780E0
3.132647323E0;9.651546478E-1;-1.668680668E0;4.519925117E-1
3.150967574E0;4.187822342E-2;-1.928803444E0;5.865836143E-1
3.169279647E0;-3.912358284E-1;-1.807335854E0;8.166046143E-1
3.187591109E0;-4.806828499E-1;-1.313385487E0;1.043832779E0
3.205904769E0;-1.444158554E-1;6.684303284E-2;1.037961483E0
3.224217635E0;-4.393148422E-1;6.211943626E-1;6.505279541E-1
3.242530013E0;-2.930393219E-1;8.133072853E-1;-5.970258713E-1
3.260842513E0;-5.998277664E-1;1.668772697E-1;1.157069683E0
3.279143599E0;-2.588267326E-1;5.429849625E-1;6.067490578E-1
3.297459212E0;-1.090431213E-2;-1.280350685E-1;3.544816971E-1
3.315770552E0;3.496160507E-1;-4.901151657E-1;4.467678070E-1
3.334094405E0;1.240730286E-3;-6.058554649E-1;4.518260956E-1
3.352407577E0;-4.073967934E-1;2.277340889E-1;-2.491126060E-1
3.370717635E0;-1.106343269E0;-3.241896629E-1;-4.047727585E-2
3.389031051E0;-1.552945614E0;-1.713262081E0;1.976919174E-1
3.407342025E0;-2.001216412E0;-2.249313831E0;-1.012506485E-1
3.425653793E0;-2.615593195E0;-2.721363544E0;7.777004242E-1
3.443967574E0;-2.977488518E0;-3.958784103E0;9.722576141E-1
3.462279830E0;7.697734833E-1;-2.894413471E0;1.285245895E0
3.480592269E0;6.337475777E-1;-1.564322472E0;4.415903091E-1
3.498904830E0;-2.915115356E-1;-1.373713017E0;-1.663030148E0
3.517217880E0;-2.675704956E-1;-7.671904564E-1;-2.097848892E0
3.535532699E0;-8.005628586E-1;-4.825205803E-1;-1.033964634E0
3.553842391E0;-1.135386944E0;-1.371364594E-1;5.516757965E-1
3.572143660E0;-9.270544052E-1;2.179193497E-2;1.894535065E0
3.590456587E0;-3.316631317E-1;5.353083611E-1;2.940418482E0
3.608768416E0;3.648900986E-2;1.001739502E0;3.387692928E0
3.627082809E0;1.287764072E0;1.895237923E0;3.052204847E0
3.645404525E0;2.259799957E0;2.799641371E0;1.889634132E0
3.663717574E0;1.831516266E0;2.539733410E0;7.134723663E-1
3.682029586E0;1.247323990E0;2.064739227E0;2.749876976E-1
3.700336532E0;1.237169743E0;1.643985271E0;2.669248581E-1
3.718654769E0;2.240251541E0;1.511807442E0;3.982915878E-1
3.736967574E0;3.369034290E0;1.205908775E0;1.282634735E-1
3.755279647E0;3.534842014E0;9.583115578E-1;-3.118405342E-1
3.773587447E0;3.165309429E0;9.309797287E-1;-7.859921455E-1
3.791907760E0;2.715489864E0;4.608998299E-1;-9.778122902E-1
3.810207198E0;2.092924595E0;4.396142960E-1;-5.915260315E-1
3.828518538E0;9.649872780E-1;4.059548378E-1;-3.732140064E-1
3.846833846E0;-2.058744431E-2;1.701002121E-1;-2.577791214E-1
3.865143172E0;-7.087268829E-1;-1.429204941E-1;1.389803886E-1
3.883458846E0;-5.845432281E-1;-2.798566818E-1;5.694537163E-1
3.901779830E0;-2.809553146E-1;-7.692432404E-2;7.367372513E-1
3.920092330E0;-5.583839417E-1;6.277322769E-2;5.401201248E-1
3.938404891E0;-1.057692528E0;-2.499055862E-2;-3.008244038E-1
3.956717635E0;-1.050110340E0;-7.961463928E-2;-7.308259010E-1
3.975029830E0;-1.224898338E0;-2.213525772E-1;-3.325893879E-1
3.993342330E0;-8.496203423E-1;-3.394932747E-1;-1.185033321E-1
4.011654830E0;-1.381616592E-1;-3.207182884E-1;2.868812084E-1
4.029968795E0;3.277997971E-1;-5.745654106E-1;7.595758438E-1
4.048279891E0;2.885127068E-1;-4.885535240E-1;5.528615713E-1
4.066592086E0;8.801126480E-2;-3.332986832E-1;-4.427719116E-2
4.084905074E0;-5.530357361E-2;-4.091205597E-1;-8.604950905E-1
4.103217574E0;-6.999635696E-2;-1.498637199E-1;-1.477633715E0
4.121529525E0;4.465723038E-2;2.313184738E-2;-1.714462042E0
4.139842574E0;1.615948677E-1;9.784984589E-2;-1.479279041E0
4.158155990E0;1.671218872E-1;2.102136612E-2;-1.116827965E0
4.176465316E0;4.485998154E-1;1.251683235E-1;-7.978169918E-1
4.194779830E0;8.050370216E-1;2.530450821E-1;-6.572115421E-1
4.213087935E0;9.088478088E-1;4.299273491E-1;-7.541618347E-1
4.231407760E0;8.110733032E-1;5.073599815E-1;-9.475479126E-1
4.249717635E0;5.146746635E-1;5.664043427E-1;-9.197022915E-1
4.268030013E0;2.819786072E-1;5.187406540E-1;-8.451337814E-1
4.286343246E0;-2.868986130E-2;2.633290291E-1;-5.325057507E-1
4.304651961E0;-1.842522621E-1;-2.909345627E-1;-1.239514351E-2
4.322967574E0;-7.993221283E-3;-6.368470192E-1;5.596811771E-1
4.341275130E0;5.376677513E-1;-6.928420067E-1;8.740251064E-1
4.359587935E0;7.889308929E-1;-6.650838852E-1;1.006795883E0
4.377905013E0;6.293144226E-1;-6.401772499E-1;1.061431408E0
4.396217879E0;5.363483429E-1;-6.042580605E-1;1.174427032E0
4.414530074E0;2.309861183E-1;-7.305822372E-1;1.688861609E0
4.432842635E0;-1.071124077E-1;-7.941079140E-1;2.157143593E0
4.451155135E0;-3.397898674E-1;-8.464512825E-1;2.313693762E0
4.469462692E0;-3.222312927E-1;-6.652212143E-1;2.302136421E0
4.487780074E0;-2.122125626E-1;-4.082627296E-1;1.906283379E0
4.506092330E0;-4.300866127E-1;-2.081732750E-1;1.398569584E0
4.524405074E0;-4.770021439E-1;8.313179016E-3;1.076370120E0
4.542717574E0;-4.121351242E-1;4.365825653E-2;1.183598042E0
4.561029586E0;-2.720894814E-1;-2.988343239E-1;9.476518631E-1
4.579342574E0;-1.855492592E-1;-2.968549728E-2;1.204993606E0
4.597653915E0;1.511335373E-1;1.150608063E-2;1.017123938E0
4.615968123E0;6.384506226E-1;-2.163600922E-2;6.571404934E-1
4.634268477E0;8.622303009E-1;1.589903831E-1;5.858252048E-1
4.652592635E0;8.169984818E-1;5.943489075E-1;4.773983955E-1
4.670891219E0;8.114690781E-1;7.646141052E-1;-9.747767448E-2
4.689206954E0;6.297035217E-1;9.177908897E-1;-4.752037525E-1
4.707518416E0;-3.847646713E-2;6.385722160E-1;-5.337381363E-1
4.725831832E0;-4.947972298E-1;2.408237457E-1;-5.831182003E-1
4.744144026E0;-4.519381523E-1;2.546882629E-1;-4.266285896E-1
4.762456405E0;-2.427668571E-1;4.103031158E-1;-5.869278908E-1
4.780769637E0;-6.748390198E-2;5.414729118E-1;-8.692865372E-1
4.799080855E0;-1.055316925E-1;6.454968452E-1;-7.711174488E-1
4.817394332E0;-1.828384399E-2;5.625743866E-1;-6.278152466E-1
4.835706585E0;-5.960798264E-2;1.982645988E-1;-6.346920729E-1
4.854019942E0;-1.589264870E-1;-3.030476570E-1;-1.238263845E-1
4.872331954E0;-3.975377083E-1;-2.596397400E-1;-2.620181561E0
4.890643965E0;-4.182062149E-1;-5.271105766E-1;-6.864049435E-1
4.908956587E0;-2.399473190E-1;-5.933451653E-1;-1.834577203E0
4.927281966E0;-4.751396179E-1;-6.815199852E-1;-1.765365362E0
4.945592391E0;-6.112809181E-1;-9.233684540E-1;-1.044532895E0
4.963905074E0;-5.633873940E-1;-8.571000099E-1;-5.101978779E-1
4.982212630E0;-4.808669090E-1;-5.215487480E-1;-3.436175585E-1
5.000519088E0;-2.012333870E-1;-9.288725853E-1;-8.586046696E-1
5.018830611E0;-4.711790085E-1;-7.846112251E-1;-2.142497301E-1
5.037154220E0;-8.803358078E-1;-9.605674744E-1;1.279353857E0
5.055470748E0;-1.061008453E0;-1.302952290E0;4.614542723E-1
5.073780074E0;-1.745349884E0;-1.235485077E0;-2.372864485E-1
5.092092574E0;-1.483157158E0;-8.579535484E-1;-1.107713699E0
5.110399276E0;-1.153203487E0;-6.255540848E-1;-1.533645272E0
5.128717879E0;-1.264509201E0;-6.309566498E-1;-1.461382508E0
5.147030257E0;-1.184302807E0;-5.529866219E-1;-1.077726603E0
5.165342757E0;-3.510098457E-1;-4.067783356E-1;-7.798829079E-1
5.183655013E0;2.896490097E-1;-2.923831940E-1;-2.400565147E-1
5.201967879E0;5.716471672E-1;-1.657958031E-1;2.874194384E-1
5.220280318E0;8.381810188E-1;-3.022575378E-2;4.091937542E-1
5.238591354E0;1.068978786E0;9.002923965E-2;6.479361057E-1
5.256905257E0;1.308279991E0;3.673448563E-1;9.494593143E-1
5.275217818E0;1.308104038E0;5.600285530E-1;7.204966545E-1
5.293530318E0;1.059292316E0;6.406650543E-1;4.613447189E-1
5.311842818E0;6.678986549E-1;5.109477043E-1;2.100627422E-1
5.330155318E0;4.273695946E-1;4.984869957E-1;1.916732788E-1
5.348468123E0;4.816646576E-1;6.654095650E-1;1.202421188E-1
5.366780318E0;6.160092354E-1;8.485550880E-1;1.250896454E-1
5.385092513E0;5.916442871E-1;8.471064568E-1;2.668437958E-1
5.403393904E0;4.959402084E-1;7.870407104E-1;6.396434307E-1
5.421718062E0;5.053291321E-1;7.250471115E-1;9.531548023E-1
5.440031234E0;4.714837074E-1;6.588945389E-1;1.227474570E0
5.458342818E0;2.270665169E-1;4.695320129E-1;1.296599388E0
5.476655318E0;-5.187273026E-2;4.370708466E-1;1.251105309E0
5.494968428E0;-1.246142387E-1;3.049616814E-1;9.489519596E-1
5.513280379E0;-1.990365982E-1;-9.713125229E-2;8.329668045E-1
5.531592757E0;-1.071248055E-1;-3.340239525E-1;1.071299314E0
5.549905318E0;3.749394417E-1;-2.914705276E-1;1.241383314E0
5.568219527E0;6.748919487E-1;-1.956176758E-1;1.137547493E0
5.586530318E0;5.347909927E-1;-1.659936905E-1;8.326308727E-1
5.604842818E0;1.138319969E-1;-1.063623428E-1;5.061569214E-1
5.623150618E0;-2.762899399E-1;-5.926084518E-2;2.652487755E-1
5.641467757E0;-3.777980804E-1;-2.219376564E-1;5.874681473E-2
5.659780562E0;-4.682040215E-1;-4.747705460E-1;-7.707858086E-2
5.678092879E0;-5.831799507E-1;-7.624959946E-1;-2.227265835E-1
5.696406234E0;-2.843451500E-1;-8.538756371E-1;-3.940193653E-1
5.714718123E0;-2.283639908E-1;-9.146394730E-1;-3.639051914E-1
5.733030318E0;-4.126639366E-1;-9.661092758E-1;-5.826277733E-1
5.751338179E0;-5.535545349E-1;-9.011454582E-1;-5.802111626E-1
5.769655562E0;-6.185855865E-1;-7.027034760E-1;-2.280924320E-1
5.787968306E0;-4.176826477E-1;-4.024691582E-1;-1.126580238E-1
5.806280379E0;-2.666978836E-1;-1.182351112E-1;-1.554179192E-1
5.824587203E0;-1.778683662E-1;8.114576340E-2;-3.005836010E-1
5.842905379E0;-2.587022781E-1;2.079219818E-1;-3.348603249E-1
5.861218367E0;-2.862811089E-1;3.376030922E-1;-2.464358807E-1
5.879525496E0;-3.013930321E-1;3.456578255E-1;-2.313971519E-2
5.897842818E0;-2.549228668E-1;3.478970528E-1;2.681241035E-1
5.916155562E0;-1.615428925E-1;2.022404671E-1;7.133607864E-1
5.934468428E0;1.220812798E-1;6.464147568E-2;1.005796432E0
5.952780623E0;3.289866447E-1;2.706527710E-3;1.151854515E0
5.971093062E0;4.342293739E-1;6.826925278E-2;1.024765253E0
5.989405562E0;4.324264526E-1;2.254643440E-1;7.973277569E-1
6.007717452E0;5.096797943E-1;3.178958893E-1;5.464441776E-1
6.026030562E0;4.548606873E-1;4.304928780E-1;5.816547871E-1
6.044343062E0;5.102386475E-1;4.616761208E-1;5.536565781E-1
6.062655440E0;4.403829575E-1;4.341979027E-1;5.032687187E-1
6.080968123E0;4.004111290E-1;3.375773430E-1;3.117582798E-1
6.099280623E0;4.509310722E-1;1.661195755E-1;1.925950050E-1
6.117593306E0;5.271534920E-1;-4.680681229E-2;2.722597122E-1
6.135905501E0;5.615344048E-1;-1.848855019E-1;2.356243134E-2
6.154218367E0;5.733232498E-1;-1.969733238E-1;-3.962519169E-1
6.172530867E0;4.641962051E-1;-1.254100800E-1;-6.923444271E-1
6.190843367E0;2.884216309E-1;-1.604347229E-1;-9.890320301E-1
6.209156966E0;-1.928958893E-1;-1.236252785E-1;-8.067381382E-1
6.227468550E0;-4.505014420E-1;-2.629470825E-2;-6.569242477E-1
6.245780745E0;-5.180878639E-1;8.380651474E-2;-4.568574429E-1
6.264093489E0;-5.602941513E-1;1.231818199E-1;-2.977919579E-1
6.282405745E0;-5.163688660E-1;8.223247528E-2;-1.155147552E-1
6.300718733E0;-3.875603676E-1;3.560876846E-2;2.375924587E-1
6.319030745E0;-3.263473511E-2;4.403114319E-3;3.655500412E-1
6.337344527E0;1.905303001E-1;2.138471603E-2;3.918957710E-1
6.355655745E0;2.218236923E-1;-4.242134094E-2;2.484698296E-1
6.373968611E0;1.580910683E-1;-1.080465317E-2;1.041436195E-1
6.392279159E0;2.148489952E-1;8.215379715E-2;-1.045970917E-1
6.410593245E0;1.007800102E-1;5.014610291E-2;-2.905886173E-1
6.428905806E0;-5.318737030E-2;-6.206560135E-2;-2.543292046E-1
6.447217635E0;5.054473877E-4;-1.402616501E-1;-2.343659401E-1
6.465518843E0;1.737666130E-1;-9.003353119E-2;-3.850317001E-2
6.483843367E0;3.761177063E-1;5.652761459E-2;1.576161385E-2
6.502156050E0;3.449969292E-1;1.522798538E-1;-4.287052155E-2
6.520459335E0;2.874464989E-1;2.471675873E-1;-9.521389008E-2
6.538776900E0;3.183012009E-1;2.935376167E-1;1.448750496E-2
6.557082076E0;2.290511131E-1;2.946982384E-1;4.326696396E-1
6.575405806E0;1.296901703E-1;2.514486313E-1;7.900538445E-1
6.593718855E0;8.489131927E-2;2.332234383E-1;9.492144585E-1
6.612031111E0;-6.504631042E-2;2.791628838E-1;8.636012077E-1
6.630331954E0;-2.491660118E-1;3.428349495E-1;7.205247879E-1
6.648654890E0;-3.709640503E-1;3.222026825E-1;6.008121967E-1
6.666968794E0;-2.898206711E-1;1.695752144E-1;4.022307396E-1
6.685280989E0;-1.291031837E-1;-9.225368500E-3;5.067634583E-1
6.703593489E0;6.992244720E-2;8.831977844E-3;4.088976383E-1
6.721905989E0;8.283996582E-2;1.539087296E-2;2.558183670E-1
6.740219100E0;-4.135560989E-2;-1.123104095E-1;3.382577896E-1
6.758530989E0;5.720233917E-2;-8.366203308E-2;5.491545200E-1
6.776844771E0;2.168273926E-1;6.522607803E-2;5.616488457E-1
6.795156050E0;2.022647858E-1;3.777189255E-1;5.996685028E-1
6.813468855E0;3.099107742E-2;5.872664452E-1;6.158156395E-1
6.831784041E0;9.563827515E-2;5.954294205E-1;8.204448223E-1
6.850094955E0;3.882117271E-1;5.469355583E-1;9.510207176E-1
6.868406111E0;9.041562080E-1;3.988361359E-1;6.994118690E-1
6.886719039E0;1.193603039E0;-1.042652130E-2;4.128749371E-1
6.905019088E0;1.022523880E0;-3.218684196E-1;2.266356945E-1
6.923343489E0;1.221987247E0;-1.680102348E-1;7.821798325E-3
6.941656356E0;1.294249535E0;3.549098969E-3;-1.105570793E-1
6.959968794E0;9.515538216E-1;-7.121038437E-2;-2.494211197E-1
6.978282516E0;5.558085442E-1;-1.926617622E-1;-2.250709534E-1
6.996590865E0;4.214076996E-1;-4.374828339E-1;2.759094238E-1
7.014906295E0;3.849053383E-1;-8.697266579E-1;6.846699715E-1
7.033214461E0;8.022036552E-1;-1.177451611E0;6.051380634E-1
7.051531295E0;8.859243393E-1;-1.295466900E0;6.913459301E-1
7.069843734E0;3.323926926E-1;-1.162759781E0;7.836508751E-2
7.088155135E0;6.972408295E-2;-7.906432152E-1;-7.437732220E-1
7.106469893E0;-5.704641342E-2;-9.452209473E-1;-1.002721071E0
7.124781295E0;1.640224457E-1;-6.929183006E-1;-1.711951494E0
7.143083419E0;5.603046417E-1;-2.437982559E-1;-1.929628849E0
7.161395369E0;9.810566902E-1;3.844594955E-2;-1.371969223E0
7.179709822E0;4.314322472E-1;2.464118004E-1;-4.345681667E-1
