"Time (s)";"X (m/s^2)";"Y (m/s^2)";"Z (m/s^2)"
2.978138562E1;6.853348389E0;-8.278235321E0;-1.682800598E0
2.979141762E1;7.837551727E0;-7.360643463E0;-1.329385529E0
2.980144962E1;8.596473541E0;-6.567293243E0;-9.668394470E-1
2.981148162E1;8.796757050E0;-6.333778839E0;-5.270539856E-1
2.982151363E1;8.091723175E0;-6.787335663E0;5.821394348E-1
2.983154562E1;7.407645721E0;-7.938741302E0;-5.412744141E-1
2.984157762E1;6.998995514E0;-9.182804260E0;-1.768123169E0
2.985160962E1;7.605534210E0;-9.428293762E0;-1.553768921E0
2.986164162E1;8.514294434E0;-9.014254761E0;-2.296224976E0
2.987167362E1;8.435258789E0;-8.651409302E0;-2.476300507E0
2.988170562E1;7.784861298E0;-8.745264130E0;-1.358125763E0
2.989173762E1;6.865173798E0;-9.354347534E0;-1.173110504E0
2.990176962E1;6.251300354E0;-1.028915359E1;-1.189576263E0
2.991180162E1;5.939049683E0;-1.100691101E1;-7.436535645E-1
2.992183362E1;6.507268066E0;-1.116737732E1;-1.091979218E0
2.993186663E1;7.866741028E0;-1.109792175E1;-1.035845947E0
2.994189862E1;9.217382355E0;-1.122111557E1;-1.291364594E0
2.995193062E1;9.445358276E0;-1.166763702E1;-7.529342651E-1
2.996196262E1;8.856033783E0;-1.187061493E1;-3.128494263E-2
2.997199462E1;8.268056488E0;-1.188812851E1;3.209326172E-1
2.998202662E1;7.423213348E0;-1.158515854E1;9.276210022E-1
2.999205862E1;6.268813934E0;-1.091919342E1;1.506766663E0
3.000209062E1;5.434299316E0;-1.035366943E1;1.904190216E0
3.001212262E1;4.575684814E0;-1.044408142E1;1.544787598E0
3.002215462E1;3.955524445E0;-1.087084396E1;5.266049194E-1
3.003218662E1;3.516637115E0;-1.167182831E1;6.765930176E-2
3.004221862E1;3.071462860E0;-1.265513351E1;6.505471802E-1
3.005225062E1;2.769989777E0;-1.363619339E1;1.643432465E0
3.006228263E1;1.759141846E0;-1.442310699E1;2.279908905E0
3.007231462E1;3.939807129E-1;-1.550266205E1;1.684297485E0
3.008234662E1;-7.244934082E-2;-1.636516846E1;3.965254211E-1
3.009237862E1;-5.932164001E-1;-1.755025406E1;-7.291337585E-1
3.010241062E1;-4.480183411E-1;-1.857352615E1;-2.751727753E0
3.011244262E1;8.872050476E-1;-1.798285446E1;-4.652026062E0
3.012247462E1;1.997745667E0;-1.571596848E1;-5.327571259E0
3.013250662E1;3.025358734E0;-1.273925858E1;-5.991740112E0
3.014253862E1;4.262835388E0;-9.808054047E0;-5.370082855E0
3.015257062E1;5.846242676E0;-6.937623138E0;-2.124382324E0
3.016260262E1;6.776558075E0;-4.408781891E0;2.112856293E0
3.017263462E1;5.588029633E0;-2.634222107E0;8.753796387E-1
3.018266762E1;4.014052734E0;-1.463656311E0;-1.300944672E0
3.019269863E1;5.734724579E0;-6.586303711E-1;-9.590556335E-1
3.020273162E1;6.118825836E0;-1.333427124E0;-1.409468994E0
3.021276362E1;4.923711090E0;-2.534828796E0;-7.435038757E-1
3.022279562E1;3.753444672E0;-3.400029602E0;3.020718384E-1
3.023282762E1;3.569776611E0;-3.358565826E0;1.930834808E0
3.024285962E1;3.517684937E0;-2.923420715E0;2.461181946E0
3.025289162E1;3.166365509E0;-2.534080353E0;2.131118317E0
3.026292362E1;2.322121124E0;-2.199675751E0;1.240171051E0
3.027295562E1;2.029329987E0;-1.921254730E0;8.533753967E-1
3.028298771E1;2.244881744E0;-2.170486450E0;5.309458923E-1
3.029301971E1;2.298470306E0;-2.694846039E0;-1.398092651E-1
3.030305171E1;2.264041901E0;-3.489244080E0;-8.008346558E-1
3.031308371E1;2.050735474E0;-4.390070801E0;-1.378333740E0
3.032311571E1;1.861379242E0;-5.209915924E0;-2.146236877E0
3.033314771E1;2.334994354E0;-5.619464264E0;-2.837200012E0
3.034317971E1;3.388353882E0;-5.544769592E0;-2.927462311E0
3.035321171E1;4.172573090E0;-5.589975586E0;-3.233575745E0
3.036324371E1;4.507277069E0;-5.799689484E0;-4.923411713E0
3.037327571E1;5.114863586E0;-5.926625519E0;-7.160659332E0
3.038330771E1;6.224206696E0;-6.286177826E0;-8.839118958E0
3.039333971E1;6.898404694E0;-6.888824615E0;-9.132359161E0
3.040337171E1;6.184090118E0;-7.785160675E0;-9.302854614E0
3.041340371E1;5.045108643E0;-8.772657166E0;-1.014829651E1
3.042343571E1;5.372028809E0;-1.000669098E1;-7.834108887E0
3.043346771E1;7.323221283E0;-1.222657471E1;-5.315147095E0
3.044349971E1;8.822653198E0;-1.337887848E1;-6.100863190E0
3.045353171E1;8.125552826E0;-1.367780685E1;-6.537804565E0
3.046356371E1;6.772516479E0;-1.290421555E1;-7.441924438E0
3.047359671E1;5.795797577E0;-1.134805161E1;-7.970924377E0
3.048362871E1;6.685996399E0;-1.108010880E1;-9.060508575E0
3.049366071E1;8.691226501E0;-1.308578796E1;-1.067175797E1
3.050369271E1;9.990075531E0;-1.361568604E1;-7.304061127E0
3.051372471E1;9.110504608E0;-1.248044678E1;-1.653311920E0
3.052375671E1;7.328909454E0;-1.290571243E1;1.131347351E0
3.053378871E1;4.228406982E0;-1.304851547E1;2.701132965E0
3.054382071E1;1.356628876E0;-1.368708755E1;2.921325073E0
3.055385271E1;1.766925659E0;-1.595816483E1;2.216291199E0
3.056388471E1;3.436254272E0;-1.686991882E1;1.192420349E0
3.057391671E1;3.179837494E0;-1.376836853E1;4.008663940E-1
3.058394871E1;1.051114197E0;-9.187743988E0;-4.465214539E-1
3.059398071E1;7.027885437E-1;-6.280339966E0;-5.167254639E-1
3.060401271E1;8.896000671E-1;-5.382656708E0;1.899549866E-1
3.061404471E1;2.346071320E0;-5.816155243E0;8.738827515E-1
3.062407671E1;4.629423065E0;-6.497238922E0;1.860780487E0
3.063410871E1;6.566395111E0;-6.979685669E0;2.403701477E0
3.064414071E1;7.125781860E0;-7.669301605E0;1.685045929E0
3.065417271E1;6.217770081E0;-7.695796509E0;9.232800293E-1
3.066420471E1;5.228177948E0;-7.343728638E0;-1.342707825E-1
3.067423671E1;4.286336517E0;-7.529941406E0;-1.139131165E0
3.068426871E1;3.756288757E0;-8.394393768E0;-1.132844238E0
3.069430071E1;3.425776062E0;-8.836574249E0;-1.059796143E0
3.070433271E1;3.012784882E0;-8.456364899E0;-1.118025055E0
3.071436471E1;2.455344086E0;-7.766000519E0;-1.549278259E0
3.072439671E1;1.573827209E0;-7.176676025E0;-2.408641205E0
3.073442871E1;7.653584290E-1;-6.836283875E0;-2.817291412E0
3.074446071E1;3.433859253E-1;-6.467001801E0;-2.920426941E0
3.075449271E1;4.941224670E-1;-6.201454010E0;-3.045117645E0
3.076452471E1;6.617738342E-1;-5.827830963E0;-2.408940582E0
3.077455671E1;1.075663147E0;-5.351820831E0;-1.300046539E0
3.078458871E1;1.072819061E0;-5.171296234E0;-3.387455750E-1
3.079462071E1;1.099613342E0;-5.476661224E0;-2.155517578E-2
3.080465371E1;1.354383545E0;-6.066285095E0;2.026785278E-1
3.081468571E1;1.820364532E0;-6.812782745E0;1.800755310E-1
3.082471771E1;2.444865875E0;-7.719896393E0;-1.347198486E-2
3.083474971E1;3.149899750E0;-8.624914398E0;-8.970845032E-1
3.084478171E1;4.480482788E0;-9.014703827E0;-1.423090668E0
3.085481371E1;6.129154358E0;-9.026828613E0;-2.183209991E0
3.086484571E1;7.582332458E0;-8.589138794E0;-2.820285187E0
3.087487771E1;8.554411011E0;-7.630981293E0;-2.720442810E0
3.088490971E1;9.162446594E0;-6.487658844E0;-1.911824341E0
3.089494171E1;9.491761780E0;-5.500162354E0;-8.024812317E-1
3.090497371E1;9.008566589E0;-4.914131012E0;5.739065552E-1
3.091500571E1;8.408015442E0;-4.574038239E0;1.520538025E0
3.092503771E1;7.893385620E0;-4.463268585E0;1.574725342E0
3.093506971E1;7.426356812E0;-5.015769653E0;7.029382324E-1
3.094510171E1;7.111711121E0;-6.850504303E0;-4.352947998E-1
3.095513371E1;7.410938873E0;-8.843609619E0;-2.088307343E0
3.096516571E1;7.354805603E0;-1.021011795E1;-2.974913635E0
3.097519771E1;6.967560883E0;-1.105466171E1;-2.858755188E0
3.098522971E1;6.590644684E0;-1.158366165E1;-2.292333069E0
3.099526171E1;6.480473785E0;-1.184756287E1;-1.918560333E0
3.100529371E1;6.720275116E0;-1.188004532E1;-2.456691284E0
3.101532571E1;7.709118805E0;-1.138128250E1;-3.436853027E0
3.102535771E1;9.053323517E0;-1.074345886E1;-3.306324463E0
3.103538971E1;1.010892838E1;-1.045934967E1;-1.432820435E0
3.104542171E1;1.024334885E1;-1.119072876E1;2.510579224E0
3.105545371E1;8.940458221E0;-1.116183884E1;1.450034637E0
3.106548571E1;8.600515137E0;-1.223211319E1;2.472857666E-1
3.107551771E1;7.372917938E0;-1.118863312E1;-1.384770355E0
3.108554971E1;4.851411438E0;-9.717192993E0;1.149609375E-1
3.109558171E1;3.447630615E0;-9.054670715E0;1.727707214E0
3.110561371E1;3.302881622E0;-9.549990692E0;2.098935242E0
3.111564571E1;3.660188599E0;-1.115689911E1;2.191592560E0
3.112567771E1;3.929029541E0;-1.349698288E1;2.311044159E0
3.113570971E1;3.805985413E0;-1.299777100E1;1.148262177E0
3.114574171E1;3.957769775E0;-1.230576004E1;1.496887207E-4
3.115577471E1;2.745440826E0;-1.421833282E1;9.126521301E-1
3.116580671E1;1.901196442E0;-1.635439087E1;1.523531799E0
3.117583871E1;8.482859802E-1;-1.907737839E1;1.089883575E0
3.118587071E1;5.104385376E-2;-2.123499161E1;-1.183139648E0
3.119590271E1;1.738784180E0;-2.029060547E1;-3.437601471E0
3.120593471E1;3.382066956E0;-1.661544800E1;-4.032314758E0
3.121596671E1;3.144061890E0;-1.272653503E1;-4.611909485E0
3.122599871E1;3.284020844E0;-9.269474030E0;-3.154839478E0
3.123603071E1;5.645061035E0;-5.643115082E0;1.652413788E0
3.124606271E1;7.086264038E0;-3.466940460E0;-2.596650238E0
3.125609471E1;7.362589417E0;-2.175126801E0;-1.583856354E0
3.126612671E1;7.057823181E0;-1.485061798E0;-7.153623962E-1
3.127615871E1;5.886359253E0;-6.168672180E-1;6.863227844E-1
3.128619008E1;5.505700836E0;-1.072369995E0;2.622546387E-1
3.129622208E1;5.563330994E0;-2.011517029E0;2.540217590E-1
3.130625408E1;5.032385101E0;-2.543061676E0;5.939648438E-1
3.131628608E1;4.198169861E0;-2.741848297E0;1.029858398E0
3.132631808E1;3.432062988E0;-2.767145691E0;1.319206696E0
3.133635008E1;2.808759155E0;-2.678979034E0;1.502725067E0
3.134638208E1;2.274071045E0;-2.781964874E0;1.879192200E0
3.135641408E1;1.827848969E0;-2.859503632E0;1.731299744E0
3.136644608E1;1.608405304E0;-2.972069550E0;1.264121246E0
3.137647808E1;1.481169891E0;-3.202889557E0;7.062313843E-1
3.138651008E1;1.214274902E0;-3.266507263E0;1.496887207E-1
3.139654208E1;6.050418091E-1;-3.529360657E0;-6.152206421E-1
3.140657408E1;1.812730408E-1;-4.255500641E0;-1.527274017E0
3.141660608E1;3.975732422E-1;-5.232069855E0;-2.631527710E0
3.142663808E1;1.347647552E0;-6.193969574E0;-3.820804596E0
3.143667008E1;2.592908020E0;-6.789131927E0;-5.219346313E0
3.144670208E1;3.888314209E0;-6.878945160E0;-6.352639618E0
3.145673408E1;4.907993774E0;-6.961423645E0;-6.830745392E0
3.146676608E1;5.517675934E0;-7.030130768E0;-5.337750092E0
3.147679808E1;4.689298553E0;-6.859934692E0;-4.650678864E0
3.148683008E1;3.650458832E0;-7.514822845E0;-8.728948059E0
3.149686208E1;4.326004028E0;-9.809550934E0;-8.770112457E0
3.150689408E1;6.840325470E0;-1.405008270E1;-6.633156281E0
3.151692608E1;9.154363403E0;-1.524414963E1;-5.352868652E0
3.152695808E1;8.798852692E0;-1.518651947E1;-5.030439148E0
3.153699008E1;7.996072083E0;-1.398766251E1;-6.230643311E0
3.154702208E1;7.351213074E0;-1.121018829E1;-9.204958191E0
3.155705408E1;7.140601044E0;-8.354426880E0;-1.162752045E1
3.156708608E1;7.123237152E0;-7.345375214E0;-1.216939362E1
3.157711808E1;8.492290192E0;-9.102870483E0;-1.338232132E1
3.158715008E1;1.020008881E1;-1.186672302E1;-1.089838669E1
3.159718308E1;1.051638107E1;-1.301782928E1;-2.952460327E0
3.160721508E1;1.063927551E1;-1.338516541E1;3.668271790E0
3.161724708E1;1.008617569E1;-1.443433365E1;6.309229889E0
3.162727908E1;6.958729248E0;-1.510673538E1;6.132746887E0
3.163731108E1;3.338956604E0;-1.527124329E1;4.065096588E0
3.164734308E1;2.542462921E0;-1.622910141E1;2.009421387E0
3.165737508E1;2.253863068E0;-1.398631531E1;1.552122345E0
3.166740708E1;8.719367981E-1;-9.504485321E0;-3.547622681E-2
3.167743908E1;-2.439926147E-1;-6.422843628E0;-2.023492126E0
3.168747108E1;-3.620970154E-1;-4.942871246E0;-2.358495483E0
3.169750308E1;6.315367126E-1;-4.791535950E0;-1.647474060E0
3.170753508E1;1.817969513E0;-5.714666290E0;-6.509962463E-1
3.171756708E1;2.679428101E0;-6.280639343E0;6.209088135E-1
3.172759908E1;3.198847961E0;-6.657854919E0;1.433868256E0
3.173763108E1;3.446283417E0;-7.281308441E0;1.758094025E0
3.174766308E1;3.388204193E0;-7.896229706E0;1.568438416E0
3.175769508E1;3.586841125E0;-8.941056976E0;3.460803223E-1
3.176772708E1;3.967499542E0;-1.035381912E1;-5.863307190E-1
3.177775908E1;4.755311279E0;-1.067564987E1;-1.132395172E0
3.178779108E1;4.223916321E0;-9.338031464E0;-1.334624634E0
3.179782308E1;3.279380493E0;-7.621850281E0;-1.692230988E0
3.180785508E1;2.799777832E0;-6.109395447E0;-2.174378357E0
3.181788708E1;2.613565063E0;-5.281018066E0;-2.258952484E0
3.182791908E1;2.424059143E0;-4.774621124E0;-2.453098755E0
3.183795108E1;2.135010223E0;-4.451892242E0;-2.564018097E0
3.184798308E1;1.701811066E0;-4.589755554E0;-1.948198700E0
3.185801508E1;1.344504089E0;-5.023553467E0;-5.953120422E-1
3.186804708E1;9.512718201E-1;-5.485193481E0;3.134481812E-1
3.187807908E1;9.370513916E-1;-5.664670258E0;4.770579529E-1
3.188811108E1;1.292262726E0;-5.709427185E0;4.067042542E-1
3.189814308E1;1.608105927E0;-6.139033813E0;4.625381470E-2
3.190817508E1;2.389630737E0;-6.688990173E0;-3.459306335E-1
3.191820708E1;3.392245789E0;-7.287595367E0;-7.708969116E-1
3.192823908E1;4.332290955E0;-7.948920135E0;-1.119222565E0
3.193827108E1;5.473068695E0;-8.342900848E0;-1.172062683E0
3.194830308E1;6.584058380E0;-8.454119568E0;-1.456171875E0
3.195833508E1;7.420818329E0;-8.084687805E0;-1.392254791E0
3.196836708E1;7.585775299E0;-7.761360168E0;-9.731263733E-1
3.197839908E1;7.260202332E0;-7.513475647E0;3.143463135E-2
3.198843108E1;6.588698730E0;-7.431146851E0;6.273454285E-1
3.199846308E1;6.338119812E0;-7.587571564E0;-9.639953613E-2
3.200849508E1;7.053182831E0;-7.925718384E0;-1.127156067E0
3.201852708E1;8.524473267E0;-8.327632599E0;-1.737436981E0
3.202855908E1;9.735455017E0;-8.553363190E0;-2.230511627E0
3.203859108E1;9.380243683E0;-9.202712860E0;-1.869911499E0
3.204862308E1;7.719746704E0;-1.069855225E1;-2.190844116E0
3.205865508E1;6.305637360E0;-1.206056992E1;-3.029999084E0
3.206868708E1;5.561684418E0;-1.264540375E1;-3.196153564E0
3.207871908E1;5.650300140E0;-1.272069717E1;-2.815195770E0
3.208875108E1;6.619684296E0;-1.237731125E1;-1.781146088E0
3.209878308E1;8.416847076E0;-1.187286026E1;-6.234535217E-1
3.210881508E1;1.009740234E1;-1.165656006E1;7.505392456E-1
3.211884708E1;9.969418488E0;-1.146705414E1;1.778451691E0
3.212887908E1;9.008716278E0;-1.114776810E1;2.426154785E0
3.213891208E1;7.828121338E0;-1.119267471E1;3.372486877E0
3.214894408E1;6.649023285E0;-1.122904907E1;4.632865906E0
3.215897608E1;6.243516541E0;-1.083656525E1;4.110003204E0
3.216900808E1;4.578828278E0;-1.042387344E1;1.709445190E0
3.217904008E1;2.460283813E0;-1.120824234E1;9.888436890E-1
3.218907208E1;2.365830231E0;-1.261606476E1;1.199605408E0
3.219910408E1;2.825224915E0;-1.420081924E1;1.858984222E0
3.220913608E1;2.896626434E0;-1.554023392E1;1.624421997E0
3.221916808E1;2.410437469E0;-1.690629318E1;6.930587769E-1
3.222920008E1;2.028880920E0;-1.797043030E1;2.472857666E-1
3.223923208E1;1.559756470E0;-1.834569992E1;-3.327580261E-1
3.224926408E1;1.191971283E0;-1.722498047E1;-1.513951721E0
3.225929608E1;6.427633667E-1;-1.549457886E1;-2.599194946E0
3.226932808E1;5.146298218E-1;-1.437296127E1;-2.897225189E0
3.227936008E1;2.381547546E-1;-1.292083099E1;-2.729424133E0
3.228939221E1;5.120851135E-1;-1.133008896E1;-2.196083221E0
3.229942421E1;1.421893158E0;-9.831704865E0;-1.693278809E0
3.230945621E1;2.662363586E0;-7.546257477E0;-1.245859222E0
3.231948821E1;3.047512665E0;-5.434898071E0;-1.033450928E0
3.232952021E1;3.491040344E0;-3.580254822E0;-1.047072601E0
3.233955221E1;3.554658051E0;-2.279759216E0;-6.631210327E-1
3.234958421E1;4.420158234E0;-1.799408112E0;-2.329156494E-1
3.235961621E1;5.363646240E0;-2.240840149E0;-5.822891235E-2
3.236964821E1;5.826783142E0;-2.112107849E0;1.556762695E-1
3.237968021E1;6.547534332E0;-2.186652832E0;2.812651062E-1
3.238971221E1;6.505322113E0;-2.556383972E0;5.237608337E-1
3.239974421E1;5.592220917E0;-2.728076935E0;1.344055023E0
3.240977621E1;4.597838745E0;-2.952160950E0;2.330952759E0
3.241980821E1;2.787653046E0;-3.435056763E0;2.351759491E0
3.242984021E1;1.745520172E0;-3.281775513E0;1.655856628E0
3.243987221E1;1.494192810E0;-2.756667480E0;9.110055542E-1
3.244990421E1;1.415456543E0;-2.048041077E0;2.239343262E-1
3.245993621E1;1.167871399E0;-1.811832275E0;-2.002835083E-1
3.246996821E1;9.605525208E-1;-2.564616852E0;-1.019829254E0
3.248000021E1;8.216413879E-1;-3.921096039E0;-1.963317261E0
3.249003221E1;1.000968475E0;-5.295986938E0;-2.753224640E0
3.250006421E1;1.524280243E0;-6.692732391E0;-3.736978912E0
3.251009621E1;2.323767700E0;-7.562274170E0;-4.660408630E0
3.252012821E1;3.165916443E0;-7.815547485E0;-5.798042908E0
3.253016021E1;3.967798920E0;-7.793692932E0;-7.188651123E0
3.254019221E1;4.367018738E0;-7.599396973E0;-8.677604828E0
3.255022421E1;4.677323456E0;-7.175179138E0;-9.494755554E0
3.256025621E1;4.252357178E0;-6.862778778E0;-8.371940460E0
3.257028821E1;3.557951202E0;-7.719746704E0;-6.313720551E0
3.258032021E1;4.198020172E0;-1.064152084E1;-4.527335358E0
3.259035221E1;6.695576477E0;-1.421578812E1;-3.666475525E0
3.260038421E1;8.486003265E0;-1.643881531E1;-3.963008881E0
3.261041621E1;1.000758911E1;-1.722498047E1;-5.029241638E0
3.262044821E1;9.872869263E0;-1.552361847E1;-7.883955231E0
3.263048021E1;8.627159729E0;-1.284898041E1;-1.104822510E1
3.264051221E1;7.700287170E0;-1.088805817E1;-1.352437592E1
3.265054421E1;7.461084595E0;-1.126392654E1;-1.376552444E1
3.266057621E1;8.848699036E0;-1.307740540E1;-8.625662842E0
3.267060821E1;9.814939728E0;-1.393601990E1;-3.242257690E-1
3.268064021E1;8.954379272E0;-1.501662277E1;5.603896637E0
3.269067221E1;8.552914124E0;-1.720701782E1;6.187682648E0
3.270070421E1;7.081324310E0;-1.807161987E1;5.836363220E0
3.271073621E1;4.838987274E0;-1.645977173E1;3.934118958E0
3.272076821E1;2.703827362E0;-1.235216354E1;9.744735718E-1
3.273080021E1;1.868115234E-1;-7.697293396E0;-1.450483704E0
3.274083221E1;-1.156644745E0;-4.309388580E0;-3.486998749E0
3.275086421E1;-1.518292694E0;-2.280058594E0;-4.619094543E0
3.276089621E1;-1.332079926E0;-2.221979370E0;-3.876339111E0
3.277092821E1;-1.565744019E-1;-2.964136047E0;-1.695075073E0
3.278096021E1;2.201172638E0;-3.858675842E0;1.212328949E0
3.279099221E1;1.625170441E0;-5.102888489E0;2.433938599E0
3.280102421E1;1.968855743E0;-6.010151825E0;3.146456909E0
3.281105621E1;3.140619049E0;-6.958729248E0;2.766996002E0
3.282108821E1;4.354594574E0;-9.138197021E0;1.046623535E0
3.283112021E1;5.290747833E0;-1.212239136E1;-1.242416382E-2
3.284115221E1;8.122409363E0;-1.378887589E1;-3.691323853E-1
3.285118421E1;8.793912964E0;-1.278656021E1;-1.057999878E0
3.286121621E1;5.717959442E0;-9.080267487E0;-1.923500061E0
3.287124821E1;3.295846252E0;-5.779631195E0;-2.488874359E0
3.288128021E1;3.289559326E0;-4.316573639E0;-2.700384521E0
3.289131221E1;3.880829773E0;-3.913162537E0;-2.533331909E0
3.290134421E1;3.456462250E0;-3.832330627E0;-2.106419678E0
3.291137621E1;2.030078430E0;-3.844605103E0;-1.608854370E0
3.292140821E1;8.637039185E-1;-4.034111023E0;-7.689509583E-1
3.293144021E1;9.909393311E-2;-4.349505157E0;3.239263916E-1
3.294147221E1;6.840774536E-2;-4.771926727E0;1.207838287E0
3.295150421E1;4.225712585E-1;-5.184169464E0;1.153351593E0
3.296153621E1;1.328637085E0;-6.101611633E0;2.038760376E-1
3.297156821E1;2.059267731E0;-7.079677734E0;-6.126759338E-1
3.298160021E1;2.513123932E0;-7.514373779E0;-1.533860321E0
3.299163221E1;2.957400055E0;-7.882158966E0;-2.392774200E0
3.300166421E1;3.672313385E0;-8.577163696E0;-2.364033966E0
3.301169621E1;4.429888000E0;-9.291328583E0;-1.413211212E0
3.302172821E1;4.932692413E0;-9.639354858E0;-7.708969116E-1
3.303176021E1;5.690117340E0;-9.708361359E0;-1.414109344E0
3.304179221E1;6.168073425E0;-9.117839355E0;-1.384171600E0
3.305182421E1;6.170169067E0;-8.292156372E0;-4.755610657E-1
3.306185621E1;6.225254517E0;-7.747139740E0;-3.323089600E-2
3.307188821E1;6.344257050E0;-7.894134064E0;-6.518943787E-1
3.308192021E1;6.912325745E0;-8.234825592E0;-1.307830353E0
3.309195221E1;7.868237915E0;-8.517138519E0;-1.591939545E0
3.310198421E1;8.744365997E0;-8.740923157E0;-1.613943787E0
3.311201621E1;8.675359497E0;-9.099277954E0;-1.434467010E0
3.312204821E1;7.827223206E0;-9.905800781E0;-1.593735809E0
3.313208021E1;6.580166473E0;-1.102786743E1;-1.755399628E0
3.314211221E1;5.756429443E0;-1.192734695E1;-1.952539673E0
3.315214521E1;5.324427795E0;-1.246697479E1;-2.147434387E0
3.316217621E1;5.394781494E0;-1.256442215E1;-2.013462982E0
3.317220921E1;6.410120087E0;-1.207149719E1;-1.952839050E0
3.318224121E1;7.726033630E0;-1.195369217E1;-1.171014862E0
3.319227221E1;8.560248871E0;-1.184636536E1;1.601669312E-2
3.320230521E1;8.577163696E0;-1.131257538E1;4.608915710E-1
3.321233721E1;7.530839539E0;-1.082473984E1;6.412664795E-1
3.322236921E1;6.222859497E0;-1.053434372E1;1.541344757E0
3.323240121E1;4.955744476E0;-1.038375687E1;2.547103271E0
3.324243321E1;4.265829163E0;-1.012314880E1;2.541864166E0
3.325246521E1;4.104315033E0;-1.017733612E1;2.104024658E0
3.326249721E1;4.177063751E0;-1.121647522E1;2.525697784E0
3.327252921E1;4.161645813E0;-1.269240601E1;2.866539001E0
3.328256121E1;4.035458221E0;-1.412253204E1;3.198249207E0
3.329259283E1;3.669918365E0;-1.525582535E1;2.571352844E0
3.330262483E1;2.836900635E0;-1.637624542E1;1.574276276E0
3.331265683E1;1.738484802E0;-1.743035339E1;2.794688416E-1
3.332268883E1;1.059496765E0;-1.781026337E1;-1.218615875E0
3.333272083E1;1.253493347E0;-1.670511154E1;-2.728526001E0
3.334275283E1;1.199455719E0;-1.516286865E1;-3.438050537E0
3.335278483E1;6.697073364E-1;-1.466485428E1;-3.362457733E0
3.336281683E1;-4.739144897E-1;-1.469194794E1;-3.178340607E0
3.337284883E1;1.396595764E-1;-1.242431351E1;-2.489173737E0
3.338288083E1;2.217937775E0;-8.988957367E0;-1.329684906E0
3.339291283E1;3.681594086E0;-5.699398041E0;-3.927832031E-1
3.340294483E1;4.700225830E0;-3.369193726E0;-7.812254333E-1
3.341297683E1;5.470973053E0;-2.011966095E0;-1.293310547E0
3.342300883E1;6.187383270E0;-1.149309998E0;-1.539698181E0
3.343304083E1;6.574478302E0;-1.009650421E0;-1.218765564E0
3.344307283E1;6.525230713E0;-1.283431091E0;-8.515791321E-1
3.345310483E1;5.890700226E0;-1.817221069E0;-8.696914673E-1
3.346313683E1;5.401218109E0;-2.098486176E0;-8.334667969E-1
3.347316883E1;4.720583496E0;-2.243983612E0;7.783813477E-2
3.348320083E1;4.490062866E0;-2.706970825E0;1.454674988E0
3.349323283E1;4.327051849E0;-2.916085968E0;1.469643860E0
3.350326483E1;3.256178741E0;-2.829266510E0;1.118474121E0
3.351329683E1;1.820963287E0;-3.017574921E0;7.852670288E-1
3.352332883E1;8.027806091E-1;-3.031346283E0;1.038839722E-1
3.353336083E1;9.029223633E-1;-2.674638062E0;-5.167254639E-1
3.354339283E1;1.157991943E0;-2.682721252E0;-1.035995636E0
3.355342483E1;1.187779999E0;-3.538042603E0;-1.691183167E0
3.356345683E1;1.205892334E0;-5.099894714E0;-2.391876068E0
3.357348883E1;1.566791840E0;-6.517596588E0;-2.946772156E0
3.358352083E1;2.083217926E0;-7.698191528E0;-3.877536621E0
3.359355283E1;3.477867737E0;-8.410709839E0;-5.565127258E0
3.360358483E1;5.167554016E0;-8.042924652E0;-7.963439941E0
3.361361683E1;5.830824738E0;-7.739655304E0;-1.027628036E1
3.362364883E1;5.527256012E0;-7.469766541E0;-1.035337006E1
3.363368083E1;4.034410400E0;-7.469018097E0;-8.657097473E0
3.364371283E1;2.407593384E0;-9.018446045E0;-6.374943237E0
3.365374483E1;3.814817047E0;-1.215951416E1;-3.283122711E0
3.366377683E1;6.608457642E0;-1.433344345E1;-2.463576965E0
3.367380883E1;7.214996338E0;-1.566297867E1;-2.838397522E0
3.368384083E1;7.548203430E0;-1.478415619E1;-4.576882324E0
3.369387283E1;7.228917389E0;-1.223630447E1;-7.664960632E0
3.370390483E1;6.805447998E0;-9.867181091E0;-1.120435043E1
3.371393683E1;5.808371429E0;-8.526868286E0;-1.240111176E1
3.372396883E1;6.192322998E0;-9.082961884E0;-1.255469238E1
3.373400083E1;8.306077423E0;-1.081321381E1;-1.004620880E1
3.374403283E1;8.633746033E0;-1.211251190E1;-1.876497803E0
3.375406483E1;8.954528961E0;-1.210218338E1;4.018842773E0
3.376409683E1;8.850195923E0;-1.305585022E1;2.870730286E0
3.377412883E1;7.096442871E0;-1.577359863E1;2.816542969E0
3.378416083E1;5.648204498E0;-1.766341873E1;4.597838745E0
3.379419283E1;5.190905457E0;-1.671169785E1;3.739972687E0
3.380422483E1;4.039649506E0;-1.484657639E1;1.022823029E0
3.381425683E1;1.398092651E0;-1.180400345E1;-9.571096802E-1
3.382428883E1;-5.590873718E-1;-8.617429962E0;-2.770289154E0
3.383432083E1;-1.050066376E0;-6.002368011E0;-4.184548187E0
3.384435283E1;-5.631289673E-1;-4.404291229E0;-3.350931702E0
3.385438483E1;7.917036438E-1;-3.956123199E0;-6.345304871E-1
3.386441683E1;1.802701263E0;-4.546645203E0;1.566642151E0
3.387444883E1;3.116968231E0;-5.337151337E0;2.172282715E0
3.388448083E1;2.178569641E0;-5.859564972E0;2.796634369E0
