t_Android;t_unix;x;y;z;a
358132792821761;1714924988272;6.0433726;-10.535;-11.804991;3
358132795270250;1714924988274;6.0433726;-10.535;-11.804991;3
358132797718011;1714924988277;6.0433726;-10.535;-11.804991;3
358132800166500;1714924988284;6.0433726;-10.535;-11.804991;3
358132802615875;1714924988284;6.0433726;-10.535;-11.804991;3
358132805064365;1714924988285;6.0433726;-10.535;-11.804991;3
358132807512125;1714924988287;6.0433726;-10.535;-11.804991;3
358132809960719;1714924988289;6.0433726;-10.535;-11.804991;3
358132812410042;1714924988291;6.0433726;-10.535;-11.804991;3
358132814858532;1714924988294;6.0433726;-10.535;-11.804991;3
358132817306240;1714924988297;6.0433726;-10.535;-11.804991;3
358132819754834;1714924988301;6.0433726;-10.535;-11.804991;3
358132822204157;1714924988301;6.0433726;-10.535;-11.804991;3
358132824652646;1714924988304;6.0433726;-10.535;-11.804991;3
358132827100355;1714924988307;6.0433726;-10.535;-11.804991;3
358132829548948;1714924988309;6.0433726;-10.535;-11.804991;3
358132831998271;1714924988311;6.0433726;-10.535;-11.804991;3
358132834446761;1714924988314;6.0433726;-10.535;-11.804991;3
358132836894521;1714924988316;6.0433726;-10.535;-11.804991;3
358132839343115;1714924988319;6.0433726;-10.535;-11.804991;3
358132841792438;1714924988321;6.0433726;-10.535;-11.804991;3
358132844240928;1714924988324;6.0433726;-10.535;-11.804991;3
358132846688636;1714924988326;6.0433726;-10.535;-11.804991;3
358132849137230;1714924988330;6.0433726;-10.535;-11.804991;3
358132851586553;1714924988331;6.0433726;-10.535;-11.804991;3
358132854035042;1714924988333;6.0433726;-10.535;-11.804991;3
358132856482803;1714924988336;6.0433726;-10.535;-11.804991;3
358132858931292;1714924988338;6.0433726;-10.535;-11.804991;3
358132861380667;1714924988340;6.0433726;-10.535;-11.804991;3
358132863829157;1714924988344;6.0433726;-10.535;-11.804991;3
358132866276917;1714924988347;6.0433726;-10.535;-11.804991;3
358132868725511;1714924988348;6.0433726;-10.535;-11.804991;3
358132871174834;1714924988350;6.0433726;-10.535;-11.804991;3
358132873623323;1714924988353;6.0433726;-10.535;-11.804991;3
358132876071032;1714924988355;6.0433726;-10.535;-11.804991;3
358132878519625;1714924988358;6.0433726;-10.535;-11.804991;3
358132880968948;1714924988360;6.0433726;-10.535;-11.804991;3
358132883417438;1714924988364;6.0433726;-10.535;-11.804991;3
358132885865198;1714924988365;6.0433726;-10.535;-11.804991;3
358132888313688;1714924988368;6.984051;-11.351551;-12.264711;3
358132890763063;1714924988370;6.984051;-11.351551;-12.264711;3
358132893211553;1714924988372;6.984051;-11.351551;-12.264711;3
358132895659313;1714924988375;6.984051;-11.351551;-12.264711;3
358132898107907;1714924988377;6.984051;-11.351551;-12.264711;3
358132900557230;1714924988380;6.984051;-11.351551;-12.264711;3
358132903005719;1714924988382;6.984051;-11.351551;-12.264711;3
358132905453428;1714924988385;6.984051;-11.351551;-12.264711;3
358132907902021;1714924988387;6.984051;-11.351551;-12.264711;3
358132910351344;1714924988389;6.984051;-11.351551;-12.264711;3
358132912799834;1714924988392;6.984051;-11.351551;-12.264711;3
358132915247594;1714924988394;6.984051;-11.351551;-12.264711;3
358132917696084;1714924988397;6.984051;-11.351551;-12.264711;3
358132920145459;1714924988399;6.984051;-11.351551;-12.264711;3
358132922593948;1714924988402;6.984051;-11.351551;-12.264711;3
358132925041709;1714924988404;6.984051;-11.351551;-12.264711;3
358132927490303;1714924988407;6.984051;-11.351551;-12.264711;3
358132929939625;1714924988409;6.984051;-11.351551;-12.264711;3
358132932388115;1714924988412;6.984051;-11.351551;-12.264711;3
358132934835823;1714924988414;6.984051;-11.351551;-12.264711;3
358132937284417;1714924988416;6.984051;-11.351551;-12.264711;3
358132939733740;1714924988419;6.984051;-11.351551;-12.264711;3
358132942182230;1714924988421;6.984051;-11.351551;-12.264711;3
358132944629990;1714924988424;6.984051;-11.351551;-12.264711;3
358132947078480;1714924988427;6.984051;-11.351551;-12.264711;3
358132949527907;1714924988429;6.984051;-11.351551;-12.264711;3
358132951976344;1714924988431;6.984051;-11.351551;-12.264711;3
358132954424105;1714924988434;6.984051;-11.351551;-12.264711;3
358132956872698;1714924988436;6.984051;-11.351551;-12.264711;3
358132959322021;1714924988439;6.984051;-11.351551;-12.264711;3
358132961770511;1714924988441;6.984051;-11.351551;-12.264711;3
358132964218219;1714924988443;6.984051;-11.351551;-12.264711;3
358132966666813;1714924988447;6.984051;-11.351551;-12.264711;3
358132969116136;1714924988449;6.984051;-11.351551;-12.264711;3
358132971564625;1714924988451;6.984051;-11.351551;-12.264711;3
358132974012386;1714924988453;6.984051;-11.351551;-12.264711;3
358132976460875;1714924988456;6.984051;-11.351551;-12.264711;3
358132978910250;1714924988458;6.984051;-11.351551;-12.264711;3
358132981358740;1714924988461;6.984051;-11.351551;-12.264711;3
358132983806500;1714924988464;6.984051;-11.351551;-12.264711;3
358132986255094;1714924988466;6.984051;-11.351551;-12.264711;3
358132988704417;1714924988468;6.984051;-11.351551;-12.264711;3
358132991152907;1714924988471;6.984051;-11.351551;-12.264711;3
358132993600615;1714924988473;6.984051;-11.351551;-12.264711;3
358132996049209;1714924988475;6.984051;-11.351551;-12.264711;3
358132998498532;1714924988478;6.984051;-11.351551;-12.264711;3
358133000947021;1714924988481;6.984051;-11.351551;-12.264711;3
358133003394730;1714924988483;6.984051;-11.351551;-12.264711;3
358133005843323;1714924988485;6.984051;-11.351551;-12.264711;3
358133008292646;1714924988488;6.984051;-11.351551;-12.264711;3
358133010741136;1714924988490;6.984051;-11.351551;-12.264711;3
358133013188896;1714924988492;6.984051;-11.351551;-12.264711;3
358133015637490;1714924988495;6.984051;-11.351551;-12.264711;3
358133018086813;1714924988498;6.984051;-11.351551;-12.264711;3
358133020535303;1714924988500;6.984051;-11.351551;-12.264711;3
358133022983011;1714924988502;6.984051;-11.351551;-12.264711;3
358133025431605;1714924988505;6.984051;-11.351551;-12.264711;3
358133027880928;1714924988507;6.984051;-11.351551;-12.264711;3
358133030329417;1714924988510;8.015956;-12.167802;-12.2838545;3
358133032777125;1714924988512;8.015956;-12.167802;-12.2838545;3
358133035225719;1714924988515;8.015956;-12.167802;-12.2838545;3
358133037675042;1714924988517;8.015956;-12.167802;-12.2838545;3
358133040123532;1714924988519;8.015956;-12.167802;-12.2838545;3
358133042571292;1714924988522;8.015956;-12.167802;-12.2838545;3
358133045019886;1714924988524;8.015956;-12.167802;-12.2838545;3
358133047469209;1714924988527;8.015956;-12.167802;-12.2838545;3
358133049917698;1714924988530;8.015956;-12.167802;-12.2838545;3
358133052365407;1714924988532;8.015956;-12.167802;-12.2838545;3
358133054814000;1714924988534;8.015956;-12.167802;-12.2838545;3
358133057263323;1714924988536;8.015956;-12.167802;-12.2838545;3
358133059711813;1714924988539;8.015956;-12.167802;-12.2838545;3
358133062159573;1714924988541;8.015956;-12.167802;-12.2838545;3
358133064608063;1714924988544;8.015956;-12.167802;-12.2838545;3
358133067057438;1714924988546;8.015956;-12.167802;-12.2838545;3
358133069505928;1714924988549;8.015956;-12.167802;-12.2838545;3
358133071953688;1714924988552;8.015956;-12.167802;-12.2838545;3
358133074402282;1714924988554;8.015956;-12.167802;-12.2838545;3
358133076851605;1714924988556;8.015956;-12.167802;-12.2838545;3
358133079300094;1714924988559;8.015956;-12.167802;-12.2838545;3
358133081747803;1714924988561;8.015956;-12.167802;-12.2838545;3
358133084196396;1714924988563;8.015956;-12.167802;-12.2838545;3
358133086645719;1714924988566;8.015956;-12.167802;-12.2838545;3
358133089094209;1714924988569;8.015956;-12.167802;-12.2838545;3
358133091541969;1714924988571;8.015956;-12.167802;-12.2838545;3
358133093990459;1714924988573;8.015956;-12.167802;-12.2838545;3
358133096439834;1714924988576;8.015956;-12.167802;-12.2838545;3
358133098888323;1714924988578;8.015956;-12.167802;-12.2838545;3
358133101336084;1714924988581;8.015956;-12.167802;-12.2838545;3
358133103784678;1714924988583;8.015956;-12.167802;-12.2838545;3
358133106234000;1714924988586;8.015956;-12.167802;-12.2838545;3
358133108682490;1714924988591;8.015956;-12.167802;-12.2838545;3
358133111130198;1714924988591;8.015956;-12.167802;-12.2838545;3
358133113578792;1714924988593;9.067003;-13.070495;-11.852847;3
358133116028115;1714924988595;9.067003;-13.070495;-11.852847;3
358133118476605;1714924988605;9.067003;-13.070495;-11.852847;3
358133120924313;1714924988605;9.067003;-13.070495;-11.852847;3
358133123372907;1714924988605;9.067003;-13.070495;-11.852847;3
358133125822230;1714924988605;9.067003;-13.070495;-11.852847;3
358133128270719;1714924988608;9.067003;-13.070495;-11.852847;3
358133130718480;1714924988610;9.067003;-13.070495;-11.852847;3
358133133167073;1714924988613;9.067003;-13.070495;-11.852847;3
358133135616396;1714924988616;9.067003;-13.070495;-11.852847;3
358133138064834;1714924988624;9.067003;-13.070495;-11.852847;3
358133140512594;1714924988624;9.067003;-13.070495;-11.852847;3
358133142961188;1714924988624;9.067003;-13.070495;-11.852847;3
358133145410511;1714924988624;9.067003;-13.070495;-11.852847;3
358133147859000;1714924988627;9.067003;-13.070495;-11.852847;3
358133150306709;1714924988630;9.067003;-13.070495;-11.852847;3
358133152755303;1714924988633;9.067003;-13.070495;-11.852847;3
358133155204625;1714924988635;9.067003;-13.070495;-11.852847;3
358133157653115;1714924988641;9.067003;-13.070495;-11.852847;3
358133160100875;1714924988641;9.067003;-13.070495;-11.852847;3
358133162549365;1714924988642;9.067003;-13.070495;-11.852847;3
358133164998740;1714924988644;9.067003;-13.070495;-11.852847;3
358133167447334;1714924988647;9.067003;-13.070495;-11.852847;3
358133169894990;1714924988655;9.067003;-13.070495;-11.852847;3
358133172343584;1714924988655;9.067003;-13.070495;-11.852847;3
358133174792907;1714924988655;9.067003;-13.070495;-11.852847;3
358133177241396;1714924988659;9.067003;-13.070495;-11.852847;3
358133179689105;1714924988659;9.067003;-13.070495;-11.852847;3
358133182137698;1714924988661;9.067003;-13.070495;-11.852847;3
358133184587021;1714924988664;9.067003;-13.070495;-11.852847;3
358133187035511;1714924988666;9.067003;-13.070495;-11.852847;3
358133189483271;1714924988675;9.067003;-13.070495;-11.852847;3
358133191931761;1714924988675;9.067003;-13.070495;-11.852847;3
358133194381188;1714924988675;10.118051;-13.932509;-11.089237;3
358133196829625;1714924988676;10.118051;-13.932509;-11.089237;3
358133199277386;1714924988678;10.118051;-13.932509;-11.089237;3
358133201725980;1714924988681;10.118051;-13.932509;-11.089237;3
358133204175303;1714924988683;10.118051;-13.932509;-11.089237;3
358133206623792;1714924988692;10.118051;-13.932509;-11.089237;3
358133209071500;1714924988692;10.118051;-13.932509;-11.089237;3
358133211520094;1714924988692;10.118051;-13.932509;-11.089237;3
358133213969417;1714924988693;10.118051;-13.932509;-11.089237;3
358133216417907;1714924988696;10.118051;-13.932509;-11.089237;3
358133218865667;1714924988698;10.118051;-13.932509;-11.089237;3
358133221314157;1714924988705;10.118051;-13.932509;-11.089237;3
358133223763532;1714924988705;10.118051;-13.932509;-11.089237;3
358133226212021;1714924988705;10.118051;-13.932509;-11.089237;3
358133228659782;1714924988709;10.118051;-13.932509;-11.089237;3
358133231108375;1714924988710;10.118051;-13.932509;-11.089237;3
358133233557698;1714924988713;10.118051;-13.932509;-11.089237;3
358133236006188;1714924988725;10.118051;-13.932509;-11.089237;3
