t_Android;t_unix;x;y;z;a
2421949272399144;1715087824371;0.8516989;0.7266242;1.0291553;3
2421949274615269;1715087824373;0.8516989;0.7266242;1.0291553;3
2421949276831761;1715087824376;0.8516989;0.7266242;1.0291553;3
2421949279037998;1715087824377;0.8516989;0.7266242;1.0291553;3
2421949281250767;1715087824380;0.8516989;0.7266242;1.0291553;3
2421949283478977;1715087824382;0.8516989;0.7266242;1.0291553;3
2421949285696263;1715087824384;0.8516989;0.7266242;1.0291553;3
2421949287905247;1715087824386;0.8516989;0.7266242;1.0291553;3
2421949290115086;1715087824388;0.8516989;0.7266242;1.0291553;3
2421949292325901;1715087824391;0.8516989;0.7266242;1.0291553;3
2421949294555210;1715087824393;0.8516989;0.7266242;1.0291553;3
2421949296770054;1715087824395;0.8516989;0.7266242;1.0291553;3
2421949298983983;1715087824398;0.8516989;0.7266242;1.0291553;3
2421949301198521;1715087824400;0.8516989;0.7266242;1.0291553;3
2421949303401890;1715087824402;0.8516989;0.7266242;1.0291553;3
2421949305633579;1715087824404;0.8516989;0.7266242;1.0291553;3
2421949307846409;1715087824406;0.8516989;0.7266242;1.0291553;3
2421949310062046;1715087824409;0.8516989;0.7266242;1.0291553;3
2421949312278232;1715087824411;0.8516989;0.7266242;1.0291553;3
2421949314490940;1715087824413;0.8516989;0.7266242;1.0291553;3
2421949316705357;1715087824415;0.8516989;0.7266242;1.0291553;3
2421949318921605;1715087824417;0.8516989;0.7266242;1.0291553;3
2421949321141331;1715087824420;0.8516989;0.7266242;1.0291553;3
2421949323354771;1715087824422;0.8516989;0.7266242;1.0291553;3
2421949325562412;1715087824424;0.8516989;0.7266242;1.0291553;3
2421949327787144;1715087824426;0.8516989;0.7266242;1.0291553;3
2421949330002232;1715087824428;0.8516989;0.7266242;1.0291553;3
2421949332221043;1715087824431;0.8516989;0.7266242;1.0291553;3
2421949334434117;1715087824433;0.8516989;0.7266242;1.0291553;3
2421949336649571;1715087824435;0.8516989;0.7266242;1.0291553;3
2421949338860081;1715087824437;0.8516989;0.7266242;1.0291553;3
2421949341080601;1715087824439;0.8516989;0.7266242;1.0291553;3
2421949343295872;1715087824442;0.8516989;0.7266242;1.0291553;3
2421949345511998;1715087824444;0.8516989;0.7266242;1.0291553;3
2421949347722203;1715087824446;0.8516989;0.7266242;1.0291553;3
2421949349937962;1715087824448;0.8516989;0.7266242;1.0291553;3
2421949352158421;1715087824450;0.8516989;0.7266242;1.0291553;3
2421949354375706;1715087824455;0.8516989;0.7266242;1.0291553;3
2421949356589329;1715087824455;0.8516989;0.7266242;1.0291553;3
2421949358797093;1715087824457;0.8516989;0.7266242;1.0291553;3
2421949361008275;1715087824459;0.8516989;0.7266242;1.0291553;3
2421949363235814;1715087824461;0.8516989;0.7266242;1.0291553;3
2421949365452610;1715087824464;0.8516989;0.7266242;1.0291553;3
2421949367668736;1715087824466;0.8516989;0.7266242;1.0291553;3
2421949369877964;1715087824468;0.8516989;0.7266242;1.0291553;3
2421949372099034;1715087824470;0.8516989;0.7266242;1.0291553;3
2421949374313206;1715087824473;0.8516989;0.7266242;1.0291553;3
2421949376529027;1715087824475;0.8516989;0.7266242;1.0291553;3
2421949378737889;1715087824477;0.8516989;0.7266242;1.0291553;3
2421949380953953;1715087824479;0.8516989;0.7266242;1.0291553;3
2421949383175755;1715087824481;0.8516989;0.7266242;1.0291553;3
2421949385392307;1715087824484;0.8516989;0.7266242;1.0291553;3
2421949387607273;1715087824486;0.8516989;0.7266242;1.0291553;3
2421949389815159;1715087824488;0.8516989;0.7266242;1.0291553;3
2421949392025120;1715087824490;0.8516989;0.7266242;1.0291553;3
2421949394253453;1715087824493;0.8516989;0.7266242;1.0291553;3
2421949396469884;1715087824495;0.8516989;0.7266242;1.0291553;3
2421949398682164;1715087824497;0.8516989;0.7266242;1.0291553;3
2421949400895299;1715087824499;0.8516989;0.7266242;1.0291553;3
2421949403115208;1715087824501;0.8516989;0.7266242;1.0291553;3
2421949405332371;1715087824504;0.8516989;0.7266242;1.0291553;3
2421949407547520;1715087824506;0.8516989;0.7266242;1.0291553;3
2421949409757054;1715087824508;0.8516989;0.7266242;1.0291553;3
2421949411977146;1715087824510;0.8516989;0.7266242;1.0291553;3
2421949414189121;1715087824512;0.8516989;0.7266242;1.0291553;3
2421949416399632;1715087824515;0.8516989;0.7266242;1.0291553;3
2421949418617894;1715087824517;0.8516989;0.7266242;1.0291553;3
2421949420835057;1715087824519;0.8516989;0.7266242;1.0291553;3
2421949423054784;1715087824521;0.8516989;0.7266242;1.0291553;3
2421949425261509;1715087824524;0.8516989;0.7266242;1.0291553;3
2421949427486485;1715087824526;0.8516989;0.7266242;1.0291553;3
2421949429697484;1715087824528;0.8516989;0.7266242;1.0291553;3
2421949431919834;1715087824530;0.8516989;0.7266242;1.0291553;3
2421949434132664;1715087824532;0.8516989;0.7266242;1.0291553;3
2421949436348240;1715087824535;0.8516989;0.7266242;1.0291553;3
2421949438559849;1715087824537;0.8516989;0.7266242;1.0291553;3
2421949440775608;1715087824539;0.8516989;0.7266242;1.0291553;3
2421949442998875;1715087824541;0.8516989;0.7266242;1.0291553;3
2421949445211155;1715087824543;0.8516989;0.7266242;1.0291553;3
2421949447425999;1715087824546;0.8516989;0.7266242;1.0291553;3
2421949449635777;1715087824548;0.8516989;0.7266242;1.0291553;3
2421949451857152;1715087824550;0.8516989;0.7266242;1.0291553;3
2421949454072484;1715087824552;0.8516989;0.7266242;1.0291553;3
2421949456288121;1715087824555;0.8516989;0.7266242;1.0291553;3
2421949458498264;1715087824557;0.8516989;0.7266242;1.0291553;3
2421949460716343;1715087824559;0.8516989;0.7266242;1.0291553;3
2421949462934788;1715087824561;0.8516989;0.7266242;1.0291553;3
2421949465151585;1715087824563;0.8516989;0.7266242;1.0291553;3
2421949467366490;1715087824566;0.8516989;0.7266242;1.0291553;3
2421949469576756;1715087824568;0.8516989;0.7266242;1.0291553;3
2421949471796299;1715087824570;0.8516989;0.7266242;1.0291553;3
2421949474007726;1715087824572;0.8516989;0.7266242;1.0291553;3
2421949476228062;1715087824575;0.8516989;0.7266242;1.0291553;3
2421949478436863;1715087824577;0.8516989;0.7266242;1.0291553;3
2421949480648350;1715087824579;0.8516989;0.7266242;1.0291553;3
2421949482874791;1715087824581;0.8516989;0.7266242;1.0291553;3
2421949485090977;1715087824583;0.8516989;0.7266242;1.0291553;3
2421949487307408;1715087824586;0.8516989;0.7266242;1.0291553;3
2421949489516819;1715087824588;0.8516989;0.7266242;1.0291553;3
2421949491735996;1715087824590;0.8516989;0.7266242;1.0291553;3
2421949493941380;1715087824592;0.8516989;0.7266242;1.0291553;3
2421949496168675;1715087824594;0.8516989;0.7266242;1.0291553;3
2421949498376622;1715087824597;0.8516989;0.7266242;1.0291553;3
2421949500596531;1715087824599;0.8516989;0.7266242;1.0291553;3
2421949502812413;1715087824601;0.8516989;0.7266242;1.0291553;3
2421949505023899;1715087824603;0.8516989;0.7266242;1.0291553;3
2421949507245396;1715087824606;0.8516989;0.7266242;1.0291553;3
2421949509456090;1715087824608;0.8516989;0.7266242;1.0291553;3
2421949511675877;1715087824610;0.8516989;0.7266242;1.0291553;3
2421949513881322;1715087824612;0.8516989;0.7266242;1.0291553;3
2421949516107457;1715087824614;0.8516989;0.7266242;1.0291553;3
2421949518316990;1715087824617;0.8516989;0.7266242;1.0291553;3
2421949520536045;1715087824619;0.8516989;0.7266242;1.0291553;3
2421949522753452;1715087824621;0.8516989;0.7266242;1.0291553;3
2421949524968968;1715087824623;0.8516989;0.7266242;1.0291553;3
2421949527185338;1715087824625;0.8516989;0.7266242;1.0291553;3
2421949529396092;1715087824628;0.8516989;0.7266242;1.0291553;3
2421949531614964;1715087824630;0.8516989;0.7266242;1.0291553;3
2421949533819981;1715087824632;0.8516989;0.7266242;1.0291553;3
2421949536047398;1715087824634;0.8516989;0.7266242;1.0291553;3
2421949538257481;1715087824636;0.8516989;0.7266242;1.0291553;3
2421949540477452;1715087824639;0.8516989;0.7266242;1.0291553;3
2421949542698521;1715087824641;0.8516989;0.7266242;1.0291553;3
2421949544910496;1715087824643;0.8516989;0.7266242;1.0291553;3
2421949547125767;1715087824645;0.8516989;0.7266242;1.0291553;3
2421949549335484;1715087824648;0.8516989;0.7266242;1.0291553;3
2421949551555882;1715087824650;0.8516989;0.7266242;1.0291553;3
2421949553771397;1715087824653;0.8516989;0.7266242;1.0291553;3
2421949555985448;1715087824654;0.8516989;0.7266242;1.0291553;3
2421949558190159;1715087824656;0.8516989;0.7266242;1.0291553;3
2421949560413060;1715087824659;0.8516989;0.7266242;1.0291553;3
2421949562633458;1715087824661;0.8516989;0.7266242;1.0291553;3
2421949564852147;1715087824663;0.8516989;0.7266242;1.0291553;3
2421949567064366;1715087824665;0.8516989;0.7266242;1.0291553;3
2421949569270115;1715087824668;0.8516989;0.7266242;1.0291553;3
2421949571493260;1715087824670;0.8516989;0.7266242;1.0291553;3
2421949573699742;1715087824672;0.8516989;0.7266242;1.0291553;3
2421949575928319;1715087824675;0.8516989;0.7266242;1.0291553;3
2421949578136082;1715087824676;0.8516989;0.7266242;1.0291553;3
2421949580355625;1715087824679;0.8516989;0.7266242;1.0291553;3
2421949582573704;1715087824681;0.8516989;0.7266242;1.0291553;3
2421949584792820;1715087824683;0.8516989;0.7266242;1.0291553;3
2421949587010777;1715087824686;0.8516989;0.7266242;1.0291553;3
2421949589215001;1715087824688;0.8516989;0.7266242;1.0291553;3
2421949591435033;1715087824690;0.8516989;0.7266242;1.0291553;3
2421949593649510;1715087824692;0.8516989;0.7266242;1.0291553;3
2421949595866185;1715087824694;0.8516989;0.7266242;1.0291553;3
2421949598074986;1715087824697;0.8516989;0.7266242;1.0291553;3
2421949600292942;1715087824699;0.8516989;0.7266242;1.0291553;3
2421949602513340;1715087824701;0.8516989;0.7266242;1.0291553;3
2421949604726903;1715087824703;0.8516989;0.7266242;1.0291553;3
2421949606944859;1715087824705;0.8516989;0.7266242;1.0291553;3
2421949609155736;1715087824709;0.8516989;0.7266242;1.0291553;3
2421949611376072;1715087824710;0.8516989;0.7266242;1.0291553;3
2421949613589451;1715087824712;0.8516989;0.7266242;1.0291553;3
2421949615801548;1715087824714;0.8516989;0.7266242;1.0291553;3
2421949618018284;1715087824716;0.8516989;0.7266242;1.0291553;3
2421949620233372;1715087824719;0.8516989;0.7266242;1.0291553;3
2421949622454137;1715087824721;0.8516989;0.7266242;1.0291553;3
2421949624669102;1715087824723;0.8516989;0.7266242;1.0291553;3
2421949626883763;1715087824725;0.8516989;0.7266242;1.0291553;3
2421949629094456;1715087824727;0.8516989;0.7266242;1.0291553;3
2421949631314915;1715087824730;0.8516989;0.7266242;1.0291553;3
2421949633530491;1715087824732;0.8516989;0.7266242;1.0291553;3
2421949635746678;1715087824734;0.8516989;0.7266242;1.0291553;3
2421949637957737;1715087824736;0.8516989;0.7266242;1.0291553;3
2421949640172093;1715087824738;0.8516989;0.7266242;1.0291553;3
2421949642392552;1715087824741;0.8516989;0.7266242;1.0291553;3
2421949644608799;1715087824743;0.8516989;0.7266242;1.0291553;3
2421949646823765;1715087824745;0.8516989;0.7266242;1.0291553;3
2421949649034398;1715087824747;0.8516989;0.7266242;1.0291553;3
2421949651254613;1715087824750;0.8516989;0.7266242;1.0291553;3
2421949653470677;1715087824752;0.8516989;0.7266242;1.0291553;3
2421949655687718;1715087824754;0.8516989;0.7266242;1.0291553;3
2421949657895298;1715087824756;0.8516989;0.7266242;1.0291553;3
2421949660112095;1715087824758;0.8516989;0.7266242;1.0291553;3
2421949662332004;1715087824761;0.8516989;0.7266242;1.0291553;3
2421949664549046;1715087824763;0.8516989;0.7266242;1.0291553;3
2421949666763402;1715087824765;0.8516989;0.7266242;1.0291553;3
2421949668974095;1715087824767;0.8516989;0.7266242;1.0291553;3
2421949671194859;1715087824770;0.8516989;0.7266242;1.0291553;3
2421949673411107;1715087824772;0.8516989;0.7266242;1.0291553;3
2421949675626805;1715087824775;0.8516989;0.7266242;1.0291553;3
2421949677840550;1715087824776;0.8516989;0.7266242;1.0291553;3
2421949680052525;1715087824778;0.8516989;0.7266242;1.0291553;3
2421949682272496;1715087824781;0.8516989;0.7266242;1.0291553;3
2421949684486485;1715087824783;0.8516989;0.7266242;1.0291553;3
2421949686698338;1715087824786;0.8516989;0.7266242;1.0291553;3
2421949688914525;1715087824787;0.8516989;0.7266242;1.0291553;3
2421949691135472;1715087824789;0.8516989;0.7266242;1.0291553;3
2421949693350986;1715087824792;0.8516989;0.7266242;1.0291553;3
2421949695566318;1715087824794;0.8516989;0.7266242;1.0291553;3
2421949697780125;1715087824797;0.8516989;0.7266242;1.0291553;3
2421949699994115;1715087824798;0.8516989;0.7266242;1.0291553;3
2421949702209080;1715087824801;0.8516989;0.7266242;1.0291553;3
2421949704416051;1715087824803;0.8516989;0.7266242;1.0291553;3
2421949706642917;1715087824805;0.8516989;0.7266242;1.0291553;3
2421949708854771;1715087824808;0.8516989;0.7266242;1.0291553;3
2421949711077061;1715087824809;0.8516989;0.7266242;1.0291553;3
2421949713289525;1715087824811;0.8516989;0.7266242;1.0291553;3
2421949715505345;1715087824814;0.8516989;0.7266242;1.0291553;3
2421949717713902;1715087824816;0.8516989;0.7266242;1.0291553;3
2421949719921971;1715087824819;0.8516989;0.7266242;1.0291553;3
2421949722140294;1715087824821;0.8516989;0.7266242;1.0291553;3
2421949724368442;1715087824823;0.8516989;0.7266242;1.0291553;3
2421949726585606;1715087824825;0.8516989;0.7266242;1.0291553;3
2421949728794896;1715087824827;0.8516989;0.7266242;1.0291553;3
2421949731008275;1715087824830;0.8516989;0.7266242;1.0291553;3
2421949733228917;1715087824841;0.8516989;0.7266242;1.0291553;3
2421949735446079;1715087824841;0.8516989;0.7266242;1.0291553;3
2421949737660801;1715087824841;0.8516989;0.7266242;1.0291553;3
2421949739871129;1715087824841;0.8516989;0.7266242;1.0291553;3
2421949742091832;1715087824841;0.8516989;0.7266242;1.0291553;3
2421949744308018;1715087824843;0.8516989;0.7266242;1.0291553;3
2421949746522557;1715087824845;0.8516989;0.7266242;1.0291553;3
2421949748739109;1715087824847;0.8516989;0.7266242;1.0291553;3
2421949750975316;1715087824849;0.8516989;0.7266242;1.0291553;3
2421949753169224;1715087824852;0.8516989;0.7266242;1.0291553;3
2421949755385839;1715087824854;0.8516989;0.7266242;1.0291553;3
2421949757591893;1715087824856;0.8516989;0.7266242;1.0291553;3
2421949759804234;1715087824858;0.8516989;0.7266242;1.0291553;3
2421949762028477;1715087824860;0.8516989;0.7266242;1.0291553;3
2421949764246617;1715087824864;0.8516989;0.7266242;1.0291553;3
2421949766463840;1715087824865;0.8516989;0.7266242;1.0291553;3
2421949768672398;1715087824867;0.8516989;0.7266242;1.0291553;3
2421949770888951;1715087824869;0.8516989;0.7266242;1.0291553;3
2421949773108861;1715087824871;0.8516989;0.7266242;1.0291553;3
2421949775325719;1715087824875;0.8516989;0.7266242;1.0291553;3
2421949777540196;1715087824876;0.8516989;0.7266242;1.0291553;3
2421949779751744;1715087824878;0.8516989;0.7266242;1.0291553;3
2421949781971165;1715087824880;0.8516989;0.7266242;1.0291553;3
2421949784186497;1715087824882;0.8516989;0.7266242;1.0291553;3
2421949786401829;1715087824886;0.8516989;0.7266242;1.0291553;3
2421949788611485;1715087824887;0.8516989;0.7266242;1.0291553;3
2421949790828099;1715087824889;0.8516989;0.7266242;1.0291553;3
2421949793048558;1715087824891;0.8516989;0.7266242;1.0291553;3
2421949795265599;1715087824894;0.8516989;0.7266242;1.0291553;3
2421949797480931;1715087824897;0.8516989;0.7266242;1.0291553;3
2421949799691197;1715087824898;0.8516989;0.7266242;1.0291553;3
2421949801910924;1715087824900;0.8516989;0.7266242;1.0291553;3
2421949804126256;1715087824902;0.8516989;0.7266242;1.0291553;3
2421949806341832;1715087824905;0.8516989;0.7266242;1.0291553;3
2421949808551243;1715087824908;0.8516989;0.7266242;1.0291553;3
2421949810768162;1715087824909;0.8516989;0.7266242;1.0291553;3
2421949812989232;1715087824911;0.8516989;0.7266242;1.0291553;3
2421949815206334;1715087824914;0.8516989;0.7266242;1.0291553;3
2421949817419652;1715087824916;0.8516989;0.7266242;1.0291553;3
2421949819630284;1715087824919;0.8516989;0.7266242;1.0291553;3
2421949821851537;1715087824920;0.8516989;0.7266242;1.0291553;3
2421949824063206;1715087824922;0.8516989;0.7266242;1.0291553;3
2421949826269993;1715087824925;0.8516989;0.7266242;1.0291553;3
2421949828490696;1715087824927;0.8516989;0.7266242;1.0291553;3
2421949830708226;1715087824929;0.8516989;0.7266242;1.0291553;3
2421949832932103;1715087824931;0.8516989;0.7266242;1.0291553;3
2421949835142247;1715087824933;0.8516989;0.7266242;1.0291553;3
2421949837347080;1715087824936;0.8516989;0.7266242;1.0291553;3
2421949839565709;1715087824938;0.8516989;0.7266242;1.0291553;3
2421949841791721;1715087824940;0.8516989;0.7266242;1.0291553;3
2421949844013523;1715087824942;0.8516989;0.7266242;1.0291553;3
2421949846220859;1715087824944;0.8516989;0.7266242;1.0291553;3
2421949848424778;1715087824947;0.8516989;0.7266242;1.0291553;3
2421949850647435;1715087824949;0.8516989;0.7266242;1.0291553;3
2421949852867833;1715087824951;0.8516989;0.7266242;1.0291553;3
2421949855086033;1715087824953;0.8516989;0.7266242;1.0291553;3
2421949857297093;1715087824956;0.8516989;0.7266242;1.0291553;3
2421949859502049;1715087824958;0.8516989;0.7266242;1.0291553;3
2421949861726597;1715087824960;0.8516989;0.7266242;1.0291553;3
2421949863945531;1715087824962;0.8516989;0.7266242;1.0291553;3
2421949866163060;1715087824964;0.8516989;0.7266242;1.0291553;3
2421949868372594;1715087824967;0.8516989;0.7266242;1.0291553;3
2421949870587926;1715087824969;0.8516989;0.7266242;1.0291553;3
2421949872807591;1715087824971;0.8516989;0.7266242;1.0291553;3
2421949875023167;1715087824975;0.8516989;0.7266242;1.0291553;3
2421949877238621;1715087824976;0.8516989;0.7266242;1.0291553;3
2421949879449010;1715087824978;0.8516989;0.7266242;1.0291553;3
2421949881668492;1715087824980;0.8516989;0.7266242;1.0291553;3
2421949883885777;1715087824982;0.8516989;0.7266242;1.0291553;3
2421949886102025;1715087824984;0.8516989;0.7266242;1.0291553;3
2421949888310703;1715087824987;0.8516989;0.7266242;1.0291553;3
2421949890527256;1715087824989;0.8516989;0.7266242;1.0291553;3
2421949892747898;1715087824991;0.8516989;0.7266242;1.0291553;3
2421949894963841;1715087824993;0.8516989;0.7266242;1.0291553;3
2421949897178441;1715087824995;0.8516989;0.7266242;1.0291553;3
2421949899388951;1715087824998;0.8516989;0.7266242;1.0291553;3
2421949901607579;1715087825000;0.8516989;0.7266242;1.0291553;3
2421949903816868;1715087825002;0.8516989;0.7266242;1.0291553;3
2421949906041539;1715087825004;0.8516989;0.7266242;1.0291553;3
2421949908250218;1715087825006;0.8516989;0.7266242;1.0291553;3
2421949910469212;1715087825009;0.8516989;0.7266242;1.0291553;3
2421949912685154;1715087825011;0.8516989;0.7266242;1.0291553;3
2421949914891575;1715087825013;0.8516989;0.7266242;1.0291553;3
2421949917118382;1715087825015;0.8516989;0.7266242;1.0291553;3
2421949919328831;1715087825018;0.8516989;0.7266242;1.0291553;3
2421949921553623;1715087825020;0.8516989;0.7266242;1.0291553;3
2421949923760471;1715087825022;0.8516989;0.7266242;1.0291553;3
2421949925962926;1715087825024;0.8516989;0.7266242;1.0291553;3
2421949928189610;1715087825027;0.8516989;0.7266242;1.0291553;3
2421949930406468;1715087825029;0.8516989;0.7266242;1.0291553;3
2421949932631260;1715087825031;0.8516989;0.7266242;1.0291553;3
2421949934839207;1715087825033;0.8516989;0.7266242;1.0291553;3
2421949937041295;1715087825036;0.8516989;0.7266242;1.0291553;3
2421949939269810;1715087825038;0.8516989;0.7266242;1.0291553;3
2421949941488194;1715087825040;0.8516989;0.7266242;1.0291553;3
2421949943704441;1715087825042;0.8516989;0.7266242;1.0291553;3
2421949945917088;1715087825044;0.8516989;0.7266242;1.0291553;3
2421949948118382;1715087825046;0.8516989;0.7266242;1.0291553;3
2421949950347507;1715087825049;0.8516989;0.7266242;1.0291553;3
2421949952566624;1715087825051;0.8516989;0.7266242;1.0291553;3
2421949954787327;1715087825053;0.8516989;0.7266242;1.0291553;3
2421949956998997;1715087825055;0.8516989;0.7266242;1.0291553;3
2421949959195836;1715087825057;0.8516989;0.7266242;1.0291553;3
2421949961429234;1715087825060;0.8516989;0.7266242;1.0291553;3
2421949963644444;1715087825062;0.8516989;0.7266242;1.0291553;3
2421949965863255;1715087825064;0.8516989;0.7266242;1.0291553;3
2421949968067723;1715087825067;0.8516989;0.7266242;1.0291553;3
2421949970279515;1715087825069;0.8516989;0.7266242;1.0291553;3
2421949972505772;1715087825071;0.8516989;0.7266242;1.0291553;3
2421949974720188;1715087825073;0.8516989;0.7266242;1.0291553;3
2421949976939061;1715087825075;0.8516989;0.7266242;1.0291553;3
2421949979146580;1715087825077;0.8516989;0.7266242;1.0291553;3
2421949981363072;1715087825080;0.8516989;0.7266242;1.0291553;3
2421949983584263;1715087825082;0.8516989;0.7266242;1.0291553;3
2421949985798863;1715087825084;0.8516989;0.7266242;1.0291553;3
2421949988006932;1715087825090;0.8516989;0.7266242;1.0291553;3
2421949990224705;1715087825090;0.8516989;0.7266242;1.0291553;3
2421949992441868;1715087825091;0.8516989;0.7266242;1.0291553;3
2421949994664036;1715087825093;0.8516989;0.7266242;1.0291553;3
2421949996877415;1715087825095;0.8516989;0.7266242;1.0291553;3
2421949999088963;1715087825097;0.8516989;0.7266242;1.0291553;3
2421950001308323;1715087825100;0.8516989;0.7266242;1.0291553;3
2421950003523961;1715087825102;0.8516989;0.7266242;1.0291553;3
2421950005739903;1715087825104;0.8516989;0.7266242;1.0291553;3
2421950007949741;1715087825106;0.8516989;0.7266242;1.0291553;3
2421950010166722;1715087825108;0.8516989;0.7266242;1.0291553;3
2421950012382725;1715087825111;0.8516989;0.7266242;1.0291553;3
2421950014589940;1715087825114;0.8516989;0.7266242;1.0291553;3
2421950016816991;1715087825115;0.8516989;0.7266242;1.0291553;3
2421950019028355;1715087825117;0.8516989;0.7266242;1.0291553;3
2421950021251439;1715087825121;0.8516989;0.7266242;1.0291553;3
2421950023460728;1715087825122;0.8516989;0.7266242;1.0291553;3
2421950025667881;1715087825124;0.8516989;0.7266242;1.0291553;3
2421950027889866;1715087825126;0.8516989;0.7266242;1.0291553;3
2421950030105504;1715087825128;0.8516989;0.7266242;1.0291553;3
2421950032329076;1715087825131;0.8516989;0.7266242;1.0291553;3
2421950034540501;1715087825133;0.8516989;0.7266242;1.0291553;3
2421950036745396;1715087825135;0.8516989;0.7266242;1.0291553;3
2421950038967747;1715087825137;0.8516989;0.7266242;1.0291553;3
2421950041187718;1715087825140;0.8516989;0.7266242;1.0291553;3
2421950043406712;1715087825142;0.8516989;0.7266242;1.0291553;3
2421950045622471;1715087825144;0.8516989;0.7266242;1.0291553;3
2421950047838108;1715087825146;0.8516989;0.7266242;1.0291553;3
2421950050045140;1715087825148;0.8516989;0.7266242;1.0291553;3
2421950052265294;1715087825151;0.8516989;0.7266242;1.0291553;3
2421950054479710;1715087825153;0.8516989;0.7266242;1.0291553;3
2421950056694432;1715087825155;0.8516989;0.7266242;1.0291553;3
2421950058898961;1715087825157;0.8516989;0.7266242;1.0291553;3
2421950061128209;1715087825159;0.8516989;0.7266242;1.0291553;3
2421950063344212;1715087825162;0.8516989;0.7266242;1.0291553;3
2421950065561864;1715087825166;0.8516989;0.7266242;1.0291553;3
2421950067772923;1715087825166;0.8516989;0.7266242;1.0291553;3
2421950069982029;1715087825168;0.8516989;0.7266242;1.0291553;3
2421950072194188;1715087825171;0.8516989;0.7266242;1.0291553;3
2421950074421177;1715087825173;0.8516989;0.7266242;1.0291553;3
2421950076636448;1715087825175;0.8516989;0.7266242;1.0291553;3
2421950078850254;1715087825177;0.8516989;0.7266242;1.0291553;3
2421950081068516;1715087825179;0.8516989;0.7266242;1.0291553;3
