t_Android;t_unix;x;y;z;a
2421847953485386;1715087724620;-0.15792629;2.0165513;10.061819;3
2421847955700963;1715087724620;-0.15792629;2.0165513;10.061819;3
2421847957916234;1715087724620;-0.15792629;2.0165513;10.061819;3
2421847960132054;1715087724620;-0.15792629;2.0165513;10.061819;3
2421847962347386;1715087724620;-0.15792629;2.0165513;10.061819;3
2421847964562901;1715087724620;-0.15792629;2.0165513;10.061819;3
2421847966766758;1715087724620;-0.15792629;2.0165513;10.061819;3
2421847968990574;1715087724620;-0.15792629;2.0165513;10.061819;3
2421847971204869;1715087724620;-0.15792629;2.0165513;10.061819;3
2421847973420262;1715087724620;-0.15792629;2.0165513;10.061819;3
2421847975633702;1715087724620;-0.15792629;2.0165513;10.061819;3
2421847977849522;1715087724620;-0.15792629;2.0165513;10.061819;3
2421847980064915;1715087724620;-0.15792629;2.0165513;10.061819;3
2421847982280491;1715087724620;-0.15792629;2.0165513;10.061819;3
2421847984496373;1715087724620;-0.15792629;2.0165513;10.061819;3
2421847986712865;1715087724620;-0.15792629;2.0165513;10.061819;3
2421847988924168;1715087724620;-0.15792629;2.0165513;10.061819;3
2421847991128453;1715087724620;-0.15792629;2.0165513;10.061819;3
2421847993346532;1715087724620;-0.15792629;2.0165513;10.061819;3
2421847995574498;1715087724620;-0.15792629;2.0165513;10.061819;3
2421847997792088;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848000008519;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848002224461;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848004436986;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848006651341;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848008865635;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848011082188;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848013298802;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848015513463;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848017729039;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848019944676;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848022161351;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848024375401;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848026590794;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848028806249;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848031021947;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848033237584;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848035453099;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848037668980;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848039885228;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848042099583;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848044315159;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848046530492;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848048746312;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848050961705;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848053177464;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848055393101;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848057609593;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848059823643;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848062039281;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848064254552;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848066470494;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848068686070;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848070901646;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848073115269;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848075324986;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848077548314;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848079763585;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848081981175;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848084195714;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848086410130;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848088625767;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848090841343;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848093058079;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848095272191;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848097487767;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848099702977;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848101918675;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848104134251;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848106349827;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848108565953;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848110782994;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848112996556;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848115211888;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848117427036;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848119643223;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848121858433;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848124074254;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848126290013;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848128506383;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848130720677;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848132936192;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848135151279;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848137367161;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848139582738;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848141798375;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848144015233;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848146234593;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848148444859;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848150660618;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848152874912;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848155092625;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848157307286;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848159522435;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848161738072;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848163954686;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848166168980;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848168384740;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848170599767;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848172815709;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848175031224;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848177246800;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848179462437;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848181678929;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848183893223;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848186108677;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848188324132;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848190539830;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848192755650;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848194970860;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848197186619;1715087724620;-0.15792629;2.0165513;10.061819;3
2421848199403233;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848201617406;1715087724621;-0.15792629;2.0165513;10.061819;3
