"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)"
2.326780263E0;5.452003479E-1;-6.741807461E-1;4.500727654E-1
2.345092275E0;-3.795576096E-1;-1.239707232E0;7.331681252E-1
2.363403737E0;-1.041287899E0;-2.017343521E0;3.619232178E-1
2.381715566E0;-7.650117874E-1;-2.054141045E0;6.689424515E-1
2.400023427E0;-4.877328873E-2;-1.829529285E0;1.503437996E0
2.418338490E0;2.200798988E-1;-1.740093231E0;1.217733383E0
2.436650624E0;6.836295128E-1;-1.603708744E0;1.331607819E0
2.454962331E0;3.204474449E-1;-1.948327541E0;1.145064354E0
2.473273610E0;-7.226514816E-2;-1.768804550E0;1.179542542E0
2.491585683E0;4.281234741E-2;-1.472755909E0;1.514238358E0
2.509898610E0;1.890492439E-1;-1.466475964E0;1.096215725E0
2.528208974E0;1.153904438E0;-7.489500046E-1;3.814330101E-1
2.546520741E0;1.543558598E0;2.549314499E-2;-2.962775230E-1
2.564832509E0;1.364165306E0;2.844977379E-1;-3.680109978E-1
2.583144521E0;1.008894920E0;2.152347565E-2;9.462833405E-2
2.601456288E0;4.835782051E-1;-4.564075470E-1;2.786316872E-1
2.619766103E0;1.726770401E-1;-5.431971550E-1;5.946230888E-1
2.638079274E0;-3.648495674E-1;1.242742538E-1;3.230133057E-1
2.656391103E0;-2.722821236E-1;6.144046783E-2;-3.170003891E-1
2.674702626E0;-5.960888863E-1;1.096096039E-1;-9.780535698E-1
2.693009511E0;-6.303813457E-1;-7.956123352E-2;-1.243880272E0
2.711326039E0;-5.079460144E-1;6.686210632E-2;-9.235911369E-1
2.729637685E0;-2.459583282E-1;4.058852196E-1;-1.004488468E0
2.747948231E0;2.067756653E-1;7.294034958E-2;-5.028405190E-1
2.766260976E0;-3.665246964E-1;1.173019409E-2;-6.418533325E-1
2.784573048E0;-6.267340183E-1;1.327800751E-2;-8.880038261E-1
2.802884511E0;-4.272675514E-1;1.343603134E-1;-6.407337189E-1
2.821190541E0;-3.270967007E-1;9.750747681E-2;-1.797037125E-1
2.839507497E0;-2.214317322E-1;-1.186151505E-1;-2.579097748E-1
2.857801930E0;-1.871094704E-1;-8.198881149E-2;-2.709670067E-1
2.876131337E0;3.798978329E-1;2.603449821E-1;1.057529449E-2
2.894443044E0;9.431686401E-1;2.673430443E-1;5.626511574E-1
2.912754567E0;8.372809887E-1;-5.278253555E-2;9.393544197E-1
2.931066640E0;4.450724125E-1;-1.425557137E-1;1.208725452E0
2.949379323E0;2.135765553E-1;-2.803044319E-1;8.846354485E-1
2.967689320E0;1.367785931E-1;-6.973934174E-2;7.701625824E-1
2.986001210E0;1.267302036E-1;-1.131734848E-1;-1.011247635E-1
3.004313222E0;-3.176379204E-2;-4.166746140E-2;-5.953316689E-1
3.022627797E0;1.066386700E-1;1.206765175E-1;-1.010233402E0
3.040936818E0;3.645398617E-1;3.697624207E-1;-1.100004673E0
3.059247914E0;4.992630482E-1;5.399050713E-1;-7.335209846E-1
3.077562855E0;3.166046143E-1;4.940772057E-1;2.443408966E-2
3.095868947E0;1.175818443E-1;1.650438309E-1;4.540357590E-1
3.114183400E0;-5.595018864E-1;-1.744184494E-1;2.326097488E-1
3.132495046E0;-8.416862488E-1;-3.369684219E-1;-1.643681526E-1
3.150807973E0;-9.467475414E-1;-4.578890800E-1;-2.391705513E-1
3.169118581E0;-5.907256603E-1;-3.232603073E-1;9.729719162E-2
3.187430165E0;-3.708405495E-1;-4.463667870E-1;3.964495659E-1
3.205741567E0;-6.767122746E-1;-6.104588509E-1;1.408329010E-1
3.224047535E0;-3.526294231E-1;-6.786336899E-1;5.347523689E-1
3.242355763E0;-7.438898087E-2;-4.519100189E-1;1.126874924E0
3.260665578E0;1.389193535E-2;-9.732151031E-2;9.723753929E-1
3.278988454E0;2.254834175E-1;8.419513702E-2;3.596062660E-1
3.297301015E0;4.575035572E-1;3.226470947E-1;2.246708870E-1
3.315612111E0;6.407635212E-1;4.702672958E-1;8.071894646E-1
3.333919179E0;8.966822624E-1;3.275413513E-1;1.040447235E0
3.352235463E0;8.673310280E-1;2.150373459E-1;9.674220085E-1
3.370547292E0;6.109409332E-1;1.632695198E-1;8.191933632E-1
3.388857960E0;2.903983593E-1;-4.576911926E-1;2.313709259E-1
3.407170583E0;-4.504292011E-1;-7.501459122E-1;-1.833448410E-1
3.425482167E0;-8.793318272E-1;-8.329882622E-1;-1.650195122E-1
3.443794118E0;-9.963927269E-1;-1.057579994E0;-4.542975426E-1
3.462101064E0;-5.280070305E-1;-8.190007210E-1;-1.526160240E-1
3.480417531E0;-5.908060074E-2;-3.972563744E-1;1.393985748E-2
3.498728688E0;-4.146552086E-2;-3.291921616E-1;-4.116630554E-1
3.517039113E0;-3.698060513E-1;-3.500704765E-1;-1.402127743E0
3.535350636E0;-3.627660275E-1;-2.545142174E-1;-1.881928444E0
3.553663991E0;-2.151918411E-1;-1.833434105E-1;-1.691298962E0
3.571975453E0;-5.043840408E-2;-3.165488243E-1;-1.334752083E0
3.590288747E0;1.429691315E-1;-3.663716316E-1;-1.053927422E0
3.608599110E0;6.187312603E-1;-2.560310364E-1;-8.778109550E-1
3.626912038E0;1.103219032E0;1.626729965E-2;-7.770829201E-1
3.645222402E0;9.979178905E-1;2.514405251E-1;-6.487622261E-1
3.663534779E0;7.194118500E-1;3.052186966E-1;-9.310421944E-1
3.681846120E0;5.105271339E-1;2.397727966E-1;-1.112233162E0
3.700157704E0;1.994891167E-1;5.350828171E-2;-6.414003372E-1
3.718470387E0;1.367626190E-1;-9.447479248E-2;1.688299179E-1
3.736771169E0;1.542668343E-1;-8.213090897E-2;3.184323311E-1
3.755092946E0;6.002688408E-2;-2.474880219E-1;8.359909058E-3
3.773404714E0;5.575847626E-2;-2.378644943E-1;-1.248550415E-2
3.791716176E0;-1.689724922E-1;-2.585697174E-1;2.444553375E-2
3.810024464E0;-4.451141357E-1;-3.584818840E-1;8.413267136E-2
3.828339650E0;-7.436325550E-1;-3.911557198E-1;1.849908829E-1
3.846651357E0;-8.484697342E-1;-5.423016548E-1;1.852555275E-1
3.864962880E0;-6.376085281E-1;-3.971247673E-1;1.916642189E-1
3.883274709E0;-2.218704224E-1;-2.829666138E-1;2.533693314E-1
3.901580555E0;2.253389359E-1;-1.221785545E-1;1.370325089E-1
3.919898488E0;2.522041798E-1;7.107686996E-2;-3.163814545E-2
3.938209401E0;2.410590649E-1;1.119613647E-2;-7.986974716E-2
3.956521474E0;2.566707134E-1;-6.981754303E-2;6.478548050E-2
3.974833180E0;2.286772728E-1;-2.822451591E-1;4.059653282E-1
3.993144704E0;2.059745789E-2;-3.286666870E-1;4.827556610E-1
4.011453297E0;-1.338846684E-1;-2.911372185E-1;3.509674072E-1
4.029767384E0;-2.386162281E-1;-4.017047882E-1;-9.451866150E-3
4.048080068E0;-2.118363380E-1;-2.028970718E-1;-4.647684097E-2
4.066391713E0;4.007959366E-2;3.118419647E-2;7.900810242E-2
4.084703054E0;4.244060516E-1;2.985672951E-1;7.460308075E-2
4.103013417E0;6.506230831E-1;4.796528816E-1;3.546714783E-3
4.121327138E0;6.699638367E-1;3.990392685E-1;-1.175451279E-2
4.139638661E0;7.746982574E-2;1.931400299E-1;-8.598756790E-2
4.157948659E0;-2.946536541E-1;2.760705948E-1;-7.134914398E-3
4.176261891E0;-2.348272800E-1;1.211619377E-1;-4.194307327E-1
4.194573720E0;-2.026631832E-1;2.991294861E-2;-6.394109726E-1
4.212885243E0;-2.202968597E-1;-1.803956032E-1;-3.815655708E-1
4.231196584E0;-5.385668278E-1;-4.603400230E-1;-5.381665230E-1
4.249508839E0;-4.552979469E-1;-2.062721252E-1;-5.315384865E-1
4.267819569E0;-4.002552032E-1;5.893182755E-2;-2.686896324E-1
4.286132008E0;9.781599045E-2;4.671072960E-1;1.179709435E-1
4.304443715E0;-3.515796661E-1;4.819445610E-1;1.045942307E-2
4.322755605E0;-9.773955345E-1;-1.821126938E-1;-2.988286018E-1
4.341067067E0;-1.247246504E0;-2.826914787E-1;-2.184343338E-1
4.359380117E0;-9.205899239E-1;-4.700374603E-2;3.539056778E-1
4.377689259E0;-6.397044659E-1;3.177003860E-1;4.289741516E-1
4.396002126E0;-3.119773865E-1;1.782054901E-1;1.798543930E-1
4.414314198E0;6.867718697E-2;1.630792618E-1;4.501819611E-3
4.432625661E0;3.794767857E-1;1.620450020E-1;-3.214111328E-1
4.450936940E0;4.353737831E-2;-2.831549644E-1;-5.520029068E-1
4.469249257E0;-1.219203949E0;-1.043975353E0;-2.172470093E-3
4.487561940E0;-2.109945774E0;-1.249358654E0;3.888125420E-1
4.505872792E0;-9.403119087E-1;-4.756507874E-1;1.973009109E-2
4.524183950E0;5.064926147E-1;1.679544449E-1;-2.555794716E-1
4.542491261E0;1.541488409E0;4.432134628E-1;1.137752533E-1
4.560807485E0;1.886707783E0;4.137134552E-1;3.861045837E-2
4.579119374E0;2.043042421E0;4.017930031E-1;-3.131108284E-1
4.597431081E0;2.032283545E0;4.912319183E-1;-3.621783257E-1
4.615742604E0;1.392217159E0;6.318879128E-1;-2.643303871E-1
4.634054250E0;4.056119919E-1;5.956764221E-1;-9.037842751E-1
4.652366139E0;2.538363934E-1;2.555379868E-1;-1.452564955E0
4.670671559E0;-1.783227921E-2;3.904986382E-1;-5.232138634E-1
4.688989491E0;1.357936859E-2;4.439740181E-1;-7.188451290E-1
4.707301259E0;-1.488271236E0;-1.422730446E0;-5.668544769E-2
4.725612721E0;-8.062489033E-1;-1.073381901E0;7.035226822E-1
4.743919728E0;-3.029632568E-2;1.140413284E-1;5.793824196E-1
4.762236318E0;-8.278801441E-1;-4.359893799E-1;7.212638855E-3
4.780547780E0;-1.008702755E0;-1.206393242E-1;1.010971069E-1
4.798858693E0;-2.954168320E-1;-5.404949188E-3;6.820201874E-2
4.817161855E0;4.458293915E-1;-2.161488533E-1;-2.388000488E-2
4.835482900E0;6.711423397E-1;-1.979908943E-1;6.791877747E-2
4.853794667E0;3.525764942E-1;5.302906036E-2;2.027664185E-1
4.872106435E0;2.755773067E-1;-1.133675575E-1;1.655316353E-1
4.890418080E0;-4.188709259E-1;2.550129890E-1;-7.290220261E-1
4.908729970E0;-4.839830399E-1;1.549463272E-1;-6.193985939E-1
4.927041493E0;-2.985050678E-1;2.161073685E-2;-6.886959076E-3
4.945353322E0;-5.549979210E-1;-1.240005493E-1;-3.332028389E-1
