"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)"
6.264524668E0;-1.518918514E0;2.120388985E0;4.235668182E0
6.282836142E0;-6.984167099E-1;1.314979076E0;5.589809418E0
6.301145418E0;-2.164072514E0;1.389083862E0;6.114283085E0
6.319455793E0;-5.426441193E0;2.245463371E0;4.973738194E0
6.337766350E0;-6.816816330E0;2.954486370E0;3.278773785E0
6.356076969E0;-7.273607731E0;2.695367336E0;2.537331820E0
6.374387283E0;-7.753960609E0;2.182729959E0;2.563794374E0
6.392697597E0;-7.957560539E0;2.658672810E0;1.777164221E0
6.411008216E0;-6.739485741E0;1.879052162E0;-9.025616646E-1
6.429318407E0;-9.250855446E-1;-2.178115845E0;-5.059001923E0
6.447628721E0;9.715190887E0;-8.355194092E0;-7.789430141E0
6.465934274E0;1.067033100E1;-1.072372246E1;-3.082418919E0
6.484249410E0;1.055411530E1;-3.441618919E0;-6.159090042E0
6.502559968E0;4.350155830E0;3.986834764E0;-7.471762657E0
6.520855144E0;-8.739457130E-1;2.424728394E0;4.016333580E0
6.539169548E0;-7.981796265E-1;-1.028581429E1;1.070558929E1
6.557479556E0;-1.345181465E-1;-1.641155815E1;8.596055984E0
6.575798903E0;-2.578736305E0;-9.785534859E0;4.009343147E0
6.594105982E0;-5.108580589E0;-3.423770905E0;2.413970232E0
6.612422338E0;-7.573578358E0;-7.284116745E-1;2.624479771E0
6.630732652E0;-9.365756989E0;-1.397678375E0;3.217381001E0
6.649041867E0;-1.006305504E1;-3.195899010E0;3.538767099E0
6.667353279E0;-1.115642929E1;-5.374585152E0;4.130655766E0
6.685664020E0;-9.132490158E0;-5.841474056E0;3.694931269E0
6.703974334E0;-7.317324638E0;-4.127574444E0;2.387541056E0
6.722280558E0;-6.415381432E0;-2.080518246E0;1.368114352E0
6.740595023E0;-5.916469097E0;-4.826917648E-1;1.001993537E0
6.758905397E0;-5.570928574E0;1.156606674E-1;1.163302422E0
6.777216077E0;-5.409917355E0;5.642795563E-2;1.560357928E0
6.795526391E0;-5.010891438E0;-1.811385155E-1;2.101897717E0
6.813836705E0;-3.448735237E0;-6.166987419E-1;2.755080223E0
6.832147080E0;-7.656354904E-1;-1.116581440E0;3.193755627E0
6.850459042E0;3.304852009E0;-1.789673328E0;2.076624393E0
6.868767951E0;6.392430305E0;-5.091938972E-1;-1.520484567E0
6.887078265E0;5.924090385E0;8.419156075E-1;-4.582035065E0
6.905388823E0;2.762664318E0;1.585451126E0;-3.375702381E0
6.923700052E0;7.105083466E-1;1.596477509E0;-1.130026102E0
6.942009389E0;-2.868232727E-1;1.627356529E0;-5.941641331E-2
6.960319947E0;-1.498365402E-1;1.489280224E0;3.443546295E-1
6.978630078E0;8.866620064E-1;1.302266598E0;6.929640770E-1
6.996940636E0;1.864143372E0;1.124968529E0;9.869711399E-1
7.015251438E0;2.104097366E0;3.157444000E-1;9.346073866E-1
7.033561507E0;2.554662704E0;-1.115498543E0;8.886430264E-1
7.051872981E0;3.205180168E0;-1.706830025E0;1.048999429E0
7.070183172E0;1.569725037E0;-1.871833801E0;1.068149567E0
7.088492693E0;-9.848971367E-1;-2.440012932E0;-3.408389091E0
7.106798368E0;1.698606491E0;-4.095270157E0;-4.525993824E0
7.125113503E0;3.952999115E0;-4.752752304E0;-1.246470928E0
7.143424549E0;2.568613529E0;-3.730100632E0;-2.052890778E0
7.161733215E0;-1.507596970E-1;-7.566070557E-2;-2.571241856E0
7.180044933E0;-1.910886288E0;-7.578301430E-1;-8.982117772E-1
7.198355307E0;-1.792043209E0;-6.538953781E0;2.011311054E0
7.216665377E0;-1.839017868E0;-1.079008865E1;3.753120422E0
7.234970136E0;-4.387053490E0;-1.392502594E1;4.612040520E0
7.253282892E0;-7.035535336E0;-1.352111053E1;3.024607658E0
7.271596806E0;-7.059618473E0;-8.796547890E0;-1.511337638E0
7.289907181E0;-8.121552467E0;-4.852281570E0;-1.759117961E0
7.308206509E0;-8.700669289E0;-1.260213375E0;1.824859381E0
7.326527992E0;-7.918649197E0;8.209462166E-1;4.198919296E0
7.344838489E0;-5.085447788E0;2.276386023E0;2.958485126E0
7.363147398E0;-2.106574059E0;3.220146894E0;8.949383497E-1
7.381459421E0;-6.965675354E-1;2.952646255E0;1.240357280E0
7.399769674E0;-1.343352795E0;1.537992001E0;2.650622845E0
