t_Android;t_unix;x;y;z;a
357217646824848;1714924073150;7.8197446;-17.58575;-0.4139583;3
357217649273390;1714924073150;7.8197446;-17.58575;-0.4139583;3
357217651721202;1714924073150;7.8197446;-17.58575;-0.4139583;3
357217654169848;1714924073150;7.8197446;-17.58575;-0.4139583;3
357217656619275;1714924073150;7.8197446;-17.58575;-0.4139583;3
357217659067817;1714924073150;7.8197446;-17.58575;-0.4139583;3
357217661515630;1714924073150;7.8197446;-17.58575;-0.4139583;3
357217663964275;1714924073150;7.8197446;-17.58575;-0.4139583;3
357217666413650;1714924073150;7.8197446;-17.58575;-0.4139583;3
357217668862192;1714924073150;7.8197446;-17.58575;-0.4139583;3
357217671310005;1714924073151;5.9712887;-15.411872;3.098107;3
357217673758650;1714924073175;4.144668;-12.632309;6.2584276;3
357217676208077;1714924073175;4.144668;-12.632309;6.2584276;3
357217678656619;1714924073175;4.144668;-12.632309;6.2584276;3
357217681104432;1714924073175;4.144668;-12.632309;6.2584276;3
357217683553077;1714924073175;4.144668;-12.632309;6.2584276;3
357217686002452;1714924073175;4.144668;-12.632309;6.2584276;3
357217688450994;1714924073175;4.144668;-12.632309;6.2584276;3
357217690898807;1714924073175;4.144668;-12.632309;6.2584276;3
357217693347505;1714924073175;4.144668;-12.632309;6.2584276;3
357217695796880;1714924073175;4.144668;-12.632309;6.2584276;3
357217698245421;1714924073178;4.144668;-12.632309;6.2584276;3
357217700693234;1714924073180;2.5381866;-9.713963;8.99492;3
357217703141880;1714924073190;2.5381866;-9.713963;8.99492;3
357217705591307;1714924073190;2.5381866;-9.713963;8.99492;3
357217708039848;1714924073190;2.5381866;-9.713963;8.99492;3
357217710487661;1714924073190;2.5381866;-9.713963;8.99492;3
357217712936307;1714924073195;2.5381866;-9.713963;8.99492;3
357217715385682;1714924073195;2.5381866;-9.713963;8.99492;3
357217717834223;1714924073197;2.5381866;-9.713963;8.99492;3
357217720282036;1714924073200;2.5381866;-9.713963;8.99492;3
357217722730682;1714924073205;2.5381866;-9.713963;8.99492;3
357217725180109;1714924073205;2.5381866;-9.713963;8.99492;3
357217727628650;1714924073208;2.5381866;-9.713963;8.99492;3
357217730076463;1714924073210;2.5381866;-9.713963;8.99492;3
357217732525109;1714924073212;2.5381866;-9.713963;8.99492;3
357217734974484;1714924073214;2.5381866;-9.713963;8.99492;3
357217737423130;1714924073217;2.5381866;-9.713963;8.99492;3
357217739870890;1714924073224;1.1066805;-6.9056864;11.034801;3
357217742319536;1714924073224;1.1066805;-6.9056864;11.034801;3
357217744768911;1714924073224;1.1066805;-6.9056864;11.034801;3
357217747217452;1714924073227;1.1066805;-6.9056864;11.034801;3
357217749665265;1714924073229;-0.38255253;-4.485346;12.162418;3
357217752113911;1714924073231;-0.38255253;-4.485346;12.162418;3
357217754563338;1714924073243;-0.38255253;-4.485346;12.162418;3
357217757011880;1714924073243;-0.38255253;-4.485346;12.162418;3
357217759459692;1714924073243;-0.38255253;-4.485346;12.162418;3
357217761908338;1714924073243;-0.38255253;-4.485346;12.162418;3
357217764357713;1714924073243;-0.38255253;-4.485346;12.162418;3
357217766806359;1714924073246;-0.38255253;-4.485346;12.162418;3
357217769254067;1714924073249;-0.38255253;-4.485346;12.162418;3
357217771702765;1714924073260;-0.38255253;-4.485346;12.162418;3
357217774152140;1714924073260;-0.38255253;-4.485346;12.162418;3
357217776600682;1714924073260;-0.38255253;-4.485346;12.162418;3
357217779048494;1714924073260;-1.8981066;-2.428715;12.1097765;3
357217781497140;1714924073261;-1.8981066;-2.428715;12.1097765;3
357217783946567;1714924073263;-1.8981066;-2.428715;12.1097765;3
357217786395109;1714924073266;-1.8981066;-2.428715;12.1097765;3
357217788842921;1714924073275;-1.8981066;-2.428715;12.1097765;3
357217791291567;1714924073275;-1.8981066;-2.428715;12.1097765;3
357217793740942;1714924073275;-1.8981066;-2.428715;12.1097765;3
357217796189588;1714924073277;-1.8981066;-2.428715;12.1097765;3
357217798637296;1714924073278;-1.8981066;-2.428715;12.1097765;3
357217801085994;1714924073280;-1.8981066;-2.428715;12.1097765;3
357217803535369;1714924073283;-1.8981066;-2.428715;12.1097765;3
357217805983911;1714924073291;-1.8981066;-2.428715;12.1097765;3
357217808431723;1714924073291;-1.8981066;-2.428715;12.1097765;3
357217810880369;1714924073291;-3.3726835;-0.68345;10.893325;3
357217813329796;1714924073293;-3.3726835;-0.68345;10.893325;3
357217815778338;1714924073295;-3.3726835;-0.68345;10.893325;3
357217818226150;1714924073297;-3.3726835;-0.68345;10.893325;3
357217820674796;1714924073300;-3.3726835;-0.68345;10.893325;3
357217823124171;1714924073308;-3.3726835;-0.68345;10.893325;3
357217825572817;1714924073308;-3.3726835;-0.68345;10.893325;3
357217828020525;1714924073308;-3.3726835;-0.68345;10.893325;3
357217830469223;1714924073310;-3.3726835;-0.68345;10.893325;3
357217832918598;1714924073313;-3.3726835;-0.68345;10.893325;3
357217835367140;1714924073315;-3.3726835;-0.68345;10.893325;3
357217837814952;1714924073317;-3.3726835;-0.68345;10.893325;3
357217840263598;1714924073324;-3.3726835;-0.68345;10.893325;3
357217842713025;1714924073324;-3.3726835;-0.68345;10.893325;3
357217845161567;1714924073324;-3.3726835;-0.68345;10.893325;3
357217847609380;1714924073327;-3.3726835;-0.68345;10.893325;3
357217850058025;1714924073330;-3.3726835;-0.68345;10.893325;3
357217852507400;1714924073332;-3.3726835;-0.68345;10.893325;3
357217854956046;1714924073334;-3.3726835;-0.68345;10.893325;3
357217857403755;1714924073341;-3.3726835;-0.68345;10.893325;3
357217859852452;1714924073341;-3.3726835;-0.68345;10.893325;3
357217862301827;1714924073341;-3.3726835;-0.68345;10.893325;3
357217864750369;1714924073344;-3.3726835;-0.68345;10.893325;3
357217867198182;1714924073346;-4.792525;0.65712893;8.666803;3
357217869646827;1714924073349;-4.792525;0.65712893;8.666803;3
357217872096255;1714924073358;-4.792525;0.65712893;8.666803;3
357217874544796;1714924073358;-4.792525;0.65712893;8.666803;3
357217876992609;1714924073358;-4.792525;0.65712893;8.666803;3
357217879441255;1714924073358;-4.792525;0.65712893;8.666803;3
357217881890630;1714924073361;-4.792525;0.65712893;8.666803;3
357217884339275;1714924073363;-4.792525;0.65712893;8.666803;3
357217886787036;1714924073366;-4.792525;0.65712893;8.666803;3
357217889235682;1714924073369;-4.792525;0.65712893;8.666803;3
357217891685057;1714924073375;-4.792525;0.65712893;8.666803;3
357217894133598;1714924073375;-4.792525;0.65712893;8.666803;3
357217896581411;1714924073376;-4.792525;0.65712893;8.666803;3
357217899030057;1714924073378;-4.792525;0.65712893;8.666803;3
357217901479484;1714924073381;-6.235995;1.8520447;5.590531;3
357217903928025;1714924073383;-6.235995;1.8520447;5.590531;3
357217906375838;1714924073392;-6.235995;1.8520447;5.590531;3
357217908824484;1714924073392;-6.235995;1.8520447;5.590531;3
357217911273911;1714924073392;-6.235995;1.8520447;5.590531;3
357217913722452;1714924073393;-6.235995;1.8520447;5.590531;3
357217916170265;1714924073395;-6.235995;1.8520447;5.590531;3
357217918618911;1714924073398;-6.235995;1.8520447;5.590531;3
357217921068286;1714924073400;-6.235995;1.8520447;5.590531;3
357217923516932;1714924073414;-6.235995;1.8520447;5.590531;3
357217925964640;1714924073414;-6.235995;1.8520447;5.590531;3
357217928413338;1714924073414;-6.235995;1.8520447;5.590531;3
357217930862713;1714924073414;-6.235995;1.8520447;5.590531;3
357217933311255;1714924073414;-6.235995;1.8520447;5.590531;3
357217935759067;1714924073415;-6.235995;1.8520447;5.590531;3
357217938207713;1714924073418;-6.235995;1.8520447;5.590531;3
357217940657140;1714924073426;-6.235995;1.8520447;5.590531;3
357217943105682;1714924073426;-6.235995;1.8520447;5.590531;3
357217945553494;1714924073426;-6.235995;1.8520447;5.590531;3
357217948002140;1714924073428;-6.235995;1.8520447;5.590531;3
357217950451567;1714924073430;-6.235995;1.8520447;5.590531;3
357217952900109;1714924073433;-6.235995;1.8520447;5.590531;3
357217955347921;1714924073435;-6.235995;1.8520447;5.590531;3
357217957796567;1714924073444;-6.235995;1.8520447;5.590531;3
357217960245942;1714924073444;-6.235995;1.8520447;5.590531;3
357217962694588;1714924073444;-6.235995;1.8520447;5.590531;3
357217965142296;1714924073444;-6.235995;1.8520447;5.590531;3
357217967590994;1714924073447;-6.235995;1.8520447;5.590531;3
357217970040369;1714924073449;-6.235995;1.8520447;5.590531;3
357217972488911;1714924073452;-6.235995;1.8520447;5.590531;3
357217974936723;1714924073460;-6.235995;1.8520447;5.590531;3
357217977385369;1714924073460;-6.235995;1.8520447;5.590531;3
357217979834796;1714924073460;-6.235995;1.8520447;5.590531;3
357217982283338;1714924073462;-6.235995;1.8520447;5.590531;3
357217984731150;1714924073464;-6.235995;1.8520447;5.590531;3
357217987179796;1714924073466;-6.235995;1.8520447;5.590531;3
357217989629171;1714924073469;-6.235995;1.8520447;5.590531;3
357217992077817;1714924073482;-6.235995;1.8520447;5.590531;3
357217994525577;1714924073482;-6.235995;1.8520447;5.590531;3
357217996974223;1714924073482;-6.235995;1.8520447;5.590531;3
357217999423598;1714924073482;-6.235995;1.8520447;5.590531;3
357218001872140;1714924073482;-6.235995;1.8520447;5.590531;3
357218004319952;1714924073484;-6.235995;1.8520447;5.590531;3
357218006768650;1714924073486;-6.235995;1.8520447;5.590531;3
357218009218025;1714924073493;-6.235995;1.8520447;5.590531;3
357218011666567;1714924073493;-6.235995;1.8520447;5.590531;3
357218014114380;1714924073494;-7.6510506;2.6850462;2.1765714;3
357218016563025;1714924073496;-7.6510506;2.6850462;2.1765714;3
357218019012452;1714924073498;-8.797811;3.5303106;-2.149652;3
357218021460994;1714924073501;-8.797811;3.5303106;-2.149652;3
357218023908807;1714924073504;-8.797811;3.5303106;-2.149652;3
357218026357452;1714924073510;-8.797811;3.5303106;-2.149652;3
357218028806880;1714924073510;-8.797811;3.5303106;-2.149652;3
357218031255421;1714924073510;-8.797811;3.5303106;-2.149652;3
357218033703234;1714924073513;-8.797811;3.5303106;-2.149652;3
357218036151880;1714924073516;-8.797811;3.5303106;-2.149652;3
357218038601255;1714924073518;-8.797811;3.5303106;-2.149652;3
357218041049900;1714924073527;-8.797811;3.5303106;-2.149652;3
357218043497609;1714924073527;-8.797811;3.5303106;-2.149652;3
357218045946307;1714924073527;-8.797811;3.5303106;-2.149652;3
357218048395682;1714924073527;-8.797811;3.5303106;-2.149652;3
357218050844223;1714924073530;-8.797811;3.5303106;-2.149652;3
357218053292036;1714924073532;-8.797811;3.5303106;-2.149652;3
357218055740682;1714924073535;-8.797811;3.5303106;-2.149652;3
357218058190109;1714924073543;-8.797811;3.5303106;-2.149652;3
357218060638650;1714924073543;-8.797811;3.5303106;-2.149652;3
357218063086463;1714924073543;-8.797811;3.5303106;-2.149652;3
357218065535109;1714924073545;-8.797811;3.5303106;-2.149652;3
357218067984536;1714924073547;-8.797811;3.5303106;-2.149652;3
357218070433077;1714924073550;-8.797811;3.5303106;-2.149652;3
357218072880890;1714924073552;-8.797811;3.5303106;-2.149652;3
357218075329536;1714924073562;-8.797811;3.5303106;-2.149652;3
357218077778911;1714924073562;-8.797811;3.5303106;-2.149652;3
357218080227557;1714924073562;-8.797811;3.5303106;-2.149652;3
357218082675317;1714924073562;-8.797811;3.5303106;-2.149652;3
357218085123963;1714924073564;-8.797811;3.5303106;-2.149652;3
357218087573338;1714924073567;-8.797811;3.5303106;-2.149652;3
357218090021880;1714924073569;-8.797811;3.5303106;-2.149652;3
357218092469692;1714924073577;-8.797811;3.5303106;-2.149652;3
357218094918390;1714924073577;-8.797811;3.5303106;-2.149652;3
357218097367765;1714924073577;-8.797811;3.5303106;-2.149652;3
357218099816307;1714924073579;-9.990034;4.080959;-6.099903;3
357218102264119;1714924073581;-9.990034;4.080959;-6.099903;3
357218104712765;1714924073584;-9.990034;4.080959;-6.099903;3
357218107162192;1714924073586;-9.990034;4.080959;-6.099903;3
357218109610734;1714924073594;-9.990034;4.080959;-6.099903;3
357218112058546;1714924073594;-9.990034;4.080959;-6.099903;3
357218114507192;1714924073594;-9.990034;4.080959;-6.099903;3
357218116956567;1714924073621;-9.990034;4.080959;-6.099903;3
357218119405213;1714924073621;-9.990034;4.080959;-6.099903;3
357218121852973;1714924073621;-9.990034;4.080959;-6.099903;3
357218124301619;1714924073621;-9.990034;4.080959;-6.099903;3
357218126750994;1714924073621;-9.990034;4.080959;-6.099903;3
357218129199640;1714924073621;-9.990034;4.080959;-6.099903;3
357218131647348;1714924073621;-9.990034;4.080959;-6.099903;3
357218134096046;1714924073621;-9.990034;4.080959;-6.099903;3
357218136545421;1714924073621;-9.990034;4.080959;-6.099903;3
357218138993963;1714924073621;-9.990034;4.080959;-6.099903;3
357218141441775;1714924073621;-9.990034;4.080959;-6.099903;3
357218143890473;1714924073623;-9.990034;4.080959;-6.099903;3
357218146339848;1714924073626;-9.990034;4.080959;-6.099903;3
357218148788390;1714924073628;-9.990034;4.080959;-6.099903;3
357218151236202;1714924073630;-9.990034;4.080959;-6.099903;3
357218153684848;1714924073633;-9.990034;4.080959;-6.099903;3
357218156134275;1714924073636;-9.990034;4.080959;-6.099903;3
357218158582817;1714924073638;-9.990034;4.080959;-6.099903;3
357218161030630;1714924073640;-9.990034;4.080959;-6.099903;3
357218163479275;1714924073643;-9.990034;4.080959;-6.099903;3
357218165928702;1714924073645;-11.153544;4.418347;-9.32483;3
357218168377244;1714924073648;-11.153544;4.418347;-9.32483;3
357218170825057;1714924073650;-11.153544;4.418347;-9.32483;3
357218173273702;1714924073652;-11.153544;4.418347;-9.32483;3
357218175723077;1714924073655;-11.153544;4.418347;-9.32483;3
357218178171723;1714924073658;-11.153544;4.418347;-9.32483;3
357218180619484;1714924073660;-11.153544;4.418347;-9.32483;3
357218183068130;1714924073662;-11.153544;4.418347;-9.32483;3
357218185517505;1714924073665;-11.153544;4.418347;-9.32483;3
357218187966150;1714924073667;-11.153544;4.418347;-9.32483;3
357218190413859;1714924073670;-11.153544;4.418347;-9.32483;3
357218192862557;1714924073673;-11.153544;4.418347;-9.32483;3
357218195311932;1714924073675;-11.153544;4.418347;-9.32483;3
357218197760473;1714924073677;-11.153544;4.418347;-9.32483;3
357218200208286;1714924073680;-11.153544;4.418347;-9.32483;3
357218202656932;1714924073682;-11.153544;4.418347;-9.32483;3
357218205106359;1714924073684;-11.153544;4.418347;-9.32483;3
357218207554900;1714924073687;-11.153544;4.418347;-9.32483;3
357218210002713;1714924073690;-11.153544;4.418347;-9.32483;3
357218212451359;1714924073692;-11.153544;4.418347;-9.32483;3
357218214900786;1714924073694;-11.153544;4.418347;-9.32483;3
357218217349327;1714924073697;-11.153544;4.418347;-9.32483;3
357218219797140;1714924073699;-11.153544;4.418347;-9.32483;3
357218222245786;1714924073702;-11.153544;4.418347;-9.32483;3
357218224695213;1714924073704;-11.153544;4.418347;-9.32483;3
357218227143755;1714924073707;-11.153544;4.418347;-9.32483;3
357218229591567;1714924073709;-11.153544;4.418347;-9.32483;3
357218232040213;1714924073711;-11.153544;4.418347;-9.32483;3
357218234489588;1714924073714;-11.153544;4.418347;-9.32483;3
357218236938234;1714924073716;-11.153544;4.418347;-9.32483;3
357218239385994;1714924073719;-11.153544;4.418347;-9.32483;3
357218241834640;1714924073721;-12.343375;4.4542394;-11.194522;3
357218244284015;1714924073724;-12.343375;4.4542394;-11.194522;3
357218246732557;1714924073729;-12.343375;4.4542394;-11.194522;3
357218249180369;1714924073729;-12.343375;4.4542394;-11.194522;3
357218251629067;1714924073731;-12.343375;4.4542394;-11.194522;3
357218254078442;1714924073733;-12.343375;4.4542394;-11.194522;3
357218256526984;1714924073736;-12.343375;4.4542394;-11.194522;3
357218258974796;1714924073738;-12.343375;4.4542394;-11.194522;3
357218261423442;1714924073741;-12.343375;4.4542394;-11.194522;3
357218263872869;1714924073743;-12.343375;4.4542394;-11.194522;3
357218266321411;1714924073746;-12.343375;4.4542394;-11.194522;3
357218268769223;1714924073748;-12.343375;4.4542394;-11.194522;3
357218271217869;1714924073751;-12.343375;4.4542394;-11.194522;3
357218273667296;1714924073753;-12.343375;4.4542394;-11.194522;3
357218276115838;1714924073755;-12.343375;4.4542394;-11.194522;3
357218278563650;1714924073763;-12.343375;4.4542394;-11.194522;3
357218281012296;1714924073763;-12.343375;4.4542394;-11.194522;3
357218283461723;1714924073763;-12.343375;4.4542394;-11.194522;3
357218285910265;1714924073765;-12.343375;4.4542394;-11.194522;3
357218288358077;1714924073767;-12.343375;4.4542394;-11.194522;3
357218290806723;1714924073770;-12.343375;4.4542394;-11.194522;3
357218293256150;1714924073772;-12.343375;4.4542394;-11.194522;3
357218295704692;1714924073775;-12.343375;4.4542394;-11.194522;3
357218298152505;1714924073778;-12.343375;4.4542394;-11.194522;3
357218300601150;1714924073780;-13.585849;3.958626;-11.429018;3
357218303050525;1714924073783;-13.585849;3.958626;-11.429018;3
357218305499171;1714924073785;-13.585849;3.958626;-11.429018;3
357218307946932;1714924073787;-13.585849;3.958626;-11.429018;3
357218310395577;1714924073790;-13.585849;3.958626;-11.429018;3
357218312844952;1714924073792;-13.585849;3.958626;-11.429018;3
357218315293598;1714924073795;-13.585849;3.958626;-11.429018;3
357218317741307;1714924073797;-13.585849;3.958626;-11.429018;3
357218320190005;1714924073800;-13.585849;3.958626;-11.429018;3
357218322639380;1714924073802;-13.585849;3.958626;-11.429018;3
357218325087921;1714924073804;-13.585849;3.958626;-11.429018;3
357218327535734;1714924073808;-13.585849;3.958626;-11.429018;3
357218329984432;1714924073809;-13.585849;3.958626;-11.429018;3
357218332433807;1714924073812;-13.585849;3.958626;-11.429018;3
357218334882348;1714924073814;-13.585849;3.958626;-11.429018;3
357218337330161;1714924073817;-13.585849;3.958626;-11.429018;3
357218339778807;1714924073819;-13.585849;3.958626;-11.429018;3
357218342228234;1714924073822;-13.585849;3.958626;-11.429018;3
357218344676775;1714924073825;-13.585849;3.958626;-11.429018;3
357218347124588;1714924073826;-13.585849;3.958626;-11.429018;3
357218349573234;1714924073829;-13.585849;3.958626;-11.429018;3
357218352022661;1714924073831;-13.585849;3.958626;-11.429018;3
357218354471202;1714924073834;-13.585849;3.958626;-11.429018;3
357218356919015;1714924073836;-13.585849;3.958626;-11.429018;3
357218359367661;1714924073838;-13.585849;3.958626;-11.429018;3
357218361817088;1714924073842;-13.585849;3.958626;-11.429018;3
357218364265630;1714924073844;-13.585849;3.958626;-11.429018;3
357218366713442;1714924073846;-13.585849;3.958626;-11.429018;3
357218369162088;1714924073848;-13.585849;3.958626;-11.429018;3
357218371611515;1714924073851;-13.585849;3.958626;-11.429018;3
357218374060057;1714924073853;-13.585849;3.958626;-11.429018;3
357218376507869;1714924073856;-13.585849;3.958626;-11.429018;3
357218378956515;1714924073865;-13.585849;3.958626;-11.429018;3
357218381405942;1714924073865;-13.585849;3.958626;-11.429018;3
357218383854484;1714924073865;-13.585849;3.958626;-11.429018;3
357218386302296;1714924073865;-13.585849;3.958626;-11.429018;3
357218388750942;1714924073868;-13.585849;3.958626;-11.429018;3
357218391200317;1714924073870;-13.585849;3.958626;-11.429018;3
357218393648963;1714924073873;-13.585849;3.958626;-11.429018;3
357218396096723;1714924073876;-14.926726;2.835794;-10.031012;3
357218398545369;1714924073882;-14.926726;2.835794;-10.031012;3
357218400994744;1714924073882;-14.926726;2.835794;-10.031012;3
357218403443286;1714924073883;-14.926726;2.835794;-10.031012;3
357218405891098;1714924073886;-14.926726;2.835794;-10.031012;3
357218408339796;1714924073887;-14.926726;2.835794;-10.031012;3
357218410789171;1714924073890;-14.926726;2.835794;-10.031012;3
357218413237713;1714924073893;-14.926726;2.835794;-10.031012;3
357218415685525;1714924073895;-14.926726;2.835794;-10.031012;3
357218418134223;1714924073897;-14.926726;2.835794;-10.031012;3
357218420583598;1714924073900;-14.926726;2.835794;-10.031012;3
357218423032140;1714924073903;-14.926726;2.835794;-10.031012;3
357218425479952;1714924073906;-14.926726;2.835794;-10.031012;3
357218427928650;1714924073907;-14.926726;2.835794;-10.031012;3
357218430378025;1714924073910;-14.926726;2.835794;-10.031012;3
357218432826567;1714924073912;-14.926726;2.835794;-10.031012;3
357218435274380;1714924073915;-14.926726;2.835794;-10.031012;3
357218437723025;1714924073917;-14.926726;2.835794;-10.031012;3
357218440172452;1714924073919;-14.926726;2.835794;-10.031012;3
357218442620994;1714924073922;-14.926726;2.835794;-10.031012;3
357218445068807;1714924073925;-14.926726;2.835794;-10.031012;3
357218447517452;1714924073927;-14.926726;2.835794;-10.031012;3
357218449966880;1714924073929;-14.926726;2.835794;-10.031012;3
357218452415421;1714924073932;-14.926726;2.835794;-10.031012;3
357218454863234;1714924073934;-14.926726;2.835794;-10.031012;3
357218457311880;1714924073937;-14.926726;2.835794;-10.031012;3
357218459761307;1714924073939;-14.926726;2.835794;-10.031012;3
357218462209848;1714924073943;-14.926726;2.835794;-10.031012;3
357218464657661;1714924073944;-14.926726;2.835794;-10.031012;3
357218467106307;1714924073947;-14.926726;2.835794;-10.031012;3
357218469555734;1714924073949;-14.926726;2.835794;-10.031012;3
357218472004275;1714924073951;-14.926726;2.835794;-10.031012;3
357218474452088;1714924073954;-14.926726;2.835794;-10.031012;3
357218476900734;1714924073956;-14.926726;2.835794;-10.031012;3
357218479350161;1714924073960;-14.926726;2.835794;-10.031012;3
357218481798702;1714924073961;-14.926726;2.835794;-10.031012;3
357218484246515;1714924073964;-14.926726;2.835794;-10.031012;3
357218486695161;1714924073966;-14.926726;2.835794;-10.031012;3
357218489144588;1714924073968;-14.926726;2.835794;-10.031012;3
357218491593130;1714924073971;-14.926726;2.835794;-10.031012;3
357218494040942;1714924073973;-14.926726;2.835794;-10.031012;3
357218496489588;1714924073977;-14.926726;2.835794;-10.031012;3
357218498938963;1714924073978;-14.926726;2.835794;-10.031012;3
357218501387609;1714924073981;-14.926726;2.835794;-10.031012;3
357218503835369;1714924073983;-14.926726;2.835794;-10.031012;3
357218506284015;1714924073986;-14.926726;2.835794;-10.031012;3
357218508733390;1714924073989;-14.926726;2.835794;-10.031012;3
357218511182036;1714924073990;-14.926726;2.835794;-10.031012;3
357218513629796;1714924073994;-14.926726;2.835794;-10.031012;3
357218516078442;1714924073995;-14.926726;2.835794;-10.031012;3
357218518527817;1714924074001;-14.926726;2.835794;-10.031012;3
357218520976359;1714924074001;-14.926726;2.835794;-10.031012;3
357218523424171;1714924074003;-14.926726;2.835794;-10.031012;3
357218525872869;1714924074005;-14.926726;2.835794;-10.031012;3
357218528322244;1714924074008;-14.926726;2.835794;-10.031012;3
357218530770890;1714924074011;-14.926726;2.835794;-10.031012;3
357218533218650;1714924074012;-14.926726;2.835794;-10.031012;3
357218535667296;1714924074015;-14.926726;2.835794;-10.031012;3
357218538116671;1714924074017;-14.926726;2.835794;-10.031012;3
357218540565213;1714924074020;-14.926726;2.835794;-10.031012;3
357218543013025;1714924074022;-14.926726;2.835794;-10.031012;3
357218545461723;1714924074025;-14.926726;2.835794;-10.031012;3
357218547911098;1714924074028;-14.926726;2.835794;-10.031012;3
357218550359640;1714924074030;-14.926726;2.835794;-10.031012;3
357218552807452;1714924074032;-14.926726;2.835794;-10.031012;3
357218555256150;1714924074035;-14.926726;2.835794;-10.031012;3
357218557705525;1714924074037;-14.926726;2.835794;-10.031012;3
357218560154067;1714924074040;-14.926726;2.835794;-10.031012;3
357218562601880;1714924074042;-14.926726;2.835794;-10.031012;3
357218565050525;1714924074044;-14.926726;2.835794;-10.031012;3
357218567499952;1714924074047;-14.926726;2.835794;-10.031012;3
357218569948494;1714924074050;-14.926726;2.835794;-10.031012;3
357218572396307;1714924074052;-14.926726;2.835794;-10.031012;3
357218574844952;1714924074054;-14.926726;2.835794;-10.031012;3
357218577294380;1714924074057;-15.882061;1.7057835;-7.8260255;3
357218579742921;1714924074059;-15.882061;1.7057835;-7.8260255;3
357218582190734;1714924074062;-15.882061;1.7057835;-7.8260255;3
357218584639380;1714924074064;-15.882061;1.7057835;-7.8260255;3
357218587088807;1714924074067;-15.882061;1.7057835;-7.8260255;3
357218589537348;1714924074069;-15.882061;1.7057835;-7.8260255;3
357218591985161;1714924074071;-15.882061;1.7057835;-7.8260255;3
357218594433859;1714924074074;-15.882061;1.7057835;-7.8260255;3
357218596883234;1714924074077;-15.882061;1.7057835;-7.8260255;3
357218599331775;1714924074079;-15.882061;1.7057835;-7.8260255;3
