"Time (s)";"X (m/s^2)";"Y (m/s^2)";"Z (m/s^2)"
1.003822664E2;-1.127641386E-1;5.135364509E0;-1.148010746E0
1.003922984E2;-1.039543580E0;5.444693327E0;-6.383757623E-1
1.004023304E2;-2.075640227E0;5.334518335E0;2.654390323E-1
1.004123624E2;-2.754048805E0;4.787342911E0;1.320010103E0
1.004223944E2;-3.008895898E0;4.122806852E0;2.426996784E0
1.004324264E2;-3.042542239E0;3.626915018E0;3.100177367E0
1.004424584E2;-2.586823115E0;3.397253344E0;2.806192228E0
1.004524904E2;-1.884766935E0;2.970311877E0;1.596752973E0
1.004625224E2;-1.050279799E0;2.427180387E0;-1.410357552E-3
1.004725544E2;-3.175168200E-1;2.612326623E0;-1.386047387E0
1.004825864E2;8.524480283E-2;2.015402504E0;-2.695591559E0
1.004926184E2;2.237546705E-1;7.980712616E-1;-3.555034611E0
1.005026504E2;6.660537037E-1;-2.639281118E-1;-3.270541842E0
1.005126824E2;1.465131856E0;-9.732479954E-1;-2.170589361E0
1.005227144E2;2.304682242E0;-1.228659638E0;-1.376375508E0
1.005327464E2;2.905020405E0;-9.059792876E-1;-1.118790529E0
1.005427784E2;2.902758117E0;-2.117276788E-1;-1.037347585E0
1.005528104E2;2.669593084E0;2.322619307E-1;-9.746093003E-1
1.005628424E2;2.433020293E0;8.919342756E-3;-1.423790579E0
1.005728734E2;2.242166882E0;-6.807170588E-1;-2.175016288E0
1.005829054E2;2.440571242E0;-1.314265798E0;-3.105371448E0
1.005929374E2;3.035838114E0;-1.595819757E0;-4.005941477E0
1.006029694E2;3.322187959E0;-1.917017253E0;-4.498474671E0
1.006130014E2;3.253243439E0;-2.523010404E0;-4.350806163E0
1.006230334E2;3.260899199E0;-2.931017418E0;-3.660743499E0
1.006330654E2;3.283571777E0;-2.786405250E0;-2.950067062E0
1.006430974E2;3.387979075E0;-2.300605710E0;-2.327613414E0
1.006531294E2;3.520581940E0;-2.051249444E0;-2.108561513E0
1.006631614E2;3.713230738E0;-2.317005980E0;-1.807152749E0
1.006731934E2;3.680387805E0;-2.728068749E0;-8.976043206E-1
1.006832254E2;3.300025257E0;-3.078996997E0;7.885187385E-1
1.006932574E2;3.458281319E0;-2.834308564E0;1.759573370E0
1.007032894E2;3.462610012E0;-2.545361386E0;2.003164866E0
1.007133214E2;3.012241091E0;-1.857902488E0;2.714675117E0
1.007233534E2;2.849387364E0;-1.197524384E0;3.121491053E0
1.007333854E2;1.815493509E0;-1.706561344E0;2.054578848E0
1.007434174E2;6.330363773E-1;-2.781364950E0;1.691162117E0
1.007534494E2;-1.742174980E-1;-3.489518899E0;1.638792699E0
1.007634804E2;-1.061122876E0;-4.287212430E0;2.355125733E0
1.007735124E2;-1.787496456E0;-5.486895606E0;2.250333104E0
1.007835444E2;-2.370106884E0;-6.566087548E0;1.571654384E0
1.007935764E2;-2.949137939E0;-7.091675051E0;7.453235292E-1
1.008036084E2;-3.504928943E0;-7.306688281E0;-4.093759932E-2
1.008136404E2;-4.235062868E0;-7.066375903E0;-3.759712156E-1
1.008236724E2;-4.918163252E0;-6.073748481E0;-5.071874857E-3
1.008337044E2;-5.486588042E0;-5.343082168E0;5.563263166E-1
1.008437364E2;-5.798331760E0;-5.053056763E0;1.115956383E0
1.008537684E2;-5.315003253E0;-4.143517106E0;1.653567005E0
1.008638004E2;-4.250237562E0;-2.248234538E0;1.924675351E0
1.008738324E2;-2.687391716E0;-1.244749421E-1;2.005759860E0
1.008838644E2;-1.236639333E0;1.967812015E0;1.491434094E0
1.008938964E2;5.639902622E-2;3.611205888E0;5.386560309E-1
1.009039284E2;1.379725962E0;4.183742441E0;1.215218058E-1
1.009139604E2;1.891717228E0;3.937397491E0;3.374264431E-1
1.009239924E2;1.921356764E0;3.873621325E0;9.987485799E-1
1.009340244E2;1.702491097E0;4.107117603E0;1.751490179E0
1.009440564E2;8.443648374E-1;4.475492774E0;2.750098426E0
1.009540874E2;2.413379788E-2;4.955200101E0;3.626826433E0
1.009641194E2;-6.548700267E-1;5.306574492E0;3.938472794E0
1.009741514E2;-9.237659329E-1;5.554788212E0;3.667063462E0
1.009841834E2;-1.100289280E0;5.838160070E0;3.235559120E0
1.009942154E2;-1.233533292E0;6.401024158E0;2.846378971E0
1.010042474E2;-1.340700768E0;6.602887584E0;2.564616559E0
1.010142794E2;-1.496748628E0;6.372729481E0;2.300749551E0
1.010243114E2;-1.771748735E0;5.647784668E0;2.007031922E0
1.010343434E2;-2.117289067E0;4.960598835E0;1.768098611E0
1.010443754E2;-2.107957495E0;4.595338476E0;1.233118140E0
1.010544074E2;-1.910506671E0;4.279618067E0;6.175545582E-1
1.010644394E2;-1.666645034E0;3.568056945E0;2.666242629E-2
1.010744714E2;-1.325515549E0;2.882334670E0;-3.732137418E-1
1.010845034E2;-8.882718721E-1;2.633407005E0;-9.369265535E-1
1.010945354E2;-4.522888550E-1;2.564655443E0;-2.443285080E0
1.011045674E2;-1.547948018E-1;2.397029219E0;-4.557114350E0
1.011145994E2;-5.996758193E-2;2.168530557E0;-6.246295137E0
1.011246314E2;-3.505499339E-1;2.376130101E0;-6.301910344E0
1.011346634E2;-5.500224334E-1;1.903850493E0;-3.985404009E0
1.011446944E2;-1.014870523E0;-8.208485055E-1;-1.614982544E0
1.011547264E2;-1.293468714E0;-4.789281263E0;-4.159580576E-1
1.011647584E2;6.006698459E-2;-7.406330683E0;2.823974195E-1
1.011747904E2;2.723068795E0;-6.708805802E0;-7.910201043E-2
1.011848224E2;4.044306228E0;-5.835755695E0;-2.785587809E0
1.011948544E2;3.900719954E0;-4.526039030E0;-6.715693238E0
1.012048864E2;3.815124026E0;-3.212394206E0;-9.603917223E0
1.012149184E2;3.976584361E0;-3.145103863E0;-9.696570448E0
1.012249504E2;4.246229588E0;-3.746437368E0;-8.749550139E0
1.012349824E2;5.005496680E0;-4.104940685E0;-5.177544569E0
1.012450144E2;5.956187287E0;-4.656264709E0;1.638767556E0
1.012550464E2;5.283648729E0;-5.789620578E0;5.619336795E0
1.012650784E2;3.780124055E0;-6.841144665E0;7.373768708E0
1.012751104E2;1.933968331E0;-7.368342492E0;8.569831288E0
1.012851424E2;2.261518827E-1;-7.472515901E0;8.180639445E0
1.012951744E2;-1.284866290E0;-6.955971701E0;4.988100044E0
1.013052064E2;-3.528955445E0;-3.001586294E0;2.080135274E0
1.013152384E2;-5.045361242E0;1.963676280E-1;5.800513941E-1
1.013252704E2;-4.717880036E0;1.261047950E0;-3.200798008E-1
1.013353014E2;-3.575279134E0;1.648623038E0;6.539771569E-1
1.013453334E2;-3.061415882E0;1.364277034E0;2.390803981E0
1.013553650E2;-2.493976055E0;8.727969235E-1;3.831309704E0
1.013653970E2;-1.422116522E0;8.573427325E-1;5.038176184E0
1.013754290E2;-2.811206800E-1;7.074306482E-1;5.891908845E0
1.013854610E2;4.638099164E-1;5.661268348E-1;5.687121227E0
1.013954930E2;6.494917578E-1;4.461548334E-1;4.780751053E0
1.014055250E2;6.219925949E-1;3.839316881E-1;3.334437583E0
1.014155570E2;4.756288934E-1;4.753821409E-1;2.011076441E0
1.014255890E2;-2.060842386E-1;9.232203877E-1;1.254018427E0
1.014356210E2;-8.013245063E-1;1.367064986E0;7.643173322E-1
1.014456530E2;-7.466048004E-1;1.722736496E0;4.895601770E-1
1.014556850E2;2.704949735E-1;2.195801386E0;3.117136046E-1
1.014657170E2;6.535855396E-1;2.670607576E0;2.807305245E-1
1.014757490E2;5.723152354E-2;3.165180278E0;-2.581311822E-2
1.014857810E2;-5.951377952E-1;3.817142485E0;-3.091807370E-1
1.014958130E2;-1.425153273E0;4.346860462E0;-1.736482716E-1
1.015058450E2;-2.119513932E0;4.323453473E0;5.381087315E-1
1.015158770E2;-2.521213262E0;3.995229962E0;1.595839784E0
1.015259090E2;-2.703761873E0;3.685622233E0;2.416208671E0
1.015359410E2;-2.375040472E0;3.544940563E0;2.686054165E0
1.015459720E2;-1.838545572E0;3.247519015E0;1.948885163E0
1.015560040E2;-1.431164795E0;3.260731384E0;6.928225493E-1
1.015660360E2;-9.518650201E-1;3.312289792E0;-8.216542518E-1
1.015760680E2;-3.712866457E-1;2.835255228E0;-2.285045099E0
1.015861000E2;-1.860290198E-1;1.920677610E0;-2.506433548E0
1.015961320E2;-1.123140492E-1;5.675114554E-1;-1.818132066E0
1.016061640E2;5.657539286E-1;-4.984687024E-1;-1.459445146E0
1.016161960E2;1.976700514E0;-7.443546456E-1;-1.479632658E0
1.016262280E2;2.694890185E0;-5.989466715E-1;-1.643190975E0
1.016362600E2;2.777171912E0;-2.842729139E-1;-1.550116165E0
1.016462920E2;2.427150712E0;-4.867865503E-2;-1.179763466E0
1.016563240E2;2.142076145E0;2.342663562E-1;-9.066148800E-1
1.016663560E2;2.257390839E0;2.702711713E-1;-1.218943319E0
1.016763880E2;2.664235280E0;-1.645067346E-1;-2.417657027E0
1.016864200E2;3.138895290E0;-9.417361808E-1;-3.908773032E0
1.016964520E2;3.503722370E0;-1.693474690E0;-4.305075089E0
1.017064840E2;3.487177674E0;-2.405961426E0;-3.785916599E0
1.017165160E2;3.280145017E0;-2.985018793E0;-3.111539676E0
1.017265480E2;2.800667194E0;-3.104307255E0;-2.729205447E0
1.017365800E2;2.680687006E0;-2.966276128E0;-2.719221327E0
1.017466110E2;3.156726374E0;-2.652235624E0;-2.335383194E0
1.017566430E2;4.055426171E0;-2.369339730E0;-1.965762566E0
1.017666750E2;4.835387728E0;-2.610473056E0;-1.758133786E0
1.017767070E2;4.919443792E0;-2.958153761E0;-1.348988904E0
1.017867390E2;4.292348040E0;-2.962332181E0;2.196915865E-1
1.017967710E2;3.285190871E0;-2.753857893E0;1.815725936E0
1.018068030E2;2.193999712E0;-2.413021354E0;2.254879314E0
1.018168350E2;1.376513941E0;-1.802433461E0;2.097040159E0
1.018268670E2;7.739538360E-1;-1.114684541E0;2.740469524E0
1.018368990E2;1.216747105E-2;-8.659328771E-1;2.996534300E0
1.018469310E2;-8.330434585E-1;-1.507843135E0;2.483117191E0
1.018569630E2;-1.643197114E0;-2.404019566E0;2.664589037E0
1.018669950E2;-1.869016583E0;-3.235332248E0;3.079827887E0
1.018770270E2;-1.859954568E0;-4.020736102E0;2.707181325E0
1.018870590E2;-2.185303295E0;-4.759320715E0;1.961719801E0
1.018970910E2;-2.987626944E0;-5.500110313E0;1.052574904E0
1.019071230E2;-3.838285432E0;-6.034848125E0;7.415446199E-2
1.019171550E2;-3.787355891E0;-6.002900693E0;-8.382930887E-1
1.019271870E2;-3.804919758E0;-5.685015060E0;-1.416939397E0
1.019372190E2;-4.276366138E0;-5.206025187E0;-1.374105034E0
1.019472510E2;-4.175194981E0;-4.607947412E0;-8.206802519E-1
1.019572830E2;-4.055762093E0;-3.429397827E0;-1.077935667E-1
1.019673140E2;-3.678197730E0;-2.713702140E0;5.995496656E-1
1.019773460E2;-3.070705646E0;-1.431068609E0;1.066563710E0
1.019873780E2;-9.641339403E-1;8.546284550E-1;1.107044130E0
1.019974100E2;1.361007563E0;3.226450328E0;9.632763000E-1
1.020074420E2;2.419942411E0;5.065144127E0;7.145031479E-1
1.020174740E2;2.915949436E0;4.310644562E0;4.129164822E-1
1.020275060E2;2.486556815E0;3.065297556E0;7.496934459E-1
1.020375380E2;2.008492264E0;3.464039072E0;1.603699465E0
1.020475700E2;1.445227641E0;3.839474171E0;2.056263139E0
1.020576020E2;5.589417762E-1;4.351697863E0;2.454062084E0
1.020676340E2;-1.951759654E-1;4.749851734E0;2.710697548E0
1.020776660E2;-5.768307477E-1;5.048366126E0;2.842848423E0
1.020876980E2;-7.681314710E-1;5.576150429E0;2.788163215E0
1.020977300E2;-5.997784379E-1;6.323249758E0;2.795951706E0
1.021077620E2;-4.805309066E-1;6.733859367E0;2.532637552E0
1.021177940E2;-6.930447435E-1;6.245274214E0;2.011955862E0
1.021278260E2;-9.341210595E-1;5.658178094E0;1.797142023E0
1.021378580E2;-1.364580212E0;4.871290802E0;1.532090077E0
1.021478900E2;-1.756189294E0;4.010265493E0;1.289765380E0
1.021579220E2;-2.053531612E0;3.589986343E0;1.166720667E0
1.021679530E2;-1.898092447E0;3.352121025E0;4.640879515E-1
1.021779850E2;-1.707113613E0;2.863687314E0;-5.050377569E-1
1.021880170E2;-1.749984229E0;2.442675508E0;-1.513078440E0
1.021980490E2;-1.491497244E0;2.484886558E0;-2.685161003E0
1.022080810E2;-1.140488011E0;2.388324469E0;-4.111346017E0
1.022181130E2;-8.487756845E-1;2.152421477E0;-5.056638182E0
1.022281450E2;-6.904731381E-1;2.049437392E0;-4.856659899E0
1.022381770E2;-4.267938253E-1;1.247682384E0;-3.546648535E0
1.022482090E2;-7.205205175E-1;-1.643913106E0;-1.705982469E0
1.022582410E2;-8.016404021E-1;-6.078506945E0;4.038581219E-1
1.022682730E2;1.008033666E0;-8.232521789E0;1.874805911E0
1.022783050E2;3.108734474E0;-6.773018755E0;1.309797648E0
1.022883370E2;3.258096628E0;-6.765257161E0;-2.955393875E0
1.022983690E2;2.738523570E0;-4.985994462E0;-7.592577950E0
1.023084010E2;1.871610700E0;-3.483193966E0;-1.013392873E1
1.023184330E2;1.651954489E0;-4.234728992E0;-1.155501497E1
1.023284650E2;2.239289175E0;-5.362506618E0;-1.060901500E1
1.023384970E2;4.461548627E0;-5.926651247E0;-4.743378574E0
1.023485290E2;6.251496236E0;-6.408479943E0;3.046200550E0
1.023585620E2;5.023686199E0;-7.138472657E0;9.088802083E0
1.023685940E2;3.072647506E0;-7.841491581E0;1.119386053E1
1.023786260E2;1.566674018E0;-7.192626060E0;9.940297015E0
1.023886570E2;-4.092966172E-1;-5.770879667E0;7.277912963E0
1.023986890E2;-2.484346275E0;-1.399661459E0;3.809415974E0
1.024087210E2;-4.360112884E0;1.880549338E0;6.264946586E-1
1.024187530E2;-5.517644944E0;1.712671099E0;-1.545639537E0
1.024287850E2;-5.430234917E0;1.440865034E0;-1.246033177E0
1.024388170E2;-3.865509776E0;1.667963288E0;8.813125160E-1
1.024488490E2;-2.635340679E0;1.265660818E0;2.988022216E0
1.024588810E2;-1.419760678E0;5.605322188E-1;4.689858717E0
1.024689130E2;-3.542494673E-1;4.565658009E-1;5.860677112E0
1.024789450E2;6.965502955E-1;7.703776789E-1;6.109498358E0
1.024889770E2;1.193497845E0;9.851985347E-1;5.273560528E0
1.024990090E2;1.251704538E0;8.049148428E-1;4.138050836E0
1.025090410E2;7.760502090E-1;8.030408102E-1;2.796343470E0
1.025190730E2;-1.341440441E-1;1.006391768E0;1.104198875E0
1.025291050E2;-9.283453260E-1;1.384778541E0;-5.260257527E-2
1.025391370E2;-1.039184854E0;1.570816478E0;-1.092356363E-1
1.025491690E2;-2.573404925E-1;1.606910756E0;3.917385980E-2
1.025592010E2;6.919049750E-1;1.548887665E0;4.214658424E-2
1.025692330E2;1.028802830E0;1.958535993E0;-1.936388786E-1
1.025792650E2;5.328193402E-1;2.806501545E0;-6.619912045E-1
1.025892970E2;-4.383143020E-1;3.470767463E0;-8.960762970E-1
1.025993280E2;-1.377407541E0;3.679804253E0;-3.827831487E-1
1.026093600E2;-2.425319218E0;3.587680201E0;6.357820836E-1
1.026193920E2;-3.054522015E0;3.526140010E0;1.613970684E0
1.026294240E2;-3.059413503E0;3.463980015E0;2.316556914E0
1.026394560E2;-2.611037312E0;3.460042500E0;2.038874981E0
1.026494880E2;-1.806972070E0;3.441483437E0;1.039865323E0
1.026595200E2;-9.336103052E-1;3.424549901E0;-2.317018405E-1
1.026695520E2;-1.485163540E-1;3.219606162E0;-1.340229775E0
1.026795840E2;3.369763537E-1;2.663545893E0;-1.883592814E0
1.026896160E2;6.652805556E-1;1.912996123E0;-1.800814952E0
1.026996480E2;1.106935226E0;1.143445240E0;-1.428363687E0
1.027096800E2;1.494800043E0;5.111659312E-1;-1.259282091E0
1.027197120E2;1.884885049E0;1.741312516E-1;-1.297466163E0
1.027297440E2;2.301798542E0;-8.595407009E-5;-1.623971761E0
1.027397760E2;2.624086543E0;2.461385429E-2;-2.066644578E0
1.027498080E2;2.448869756E0;2.003975290E-1;-1.614099323E0
1.027598400E2;2.097737147E0;2.545877695E-1;-4.986593217E-1
1.027698720E2;1.886054638E0;3.461610138E-2;-3.475362790E-1
1.027799040E2;1.841837847E0;-2.734298372E-1;-1.512562423E0
1.027899360E2;2.342068170E0;-6.075888562E-1;-3.338933215E0
1.027999680E2;3.048081014E0;-9.532464248E-1;-4.228282437E0
1.028100000E2;3.271644627E0;-1.428616871E0;-3.885404050E0
1.028200320E2;2.902228067E0;-2.092603292E0;-3.315164868E0
1.028300630E2;2.530180260E0;-2.389921344E0;-2.750471771E0
1.028400950E2;2.368695951E0;-2.524217269E0;-2.744416979E0
1.028501270E2;2.547758744E0;-2.709754100E0;-2.715207798E0
1.028601590E2;2.929704133E0;-3.100729344E0;-2.177243493E0
1.028701910E2;3.417050262E0;-3.481456758E0;-1.393150000E0
1.028802230E2;3.703025301E0;-3.802339089E0;-2.729176942E-1
1.028902550E2;3.663534375E0;-3.984410275E0;1.038833290E0
1.029002870E2;3.272032005E0;-3.894629787E0;1.244130201E0
1.029103190E2;2.709911975E0;-3.577175093E0;1.203722432E0
1.029203510E2;2.038953042E0;-3.194654338E0;2.168400748E0
1.029303830E2;1.350283477E0;-2.882494884E0;2.659013132E0
1.029404150E2;2.918684471E-1;-2.858024286E0;1.746464497E0
1.029504470E2;-8.624458900E-1;-3.072480860E0;1.218615291E0
1.029604790E2;-1.949877143E0;-3.507247657E0;1.558920903E0
1.029705110E2;-2.680172159E0;-4.380467334E0;2.340829291E0
1.029805430E2;-2.939388292E0;-4.946581889E0;2.663689735E0
1.029905750E2;-3.306884919E0;-4.974543859E0;2.200935241E0
1.030006070E2;-3.812189893E0;-4.956399949E0;1.203744067E0
1.030106390E2;-4.534764830E0;-4.958164639E0;-7.568562850E-3
1.030206710E2;-5.044834408E0;-4.990119088E0;-7.603017569E-1
1.030307030E2;-5.420677643E0;-5.195331214E0;-9.072071298E-1
1.030407340E2;-5.577407581E0;-5.360360105E0;-5.968605311E-1
1.030507660E2;-5.485019234E0;-4.581868245E0;2.517575710E-1
1.030607980E2;-4.676901872E0;-3.092132183E0;1.031610370E0
1.030708300E2;-3.246087617E0;-1.653471549E0;1.427176848E0
1.030808620E2;-1.697804554E0;-3.077155709E-2;1.517843628E0
1.030908940E2;2.702015895E-1;1.867734581E0;1.093962885E0
1.031009260E2;1.586983737E0;3.963395382E0;6.814719343E-1
1.031109580E2;2.345299487E0;5.137504005E0;-2.484584257E-2
1.031209900E2;2.609076448E0;4.550969803E0;-3.177879846E-1
1.031310220E2;2.790505317E0;3.203765470E0;1.486572719E-1
1.031410540E2;2.369075728E0;3.344293942E0;1.137666145E0
1.031510860E2;1.655563683E0;3.658587046E0;2.330670923E0
1.031611180E2;7.220583352E-1;3.931998172E0;3.207891265E0
1.031711500E2;-4.234348923E-2;4.365984365E0;3.555390414E0
1.031811820E2;-4.369720736E-1;4.800774550E0;3.436778475E0
1.031912140E2;-8.501652753E-1;5.202424471E0;3.190187066E0
1.032012460E2;-1.046505421E0;5.505828890E0;2.842604594E0
1.032112780E2;-1.216950004E0;5.789241094E0;2.512875133E0
1.032213100E2;-1.366777596E0;5.602409690E0;2.294521097E0
1.032313410E2;-1.514472416E0;5.267192325E0;2.194112417E0
1.032413730E2;-1.842646225E0;4.884497323E0;1.939726084E0
1.032514050E2;-2.106572875E0;4.422022326E0;1.438874349E0
1.032614370E2;-2.139107367E0;3.868317901E0;6.338294059E-1
1.032714690E2;-1.879527245E0;3.355938088E0;-2.339321879E-1
1.032815010E2;-1.586273593E0;3.051077712E0;-8.413064513E-1
1.032915330E2;-1.210449069E0;2.976580676E0;-1.426172150E0
1.033015650E2;-7.064772597E-1;3.090446430E0;-2.285889730E0
1.033115970E2;-3.137776718E-1;3.125074226E0;-3.704192697E0
1.033216290E2;-2.608653402E-1;3.158648354E0;-5.727071743E0
1.033316610E2;3.722103596E-2;3.053631776E0;-6.326601967E0
1.033416930E2;2.333527288E-1;2.020218855E0;-4.516216292E0
1.033517250E2;-1.399565273E0;-1.052474844E0;-2.783764940E0
1.033617562E2;-1.907982720E0;-6.264115112E0;-1.098967225E0
1.033717882E2;2.612506717E-2;-8.932950397E0;8.261618704E-2
1.033818202E2;2.891551051E0;-7.379470913E0;-6.479033616E-1
1.033918522E2;3.118831739E0;-7.350090408E0;-3.212694460E0
1.034018842E2;2.378932379E0;-5.289932731E0;-6.348472307E0
1.034119162E2;1.813907160E0;-3.360648020E0;-9.511711310E0
1.034219472E2;1.070581332E0;-3.210905505E0;-1.006287103E1
1.034319792E2;1.447238499E0;-4.173157226E0;-9.475750934E0
1.034420112E2;2.927721635E0;-4.089785287E0;-5.883418103E0
1.034520432E2;5.002586521E0;-3.580558292E0;1.230431929E0
1.034620752E2;5.287611387E0;-4.374357578E0;5.182202461E0
1.034721072E2;3.432028197E0;-5.787531368E0;7.656898491E0
1.034821392E2;1.016466813E0;-5.771518768E0;1.024401777E1
1.034921712E2;-3.818106106E-1;-6.021683704E0;9.479921168E0
1.035022032E2;-1.657244465E0;-7.547579532E0;6.411878344E0
1.035122353E2;-3.167686980E0;-6.121547130E0;3.110395668E0
1.035222672E2;-4.549487242E0;-1.001822754E0;1.060379402E0
1.035322992E2;-5.227987329E0;1.151672273E0;-5.018483931E-1
1.035423312E2;-4.063882121E0;1.889590888E0;1.597269282E-1
1.035523632E2;-2.651264109E0;1.976096935E0;1.855567402E0
1.035623952E2;-1.355145437E0;1.063661737E0;3.091912327E0
1.035724272E2;1.465186527E-1;4.558840156E-1;3.953708592E0
1.035824592E2;8.276220663E-1;2.554227519E-1;4.639322109E0
1.035924912E2;1.014196777E0;7.408235121E-1;4.762733150E0
1.036025222E2;1.082262022E0;1.069925859E0;4.350356804E0
1.036125542E2;4.392023478E-1;1.127770025E0;3.402808784E0
1.036225862E2;-1.991472481E-1;1.072200426E0;2.440446550E0
1.036326182E2;-7.111597100E-1;9.983816671E-1;1.711268498E0
1.036426502E2;-9.655409266E-1;1.097265100E0;1.230442746E0
1.036526822E2;-8.869433847E-1;1.382370658E0;8.013059413E-1
1.036627143E2;-6.901492023E-1;1.890225311E0;4.370067184E-1
1.036727462E2;-1.953113285E-1;2.614386013E0;-9.297672227E-2
1.036827782E2;4.203466853E-1;3.568415964E0;-8.912372875E-1
1.036928102E2;3.521571873E-1;4.382623202E0;-1.288803513E0
1.037028422E2;-4.501607609E-1;4.589055642E0;-7.570917816E-1
1.037128742E2;-1.280086776E0;4.521294599E0;5.765203337E-1
1.037229062E2;-1.960968288E0;4.175803676E0;1.987551631E0
1.037329382E2;-2.363734296E0;3.733492802E0;2.507297766E0
1.037429702E2;-2.537787488E0;3.321071141E0;2.253281854E0
1.037530022E2;-2.325987303E0;2.853123735E0;1.414456669E0
1.037630342E2;-2.177079771E0;2.046127283E0;1.797258310E-1
1.037730652E2;-1.479490717E0;2.014541209E0;-1.461145517E0
1.037830972E2;-7.852203973E-1;1.741807775E0;-2.776472000E0
1.037931292E2;-2.088987958E-1;1.703305614E-1;-3.384252060E0
1.038031612E2;5.137591714E-1;-1.522136654E0;-2.885189281E0
1.038131933E2;1.701313614E0;-1.812990609E0;-2.072660778E0
1.038232252E2;2.915751507E0;-6.153346628E-1;-2.120611455E0
1.038332573E2;3.632905490E0;7.455047929E-1;-2.491069404E0
1.038432892E2;3.879950059E0;1.740735980E0;-2.272202275E0
1.038533212E2;3.462384310E0;1.587557641E0;-1.644174476E0
1.038633532E2;2.360910383E0;4.333289659E-1;-7.567804905E-1
1.038733852E2;1.164498871E0;4.318197995E-1;1.285810031E-2
1.038834172E2;7.681751789E-1;6.954584742E-1;-3.944233471E-1
1.038934492E2;8.754654466E-1;5.761822915E-1;-1.953921370E0
1.039034812E2;1.586809490E0;1.168004715E-1;-3.394948956E0
1.039135132E2;2.404736288E0;-6.827729398E-1;-3.714349018E0
1.039235452E2;2.914090313E0;-1.547273834E0;-3.476438093E0
1.039335772E2;2.868352223E0;-2.303951486E0;-3.257936414E0
1.039436093E2;2.501085684E0;-3.142119445E0;-3.035401327E0
1.039536402E2;2.295085061E0;-3.859861073E0;-2.882984880E0
1.039636722E2;2.364061009E0;-4.227079080E0;-2.962892929E0
1.039737042E2;2.729895419E0;-4.291107261E0;-2.836222942E0
1.039837363E2;3.262605416E0;-4.101765647E0;-2.335163924E0
1.039937682E2;3.627990321E0;-3.831643580E0;-1.350451292E0
1.040038002E2;3.738320264E0;-3.515151923E0;-2.015546930E-1
1.040138322E2;3.549124246E0;-3.164649351E0;2.015646333E-1
1.040238642E2;2.948392712E0;-2.615510432E0;2.321438900E-1
1.040338962E2;2.350786368E0;-1.988803520E0;1.473125877E0
1.040439282E2;1.980035181E0;-1.338292592E0;2.462370100E0
1.040539602E2;1.446938098E0;-8.755562246E-1;1.770764941E0
1.040639922E2;5.354369925E-1;-1.031018486E0;1.934875234E0
1.040740242E2;-2.685798642E-1;-1.784604716E0;2.276308774E0
1.040840562E2;-7.992136614E-1;-2.369907494E0;2.661354357E0
1.040940882E2;-1.177512288E0;-3.458562570E0;3.208976508E0
1.041041202E2;-1.743998142E0;-4.532973243E0;3.256862866E0
1.041141523E2;-2.818073477E0;-5.511338722E0;2.892077301E0
1.041241842E2;-3.871477736E0;-6.152896392E0;1.830396016E0
1.041342153E2;-4.472234706E0;-6.416215224E0;3.441601697E-1
1.041442472E2;-4.947265429E0;-5.677066355E0;-3.374803106E-1
1.041542792E2;-5.335991249E0;-4.651406257E0;-3.170278466E-1
1.041643112E2;-5.609693567E0;-4.459842117E0;-1.826914291E-1
1.041743432E2;-5.501481485E0;-3.652738661E0;3.847796805E-1
1.041843752E2;-5.051966257E0;-2.218379824E0;1.046885637E0
1.041944072E2;-4.068924176E0;-1.148613594E0;1.234122691E0
1.042044392E2;-2.461703810E0;1.042836878E0;1.070213542E0
1.042144712E2;1.553210512E-1;3.360268536E0;4.072166164E-1
1.042245032E2;2.230054083E0;4.523477950E0;2.014023730E-1
1.042345352E2;2.967406687E0;4.986801378E0;5.621688545E-1
1.042445672E2;3.145772785E0;4.131622115E0;8.490855870E-1
1.042545992E2;2.855250075E0;3.865723491E0;1.762442891E0
1.042646313E2;2.673651636E0;4.237316970E0;2.379229418E0
1.042746632E2;2.204186001E0;4.511778840E0;2.710959796E0
1.042846952E2;1.578619003E0;4.846976910E0;3.387297290E0
1.042947272E2;6.102256581E-1;5.258664161E0;3.460493320E0
1.043047583E2;-1.254587361E-1;5.588861691E0;3.245558736E0
1.043147902E2;-5.574367028E-1;5.551617851E0;3.781727654E0
1.043248222E2;-8.362375000E-1;5.085686565E0;3.460009463E0
1.043348542E2;-1.049295128E0;5.081977091E0;2.018477554E0
1.043448862E2;-1.525149139E0;4.828547655E0;1.270257607E0
1.043549181E2;-2.006364462E0;4.145613332E0;8.910843828E-1
1.043649501E2;-2.442870221E0;3.344988007E0;4.098509333E-1
1.043749821E2;-2.459121972E0;2.856435598E0;-3.635418624E-2
1.043850141E2;-2.332563082E0;2.819401088E0;-3.679056394E-1
1.043950461E2;-2.000743826E0;2.993506612E0;-4.578100884E-1
1.044050781E2;-1.108344405E0;3.012383178E0;-9.561612618E-1
1.044151101E2;-3.000644892E-1;3.116719140E0;-2.057367970E0
1.044251421E2;-6.449186504E-3;2.942366863E0;-3.741784739E0
1.044351741E2;1.690810114E-2;2.721759018E0;-5.464139412E0
1.044452061E2;-3.321610254E-1;2.679608195E0;-5.821888438E0
1.044552381E2;-8.279329920E-1;1.938746676E0;-4.102030233E0
1.044652701E2;-1.377647862E0;-7.312469423E-2;-2.519711405E0
1.044753021E2;-1.508194260E0;-3.934201988E0;-1.271813551E0
