"Time (s)";"X (m/s^2)";"Y (m/s^2)";"Z (m/s^2)"
1.270569536E2;6.572083282E0;-2.160472275E1;-1.721989105E1
1.270669146E2;6.371650085E0;-1.693742844E1;-1.345971039E1
1.270768766E2;5.331912231E0;-1.240021362E1;-8.016130371E0
1.270868376E2;4.433480530E0;-9.234596558E0;-5.592220917E0
1.270967996E2;2.637515259E0;-7.585775299E0;-5.024451599E0
1.271067616E2;6.715036011E-1;-6.569089508E0;-4.745880890E0
1.271167226E2;-4.234693909E-1;-5.335654449E0;-4.587210846E0
1.271266846E2;-8.346643066E-1;-4.998854828E0;-4.971910858E0
1.271366456E2;-9.602531433E-1;-6.739435272E0;-3.038231964E0
1.271466076E2;-3.305426331E0;-1.283700531E1;-3.040327606E0
1.271565696E2;-6.606811066E0;-2.211561035E1;-3.882326660E0
1.271665306E2;-9.285341034E0;-2.928105972E1;9.379495239E-1
1.271764926E2;-9.095386047E0;-2.944601669E1;2.379002838E0
1.271864536E2;-4.234843597E0;-1.958482315E1;-7.860154724E-1
1.271964156E2;-3.268004150E0;-1.037088364E1;9.589059448E-1
1.272063776E2;-3.306174774E0;-5.176984406E0;1.708097992E0
1.272163386E2;-2.079775085E0;-9.159452820E-1;1.229692841E0
1.272263006E2;-2.462229767E0;9.445358276E-1;1.930236053E0
1.272362616E2;-2.547702026E0;9.481283569E-1;5.101990356E0
1.272462236E2;-1.282682648E0;-4.546046448E-1;9.160051575E0
1.272561846E2;-2.085163879E-1;-2.464924164E0;1.116992203E1
1.272661466E2;-5.128335571E-1;-5.204078064E0;1.079989151E1
1.272761086E2;-1.209185486E0;-8.490044861E0;9.429042206E0
1.272860696E2;-1.950743408E0;-1.144699585E1;7.963889008E0
1.272960316E2;-3.671864319E0;-1.402613251E1;5.666616211E0
1.273059926E2;-3.579057312E0;-1.600965775E1;3.341651001E0
1.273159546E2;1.669029236E-1;-1.813957855E1;2.109263763E0
1.273259166E2;2.556683350E0;-1.986010071E1;1.320104828E0
1.273358776E2;3.245550842E0;-1.841979584E1;-2.187401276E0
1.273458396E2;4.088448029E0;-1.381986145E1;-5.403313751E0
1.273558006E2;3.994892578E0;-1.034229309E1;-7.291187897E0
1.273657626E2;3.256328430E0;-8.356073456E0;-7.688012695E0
1.273757236E2;2.134112091E0;-6.974446564E0;-6.718029785E0
1.273856856E2;1.028361511E0;-6.600673828E0;-4.982538757E0
1.273956476E2;5.566923523E-1;-5.942342834E0;-3.304228821E0
1.274056086E2;-5.089416504E-3;-5.101990356E0;-1.610351257E0
1.274155706E2;-4.574487305E-1;-4.909640350E0;5.562432861E-1
1.274255316E2;-2.454895020E-2;-5.182073822E0;3.395988007E0
1.274354936E2;9.189390564E-1;-6.077960815E0;7.405550079E0
1.274454556E2;1.548380127E0;-7.044201508E0;1.092383377E1
1.274554166E2;1.217268677E0;-8.271349640E0;9.214687958E0
1.274653786E2;1.405577087E-1;-9.821526031E0;5.158572693E0
1.274753396E2;-1.129551086E0;-1.071950867E1;2.335593109E0
1.274853016E2;-2.713557129E0;-1.100346817E1;8.259823608E-1
1.274952626E2;-4.135749664E0;-1.060110489E1;-7.963439941E-1
1.275052246E2;-4.987478485E0;-9.622739410E0;-2.935844879E0
1.275151866E2;-4.817581787E0;-8.343050537E0;-5.298232269E0
1.275251476E2;-4.163442078E0;-7.633825378E0;-6.705156555E0
1.275351096E2;-3.509751434E0;-7.731272736E0;-6.033503265E0
1.275450706E2;-2.302960968E0;-8.724307709E0;-3.736230469E0
1.275550326E2;-3.629951477E-1;-9.547745361E0;-1.597927094E0
1.275649946E2;1.029858398E0;-1.031894165E1;-6.370751953E-1
1.275749556E2;2.064806213E0;-1.098790054E1;-3.147953796E-1
1.275849176E2;2.995420990E0;-1.144115799E1;-5.748046875E-1
1.275948786E2;3.926784210E0;-1.202509369E1;-1.384620667E-1
1.276048406E2;4.832999725E0;-1.254630981E1;9.177415466E-1
1.276148026E2;5.601351929E0;-1.275018585E1;1.669927368E0
1.276247636E2;6.305787048E0;-1.248882935E1;1.306782532E0
1.276347256E2;6.530170441E0;-1.193572952E1;4.108955383E-1
1.276446866E2;5.934409332E0;-1.140149048E1;7.026388550E-1
1.276546486E2;5.189258881E0;-1.098700241E1;1.253792725E0
1.276646096E2;4.332740021E0;-1.123922791E1;8.039781189E-1
1.276745718E2;3.145409088E0;-1.221310272E1;-4.909790039E-1
1.276845338E2;1.686093750E0;-1.371358246E1;-1.305585022E0
1.276944948E2;4.667294312E-1;-1.542467422E1;-1.078507233E0
1.277044568E2;-1.766326904E-2;-1.644719788E1;-6.704557800E-1
1.277144178E2;1.228944397E-1;-1.614782043E1;-3.100053406E-1
1.277243798E2;1.369651794E-1;-1.593810654E1;-1.598675537E-1
1.277343418E2;-1.137634277E-2;-1.638013733E1;-1.080453186E0
1.277443028E2;-9.933343506E-1;-1.553080353E1;-2.727627869E0
1.277542648E2;-2.834206238E0;-1.360236374E1;-4.142785034E0
1.277642258E2;-4.680017853E0;-1.207523941E1;-4.150718536E0
1.277741878E2;-5.237907715E0;-1.078896423E1;-2.336640930E0
1.277841488E2;-4.375850372E0;-9.876461792E0;3.128494263E-2
1.277941108E2;-2.970872040E0;-9.770482178E0;3.143313446E0
1.278040728E2;-3.130889282E0;-1.077953384E1;5.234614563E0
1.278140338E2;-4.634811859E0;-1.272967850E1;5.392386475E0
1.278239958E2;-5.216951294E0;-1.522768387E1;3.948040009E0
1.278339568E2;-5.259163513E0;-1.648686539E1;3.475921783E0
1.278439188E2;-5.073250122E0;-1.589963654E1;3.086731110E0
1.278538808E2;-5.510341187E0;-1.541853699E1;2.910397797E0
1.278638418E2;-5.805677032E0;-1.522154663E1;2.095941467E0
1.278738038E2;-5.494923248E0;-1.506946289E1;-1.466949463E-2
1.278837648E2;-4.409979401E0;-1.470407272E1;-1.999392242E0
1.278937268E2;-3.047961731E0;-1.481603989E1;-2.811453552E0
1.279036888E2;-1.178499298E0;-1.514760040E1;-3.526067505E0
1.279136498E2;-5.514532471E-1;-1.402388718E1;-4.197870483E0
1.279236118E2;4.790039062E-3;-1.212209198E1;-4.959187317E0
1.279335728E2;1.051712952E0;-1.089733887E1;-1.691482544E0
1.279435348E2;1.826950836E0;-9.973609772E0;2.795287170E0
1.279534958E2;2.658321991E0;-8.157885590E0;2.423610077E0
1.279634578E2;2.371518402E0;-5.935008087E0;1.254840546E0
1.279734198E2;1.109043732E0;-4.726571045E0;7.858657837E-1
1.279833808E2;3.068618774E-1;-3.744762726E0;3.562591553E-2
1.279933428E2;-2.683918762E-1;-3.081042938E0;-1.419049072E-1
1.280033038E2;-6.945556641E-1;-2.586770782E0;6.650669861E-1
1.280132658E2;-6.731501770E-1;-1.940265198E0;2.160756683E0
1.280232278E2;-7.946974182E-1;-1.402583313E0;3.331322479E0
1.280331888E2;-6.469546509E-1;-9.231303406E-1;3.249891815E0
1.280431508E2;-4.327500916E-1;-6.420149231E-1;2.723885651E0
1.280531118E2;-6.295907593E-1;-8.399034119E-1;2.548600159E0
1.280630738E2;-8.795709229E-1;-1.156794434E0;2.507884827E0
1.280730358E2;-1.075363770E0;-1.483864288E0;2.278262329E0
1.280829968E2;-1.367406464E0;-2.092798004E0;1.988914032E0
1.280929588E2;-2.220183105E0;-2.976859589E0;1.868115234E0
1.281029198E2;-3.362757111E0;-3.721710663E0;1.423689423E0
1.281128818E2;-4.332440643E0;-4.106560364E0;8.952882385E-1
1.281228428E2;-4.665348358E0;-4.102069702E0;2.692900085E-1
1.281328048E2;-4.637805634E0;-4.326004028E0;1.146615601E-1
1.281427668E2;-4.802762604E0;-5.152884521E0;-7.274871826E-2
1.281527278E2;-4.741539917E0;-6.203399963E0;-8.226892090E-1
1.281626898E2;-4.163591766E0;-7.451803894E0;-1.999392242E0
1.281726508E2;-2.943179626E0;-8.935967560E0;-4.180955658E0
1.281826128E2;-1.463506622E0;-1.116947296E1;-8.745413818E0
1.281925748E2;1.299148407E0;-1.468865479E1;-1.597328339E1
1.282025358E2;6.321803741E0;-2.016337006E1;-2.027159500E1
1.282124978E2;1.030382309E1;-2.459939529E1;-1.627834900E1
1.282224588E2;8.855135651E0;-2.402174652E1;-1.527318924E1
1.282324208E2;5.932164001E0;-1.817041443E1;-1.601759125E1
1.282423818E2;4.572691040E0;-1.268417313E1;-1.207029968E1
1.282523438E2;2.877316589E0;-9.923014984E0;-8.209228821E0
1.282623058E2;1.038540344E0;-8.225245514E0;-6.440357208E0
1.282722668E2;-6.301895142E-1;-6.997798004E0;-3.946992188E0
1.282822288E2;-2.838696899E0;-7.218738556E0;-1.611848145E0
1.282921898E2;-5.288652191E0;-1.003243744E1;-2.000739441E0
1.283021518E2;-7.854167175E0;-1.556837540E1;-2.819387054E0
1.283121138E2;-1.058523788E1;-2.202669525E1;-2.777174835E0
1.283220748E2;-1.177885574E1;-2.679233505E1;-4.003574524E0
1.283320368E2;-7.276518402E0;-2.487227783E1;-4.689597931E0
1.283419978E2;-1.253792725E0;-1.595023132E1;-3.263962555E0
1.283519598E2;-6.309379578E-1;-9.469907227E0;1.520687714E0
1.283619218E2;-3.501219177E-1;-5.562881927E0;5.063670044E0
1.283718828E2;9.559121704E-1;-1.467548218E0;5.826184387E0
1.283818448E2;6.122268677E-1;1.649120636E0;6.031407623E0
1.283918058E2;3.264710999E-1;3.040926361E0;3.451372833E0
1.284017678E2;1.408570862E-1;1.782493286E0;4.773273926E0
1.284117288E2;-1.353635101E0;-1.996099091E0;8.073311462E0
1.284216908E2;-1.520987091E0;-5.054539032E0;8.475674744E0
1.284316528E2;-1.529818726E0;-7.856262817E0;7.961194611E0
1.284416138E2;-2.127076721E0;-1.088117249E1;7.147486725E0
1.284515758E2;-2.606380005E0;-1.293265640E1;5.910309448E0
1.284615368E2;-2.095043335E0;-1.436757248E1;4.438869324E0
1.284714988E2;-1.090632019E0;-1.568363571E1;4.070335693E0
1.284814608E2;9.505233765E-2;-1.792432617E1;4.037853241E0
1.284914218E2;2.471061401E0;-1.835378311E1;2.129022675E0
1.285013838E2;3.306773529E0;-1.458013046E1;-2.008822632E0
1.285113448E2;3.520828400E0;-1.068807404E1;-5.188211060E0
1.285213068E2;2.458637238E0;-8.827742615E0;-6.941814423E0
1.285312688E2;7.203021240E-1;-7.883356476E0;-7.077432404E0
1.285412298E2;-1.986369324E-1;-7.033573608E0;-6.349795532E0
1.285511918E2;-7.981402588E-1;-6.437213745E0;-5.099295959E0
1.285611528E2;-1.350491638E0;-6.215075684E0;-3.367996216E0
1.285711148E2;-1.794767761E0;-6.067931671E0;-1.933080139E0
1.285810758E2;-1.390458527E0;-5.693260803E0;-6.283932495E-1
1.285910378E2;-7.896080017E-1;-6.060746613E0;1.778002625E0
1.286009998E2;1.181044006E-1;-7.000642090E0;5.946683807E0
1.286109608E2;1.141825562E0;-7.511829071E0;8.639733582E0
1.286209228E2;9.623487854E-1;-8.640631714E0;6.511159973E0
1.286308838E2;3.420387268E-1;-9.970316620E0;2.790048065E0
1.286408458E2;8.981323242E-3;-1.049183212E1;1.365460510E0
1.286508078E2;-4.059558105E-1;-1.033301239E1;1.939965820E-1
1.286607688E2;-7.676037598E-1;-9.645941162E0;-1.331780548E0
1.286707312E2;-1.049168243E0;-9.071286163E0;-3.013383636E0
1.286806922E2;-1.170416107E0;-8.775501251E0;-4.331093445E0
1.286906542E2;-1.259929962E0;-8.934620361E0;-4.137396240E0
1.287006162E2;-9.985734558E-1;-9.132508850E0;-2.144739990E0
1.287105772E2;-3.146456909E-1;-9.562414856E0;2.984793091E-1
1.287205392E2;-1.377136230E-2;-1.031759445E1;1.841171265E0
1.287305002E2;-4.067042542E-1;-1.074690170E1;1.101110229E0
1.287404622E2;-6.466552734E-1;-1.090093140E1;-4.173321533E-1
1.287504232E2;-9.180409241E-1;-1.114642090E1;-1.472038879E0
1.287603852E2;-6.307882690E-1;-1.136361923E1;-1.740730133E0
1.287703472E2;2.814147949E-1;-1.171853119E1;-1.450932770E0
1.287803082E2;1.392703857E0;-1.206176743E1;-8.568182373E-1
1.287902702E2;2.421664124E0;-1.186208267E1;-4.209246826E-1
1.288002312E2;3.139271851E0;-1.136077515E1;-9.400451660E-2
1.288101932E2;3.853287048E0;-1.080423248E1;3.983216858E-1
1.288201552E2;4.618196411E0;-1.054063065E1;1.082099762E0
1.288301162E2;5.295388184E0;-1.080722626E1;1.685345306E0
1.288400782E2;5.515879669E0;-1.179636932E1;1.515448608E0
1.288500392E2;5.079986115E0;-1.306617874E1;4.111949158E-1
1.288600012E2;3.825594635E0;-1.403825729E1;-8.253836060E-1
1.288699632E2;1.834135895E0;-1.482861374E1;-2.203268280E0
1.288799242E2;-2.176473999E-1;-1.535012924E1;-3.801045685E0
1.288898862E2;-1.832639008E0;-1.530462387E1;-3.884571991E0
1.288998472E2;-2.762205963E0;-1.485510864E1;-3.259022827E0
1.289098092E2;-2.717299347E0;-1.465123260E1;-2.728376312E0
1.289197702E2;-2.061213684E0;-1.354069199E1;-2.343376923E0
1.289297322E2;-1.919757843E0;-1.124401794E1;-2.040257263E0
1.289396942E2;-1.569336548E0;-9.445807343E0;-5.932164001E-1
1.289496552E2;-1.237925720E0;-9.061855774E0;1.349443817E0
1.289596172E2;-1.187181244E0;-9.974058838E0;2.731370087E0
1.289695782E2;-1.884131927E0;-1.199725159E1;4.068090363E0
1.289795402E2;-3.093616791E0;-1.482771561E1;4.462071075E0
1.289895022E2;-4.284989319E0;-1.709759537E1;4.405189362E0
1.289994632E2;-4.883744202E0;-1.705403595E1;4.500092010E0
1.290094252E2;-5.260810089E0;-1.622505981E1;3.319347382E0
1.290193862E2;-6.145470428E0;-1.608046051E1;2.193089447E0
1.290293482E2;-6.678811340E0;-1.624242371E1;1.267115021E0
1.290393102E2;-6.168672180E0;-1.611563736E1;3.338058472E-2
1.290492712E2;-5.225633240E0;-1.523786270E1;-1.774559784E0
1.290592332E2;-3.694317627E0;-1.412088547E1;-3.840264130E0
1.290691942E2;-1.867366791E0;-1.341121124E1;-4.004173279E0
1.290791562E2;9.533674622E-1;-1.189097260E1;-4.378993835E0
1.290891182E2;1.730251923E0;-1.095152618E1;-5.259313202E0
1.290990792E2;1.309626617E0;-1.042806473E1;-9.289682007E-1
1.291090412E2;1.655108185E0;-9.684261475E0;2.423011322E0
1.291190022E2;1.780098267E0;-8.219257965E0;2.029030609E0
1.291289642E2;1.079105988E0;-6.587800598E0;1.224453735E0
1.291389252E2;4.805007935E-2;-5.458399200E0;5.662724304E-1
1.291488872E2;-8.707392883E-1;-4.385879517E0;-3.797602844E-1
1.291588492E2;-1.693578186E0;-3.329526215E0;-5.697152710E-1
1.291688102E2;-2.231409760E0;-2.719544678E0;2.561174011E-1
1.291787722E2;-2.087858276E0;-2.070195007E0;1.383423157E0
1.291887332E2;-1.708097992E0;-1.547781372E0;2.792143707E0
1.291986952E2;-1.119521942E0;-1.146316223E0;3.542682953E0
1.292086572E2;-8.599617004E-1;-8.692424011E-1;3.490890656E0
1.292186182E2;-8.422984314E-1;-6.114784241E-1;3.089874573E0
1.292285802E2;-9.635462952E-1;-4.632865906E-1;2.632725220E0
1.292385412E2;-1.056502991E0;-6.409671021E-1;2.052980804E0
1.292485032E2;-1.663191376E0;-1.425934753E0;1.962718506E0
1.292584652E2;-2.592309265E0;-2.197729797E0;1.891316986E0
1.292684262E2;-3.218157806E0;-2.801723785E0;1.187480621E0
1.292783882E2;-3.390299835E0;-3.382516022E0;2.444416809E-1
1.292883492E2;-3.374881897E0;-4.211192780E0;-4.978646851E-1
1.292983112E2;-3.395688629E0;-5.184169464E0;-8.394543457E-1
1.293082732E2;-3.381318512E0;-6.448739777E0;-1.523681488E0
1.293182342E2;-3.129392395E0;-8.408015442E0;-2.784659271E0
1.293281962E2;-2.415526886E0;-1.084090622E1;-4.947361908E0
1.293381572E2;-8.686436462E-1;-1.356913284E1;-9.221274261E0
1.293481192E2;2.089953918E0;-1.735580841E1;-1.548005905E1
1.293580802E2;6.401587830E0;-2.176593750E1;-1.740834915E1
1.293680422E2;9.106313324E0;-2.362102982E1;-1.638672363E1
1.293780042E2;8.051157532E0;-2.129337021E1;-1.686348221E1
1.293879652E2;5.588778076E0;-1.643462402E1;-1.463282089E1
1.293979272E2;4.879403229E0;-1.209454926E1;-1.021490799E1
1.294078882E2;3.979474640E0;-9.165290680E0;-6.913972321E0
1.294178502E2;2.178270264E0;-7.389832764E0;-4.944068756E0
1.294278122E2;1.754351807E-1;-6.166277161E0;-3.879033508E0
1.294377732E2;-1.543739777E0;-5.400769043E0;-2.311343536E0
1.294477352E2;-4.165986786E0;-7.295079803E0;-2.551593933E0
1.294576962E2;-7.716004486E0;-1.459270432E1;-5.052892456E0
1.294676582E2;-1.081800385E1;-2.504771301E1;-6.868017883E0
1.294776202E2;-1.101694016E1;-3.354554169E1;-6.440057831E0
1.294875812E2;-5.020410004E0;-3.040731766E1;-3.460204468E0
1.294975432E2;-1.080004120E0;-1.584964050E1;-7.307803345E-1
1.295075042E2;-2.227817230E0;-6.664291534E0;5.584886169E0
1.295174662E2;-1.807640991E0;-1.585053864E0;5.968987427E0
1.295274282E2;-1.282083893E0;2.881058807E0;4.229754181E0
1.295373892E2;-2.815794525E0;4.379891968E0;3.008743286E0
1.295473512E2;-4.492158508E0;3.112926636E0;5.689368896E0
1.295573122E2;-2.348017273E0;9.080117798E-1;9.866282959E0
1.295672742E2;-1.056652679E0;-2.866239624E0;1.216610046E1
1.295772362E2;-8.366102600E-1;-7.007527771E0;1.210188400E1
1.295871972E2;-1.157842255E0;-1.146076721E1;1.058838135E1
1.295971592E2;-1.793719940E0;-1.477727051E1;8.694669342E0
1.296071202E2;-1.854792938E0;-1.614063538E1;6.468199310E0
1.296170822E2;-9.485774231E-1;-1.692889618E1;4.179608459E0
1.296270432E2;1.354982300E0;-1.766790939E1;3.326981506E0
1.296370052E2;4.595294037E0;-1.851200409E1;2.315085754E0
1.296469672E2;3.529360657E0;-1.477756989E1;-1.715881805E0
1.296569282E2;3.099304962E0;-1.060424835E1;-4.741539917E0
1.296668902E2;2.111209717E0;-8.995992737E0;-6.805447998E0
1.296768508E2;-2.721340942E-1;-8.749904480E0;-7.472311249E0
1.296868128E2;-1.869462433E0;-8.312514038E0;-6.593488770E0
1.296967748E2;-1.947300568E0;-7.113657074E0;-4.996310120E0
1.297067358E2;-2.255060577E0;-6.482719116E0;-3.641028442E0
1.297166978E2;-2.675985260E0;-5.731431427E0;-2.286046143E0
1.297266588E2;-2.692600708E0;-5.286406860E0;-1.042282562E0
1.297366208E2;-1.713037720E0;-5.268294525E0;5.804928589E-1
1.297465828E2;-6.493496704E-1;-6.198609924E0;4.042942657E0
1.297565438E2;3.433859253E-1;-6.844217377E0;9.583520966E0
1.297665058E2;1.363963623E0;-8.208330688E0;1.081022003E1
1.297764668E2;1.462758179E0;-1.010743149E1;6.619983673E0
1.297864288E2;1.231189728E0;-1.104463257E1;2.994672546E0
1.297963908E2;1.027014313E0;-1.081545914E1;9.059161377E-1
1.298063518E2;7.164102173E-1;-1.008243347E1;-8.125103760E-1
1.298163138E2;3.438349915E-1;-9.503138123E0;-2.044448547E0
1.298262748E2;-2.201921082E-1;-9.317823486E0;-3.275638275E0
1.298362368E2;-5.369334412E-1;-8.980724487E0;-4.731810150E0
1.298461988E2;-7.024891663E-1;-8.826694794E0;-4.651726685E0
1.298561598E2;-6.724017334E-1;-8.715476074E0;-2.934198303E0
1.298661218E2;-2.426454163E-1;-8.643775177E0;-6.985972595E-1
1.298760828E2;3.366499329E-1;-8.978179779E0;1.344055023E0
1.298860448E2;6.147715759E-1;-9.702074432E0;1.962119751E0
1.298960068E2;6.050418091E-1;-1.039498352E1;1.107696533E0
1.299059678E2;5.529501343E-1;-1.116588043E1;-3.134481812E-1
1.299159298E2;1.033151550E0;-1.143726608E1;-1.227597198E0
1.299258908E2;1.766476593E0;-1.160267212E1;-1.081501007E0
1.299358528E2;2.473007355E0;-1.186043610E1;-9.163943481E-1
1.299458148E2;2.879112854E0;-1.212792984E1;-9.445358276E-1
1.299557758E2;2.854114838E0;-1.235485794E1;-9.189390564E-1
1.299657378E2;2.642005920E0;-1.227522354E1;-5.146298218E-1
1.299756988E2;2.507735138E0;-1.196057785E1;1.805245972E-1
1.299856608E2;2.528691559E0;-1.163246017E1;9.002279663E-1
1.299956218E2;2.601589966E0;-1.160970749E1;1.240021362E0
1.300055838E2;2.493814087E0;-1.198153427E1;8.515791321E-1
1.300155458E2;2.107168121E0;-1.271171585E1;-3.282673645E-1
1.300255068E2;1.608405304E0;-1.336705307E1;-1.670975189E0
1.300354688E2;1.100810852E0;-1.399634445E1;-2.575693817E0
1.300454298E2;7.072792053E-1;-1.479643066E1;-3.181334381E0
1.300553918E2;4.397854614E-1;-1.545086975E1;-3.347488861E0
1.300653538E2;1.212478638E-2;-1.526166321E1;-2.473606110E0
1.300753148E2;-1.245410156E-1;-1.432281555E1;-1.775457916E0
1.300852768E2;-4.129911804E-1;-1.406684784E1;-1.821711731E0
1.300952378E2;-1.135688324E0;-1.339639206E1;-2.938688965E0
1.301051998E2;-1.588197327E0;-1.153261780E1;-3.326682129E0
1.301151618E2;-1.626966705E0;-9.849517822E0;-1.510209503E0
1.301251228E2;-1.032552795E0;-9.696835327E0;1.981579285E0
1.301350848E2;-5.746549988E-1;-1.074465637E1;3.781137085E0
1.301450458E2;-1.420995026E0;-1.232671646E1;4.396357727E0
1.301550078E2;-3.149750061E0;-1.452100342E1;4.448748779E0
1.301649698E2;-4.296215973E0;-1.683848419E1;3.490591278E0
1.301749308E2;-4.656217346E0;-1.690644287E1;3.603606262E0
1.301848928E2;-5.098397827E0;-1.572001007E1;3.300935669E0
1.301948538E2;-6.283184052E0;-1.564277069E1;2.489323425E0
1.302048158E2;-6.957232361E0;-1.599019821E1;1.133742371E0
1.302147778E2;-6.647077332E0;-1.577030548E1;-1.666035461E-1
1.302247388E2;-5.794001312E0;-1.483819382E1;-2.043849792E0
1.302347008E2;-3.357218628E0;-1.378947464E1;-4.163891144E0
1.302446618E2;-2.984793091E-1;-1.266905457E1;-4.822072449E0
1.302546238E2;2.207309875E0;-1.066562073E1;-6.131998444E0
1.302645858E2;2.774330750E0;-1.036714142E1;-5.476810913E0
1.302745468E2;2.583178253E0;-1.108010880E1;7.469467163E-1
1.302845088E2;2.527643738E0;-1.071681427E1;3.580853577E0
1.302944698E2;3.201542358E0;-8.300538940E0;2.835703125E0
1.303044318E2;2.060315552E0;-6.666686554E0;1.831291809E0
1.303143938E2;9.277706909E-1;-5.782774658E0;6.968009949E-1
1.303243548E2;1.002914429E-1;-4.849016418E0;1.760339355E-1
1.303343168E2;-5.486091614E-1;-4.095333710E0;6.459068298E-1
1.303442778E2;-1.123862915E0;-3.662284241E0;1.711241455E0
1.303542398E2;-1.201850739E0;-2.783910828E0;2.851121063E0
1.303642018E2;-1.134790192E0;-1.968706055E0;3.272644501E0
1.303741628E2;-7.466473389E-1;-1.250349884E0;3.392994232E0
1.303841248E2;-7.204518127E-1;-7.345225525E-1;2.787802734E0
1.303940858E2;-7.385641479E-1;-4.317022705E-1;2.277214508E0
1.304040478E2;-9.737251282E-1;-3.671864319E-1;2.199526062E0
1.304140098E2;-1.313368835E0;-5.960604858E-1;1.890867920E0
1.304239708E2;-1.913321228E0;-1.115630035E0;1.571132813E0
1.304339328E2;-2.758912811E0;-1.766626282E0;1.232836304E0
1.304438938E2;-3.693569183E0;-2.368075562E0;8.291258240E-1
1.304538558E2;-4.617747345E0;-2.880909119E0;3.002755737E-1
1.304638178E2;-5.450914764E0;-3.380719757E0;-1.318757629E-1
1.304737788E2;-5.963748322E0;-4.203858032E0;-6.939569092E-1
1.304837408E2;-6.129154358E0;-5.751789093E0;-1.401685181E0
1.304937018E2;-5.553152161E0;-7.659422150E0;-1.854194183E0
1.305036638E2;-4.075574799E0;-9.498797150E0;-2.670596466E0
1.305136258E2;-2.323318634E0;-1.120000946E1;-5.124892731E0
1.305235868E2;-1.072070618E0;-1.402029465E1;-1.164263901E1
1.305335488E2;1.570534058E0;-1.848550919E1;-1.916749100E1
1.305435098E2;5.756429443E0;-2.207684097E1;-1.966640350E1
1.305534718E2;7.254364471E0;-2.275238617E1;-1.893233002E1
1.305634338E2;6.337670746E0;-1.985037094E1;-1.775368103E1
1.305733948E2;5.386249237E0;-1.485271362E1;-1.199231186E1
1.305833568E2;5.191653900E0;-1.067026108E1;-6.778803406E0
1.305933178E2;3.448528748E0;-8.564140778E0;-5.255720673E0
1.306032798E2;9.517208862E-1;-7.717651062E0;-5.685926056E0
1.306132418E2;-6.632707214E-1;-7.454049225E0;-4.385280762E0
1.306232028E2;-3.263663177E0;-1.012644196E1;-2.187251587E0
1.306331648E2;-6.376290436E0;-1.610261444E1;-2.562521210E0
1.306431258E2;-8.592881012E0;-2.258413605E1;-2.733765106E0
1.306530878E2;-8.909322968E0;-2.820973755E1;-3.965703278E0
1.306630498E2;-6.145320740E0;-2.731983810E1;-4.541705475E0
1.306730110E2;-2.520308990E0;-1.618434448E1;-4.644990692E0
1.306829730E2;-4.426894226E0;-7.817942505E0;1.003213806E0
1.306929340E2;-4.608616333E0;-2.618504791E0;2.315385132E0
1.307028960E2;-4.086502075E0;1.659449158E0;1.648821259E0
1.307128580E2;-5.588927765E0;3.225043488E0;3.482358398E0
1.307228190E2;-5.046006775E0;3.017125854E0;4.715494080E0
1.307327810E2;-2.051483917E0;1.639690247E0;8.058492279E0
1.307427420E2;8.720864868E-1;-5.291496277E-1;1.187031555E1
1.307527040E2;2.159259796E0;-3.707490234E0;1.353201004E1
1.307626660E2;2.531236267E0;-8.131240997E0;1.340582245E1
1.307726270E2;7.550299072E-1;-1.385743332E1;1.119611755E1
1.307825890E2;-4.737648010E-1;-1.831471436E1;8.316405945E0
1.307925500E2;2.102527771E0;-2.086600891E1;5.094056854E0
1.308025120E2;5.133125610E0;-2.264655624E1;1.563348999E0
1.308124740E2;5.778433685E0;-2.215258347E1;-1.012943573E0
1.308224350E2;5.246589661E0;-1.738918900E1;-5.667514343E0
1.308323970E2;3.997886353E0;-1.106319397E1;-1.006162674E1
1.308423580E2;1.834734650E0;-7.745193787E0;-1.131227600E1
1.308523200E2;-1.856439514E0;-7.446415100E0;-9.648485870E0
1.308622820E2;-4.839885406E0;-8.554411011E0;-6.672823792E0
1.308722430E2;-3.693269806E0;-7.894433441E0;-4.783752136E0
1.308822050E2;-3.075504456E0;-6.900200958E0;-2.692151642E0
1.308921660E2;-3.339705048E0;-6.433621216E0;-8.355624390E-1
1.309021280E2;-2.966381378E0;-5.894891510E0;1.845661926E-1
1.309120900E2;-2.652184753E0;-5.456153870E0;1.308429108E0
1.309220510E2;-1.688488770E0;-5.407804413E0;2.322719879E0
1.309320130E2;-7.379653931E-2;-6.162534943E0;4.439468079E0
1.309419740E2;7.879614258E-1;-6.736591187E0;7.388485565E0
1.309519360E2;5.092410278E-1;-7.949668579E0;8.278983765E0
1.309618980E2;-2.284249878E-1;-8.931476898E0;4.585264893E0
1.309718590E2;-4.584965515E-1;-9.189240875E0;1.952689362E0
1.309818210E2;-3.661386108E-1;-8.842262421E0;8.313711548E-1
1.309917820E2;-5.686674500E-1;-8.406817932E0;-5.743556213E-1
1.310017440E2;-8.307723999E-1;-8.160130920E0;-2.002685394E0
1.310117060E2;-7.433541870E-1;-8.001311188E0;-3.195704498E0
1.310216670E2;-7.149133301E-1;-8.114326172E0;-3.710783386E0
1.310316290E2;-5.989045715E-1;-8.306227112E0;-3.100352783E0
1.310415900E2;-1.344204712E-1;-8.847351837E0;-1.849853210E0
1.310515520E2;5.257067871E-1;-9.921817474E0;-6.143225098E-1
1.310615140E2;1.141077118E0;-1.091380463E1;2.160008240E-1
