"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)"
2.696978445E2;-2.219228506E0;3.266474247E0;-1.155047226E1
2.697155688E2;-6.893275738E0;-5.027697563E0;-6.253242493E0
2.697332928E2;-9.190286636E0;-1.538431072E1;2.965973854E0
2.697510179E2;-2.009447336E0;-1.369023609E1;6.871264935E0
2.697687416E2;-1.609062910E0;3.964586258E-1;-2.308699608E0
2.697864625E2;-4.339488506E0;6.153839111E0;-5.501113415E0
2.698041896E2;-5.408640862E0;5.670981407E0;-1.011922932E1
2.698219052E2;-4.602992058E0;3.594285965E0;-9.095324516E0
2.698396394E2;-3.349090815E0;5.904226303E-1;-5.482457161E0
2.698573592E2;3.815963864E-3;-2.221533775E0;-2.370116711E0
2.698750838E2;7.484389782E0;-3.626694679E0;-9.242027998E-1
2.698928106E2;1.525504017E1;-3.077531815E0;1.874031782E0
2.699105339E2;9.060909271E0;7.593736649E-1;4.783239841E0
2.699282608E2;1.120424151E0;2.354947090E0;3.416420937E0
2.699459833E2;-2.435196877E0;2.189506531E0;2.081951618E0
2.699637070E2;-2.696549177E0;2.423062325E0;-4.234731197E-1
2.699814314E2;-2.774477482E0;2.057149887E0;-6.617925644E0
2.699991556E2;-2.930540800E0;5.469493866E-1;3.185352325E0
2.700168800E2;-2.739685535E0;-3.684902191E-2;8.532054901E0
2.700346043E2;1.137454748E0;1.045751572E0;4.083484650E0
2.700523285E2;2.776441336E0;1.254196167E0;2.002543926E0
2.700700526E2;2.997268438E0;1.168345451E0;1.274640203E0
2.700877767E2;3.630121946E0;6.725053787E-1;2.197695732E0
2.701055040E2;4.774782181E0;-5.822725296E-1;3.451439619E0
2.701232251E2;5.646296978E0;-2.107058525E0;4.569190979E0
2.701409464E2;4.907908916E0;-2.931259155E0;5.015882492E0
2.701586735E2;5.744330406E0;-2.971990585E0;5.244169235E0
2.701763978E2;7.694868088E0;-2.160433769E0;3.864904881E0
2.701941220E2;6.531651497E0;-3.075160027E0;5.819114685E0
2.702118464E2;5.282219887E0;-4.520344734E0;8.772716522E0
2.702295704E2;6.355475426E0;-3.996729851E0;9.065564156E0
2.702472948E2;5.411553860E0;-6.003002167E0;5.079962730E0
2.702650189E2;2.398206711E0;-6.880160332E0;5.724672318E0
2.702827430E2;1.332485795E0;-6.271678925E0;-3.365207911E0
2.703004691E2;-3.978984833E0;-7.462476730E0;-7.206179142E0
2.703181914E2;-7.888046741E0;-7.932735443E0;-3.336400509E0
2.703359156E2;-4.997923851E0;-3.048196793E0;3.691006303E-1
2.703536397E2;-3.352347851E0;-2.975589752E0;-4.337888062E-1
2.703713642E2;-2.192042351E0;-2.692305565E0;-1.018019676E0
2.703890777E2;-1.209882736E0;2.830476761E-1;-1.497048616E0
2.704068149E2;-4.146915972E-1;2.266249657E0;-2.267555714E0
2.704245368E2;1.793984294E0;3.364326954E0;-2.757899284E0
2.704422479E2;6.102632046E0;4.662987709E0;-4.012547016E0
2.704599847E2;4.583916187E0;3.813952923E0;-3.911961317E0
2.704777033E2;2.588028312E-1;3.482150555E0;-2.840224981E0
2.704954364E2;-2.108784914E0;4.105135918E0;-3.603057861E0
2.705131578E2;-3.454315662E0;5.301037788E0;-5.163462639E0
2.705308824E2;-4.832495689E0;6.160297394E0;-6.490743160E0
2.705486061E2;-5.714860916E0;6.894989491E0;-6.271935940E0
2.705663300E2;-5.091675758E0;6.867967606E0;-5.003811836E0
2.705840573E2;-3.660703659E0;6.301466942E0;-3.376327276E0
2.706017786E2;-2.502505541E0;4.443694592E0;-1.800205708E0
2.706195027E2;-9.310450554E-1;-4.802999496E-1;5.476621628E0
2.706372269E2;4.671039104E0;-8.309475899E0;1.621133995E1
2.706549538E2;1.224397182E1;-1.286550236E1;1.535882282E1
2.706726757E2;9.303925514E0;-5.651331902E0;1.054289436E1
2.706903998E2;2.800199986E0;1.111203194E0;4.543212891E0
2.707081211E2;-3.954569995E-1;4.355765820E0;-4.232385159E-1
2.707258478E2;-2.025438547E0;1.611547470E0;-8.150196075E0
2.707435721E2;-4.647458553E0;-2.819013596E0;-5.195846558E0
2.707612994E2;-8.714870453E0;-1.041632080E1;-1.924092770E-1
2.707790207E2;-3.272657394E0;-1.177319241E1;5.853700161E0
2.707967450E2;-3.792966366E0;-1.880292892E0;-7.812345028E-2
2.708144691E2;-5.858778954E0;4.546866894E0;-5.190352917E0
2.708321932E2;-5.816615582E0;5.384695053E0;-9.007784843E0
2.708499174E2;-4.898300648E0;3.907753944E0;-9.852573395E0
2.708676297E2;-3.327205181E0;1.077085495E0;-6.443057060E0
2.708853545E2;-8.139346540E-2;-1.772542953E0;-3.457648277E0
2.709030904E2;7.207720757E0;-4.090258598E0;-2.260089397E0
2.709208142E2;1.520157433E1;-4.139729500E0;-1.270982027E0
2.709385384E2;9.874972343E0;5.312671661E-1;4.917366982E0
2.709562627E2;2.455688953E0;2.803126335E0;4.062350273E0
2.709739870E2;-2.696049929E0;1.703859329E0;2.928780556E0
2.709917110E2;-3.290609837E0;1.679447174E0;4.497045279E-1
2.710094322E2;-3.192663908E0;1.869435310E0;-3.225394249E0
2.710271596E2;-4.095132828E0;1.180702209E0;1.619031191E0
2.710448857E2;-3.804220200E0;3.938865662E-2;5.531171799E0
2.710626091E2;9.573808908E-1;5.744390488E-1;5.288732529E0
2.710803322E2;2.937295914E0;1.034097672E-1;3.641875267E0
2.710980551E2;3.081516266E0;2.305040359E-1;1.948894382E0
2.711157807E2;3.524881840E0;6.473140717E-1;3.927910328E-1
2.711334989E2;4.717462540E0;6.781225204E-1;1.302297592E0
2.711512316E2;5.978837967E0;-1.194553375E-1;2.600839376E0
2.711689535E2;7.203893185E0;-2.126030922E0;5.482051849E0
2.711866769E2;7.529647827E0;-2.216872215E0;6.151414871E0
2.712044015E2;6.465448856E0;-3.324266434E0;3.370255232E0
2.712221246E2;5.841608524E0;-3.360357285E0;3.395776272E0
2.712398500E2;3.001302958E0;-3.353366852E0;9.316307068E0
2.712575740E2;4.092037201E0;-5.926048279E0;1.007941246E1
2.712752984E2;6.540784359E0;-6.973522186E0;7.806312084E0
2.712930213E2;6.441966534E0;-3.563125610E0;1.213315296E1
2.713107467E2;4.075079441E0;-3.953791618E0;4.744647026E0
2.713284707E2;2.349308252E0;-6.207484245E0;-7.602149010E0
2.713461994E2;-4.512145519E0;-8.775217056E0;-1.063863945E1
2.713639165E2;-5.616589069E0;-5.567343712E0;-3.639230728E0
2.713816408E2;-1.504654169E0;-2.529361725E0;4.001141071E0
2.713993678E2;-1.809559941E0;-5.387953758E0;7.260563374E-1
2.714170918E2;-1.695172071E0;-3.339832306E0;-2.294892311E0
2.714348162E2;-2.128965616E0;-9.033536911E-1;-3.756801128E0
2.714525418E2;-1.874998212E0;1.479259491E0;-3.646396160E0
2.714702648E2;2.033994675E0;4.355534077E0;-3.478975296E0
2.714879859E2;5.430612087E0;4.358850956E0;-4.425399780E0
2.715057130E2;2.870740891E0;3.264347076E0;-3.003437281E0
2.715234374E2;6.567817926E-2;3.983407974E0;-2.563024998E0
2.715411612E2;-2.005524874E0;4.883149624E0;-4.309565067E0
2.715588855E2;-3.522274971E0;5.862154007E0;-5.661865234E0
2.715766099E2;-4.446781635E0;6.807409286E0;-6.504486561E0
2.715943341E2;-4.201788902E0;7.755954742E0;-6.228442192E0
2.716120583E2;-3.257886410E0;7.931344986E0;-4.842439175E0
2.716297853E2;-2.437576056E0;6.736721039E0;-2.873718977E0
2.716475068E2;-1.748666763E0;2.377067089E0;2.688931227E0
2.716652317E2;2.133251190E0;-5.337073326E0;1.376328564E1
2.716829551E2;9.960338593E0;-1.384063053E1;1.752472496E1
2.717006766E2;1.012173939E1;-1.080223942E1;1.223528862E1
2.717184072E2;3.097416401E0;-1.316443443E0;5.998225212E0
2.717361278E2;-8.122983575E-1;2.466598511E0;4.397437572E-1
2.717538502E2;-2.048711061E0;-1.632234573E0;-5.315982819E0
2.717715760E2;-1.208956480E0;-5.687529564E0;-6.857133389E0
2.717893000E2;-3.943903923E0;-8.976810455E0;-3.763417721E0
2.718070246E2;-5.452885628E0;-4.677080154E0;-1.427938938E-1
2.718247486E2;-9.054756165E0;2.290866375E0;-5.692359209E-1
2.718424727E2;-9.033628464E0;5.280785084E0;-6.622150421E0
2.718601969E2;-6.910877228E0;4.072713852E0;-9.993453026E0
2.718779092E2;-5.339005947E0;1.410329819E0;-8.806037903E0
2.718956457E2;-3.314478874E0;-5.620403290E-1;-5.812940121E0
2.719133698E2;9.492453337E-1;-3.197069168E0;-3.598518133E0
2.719310918E2;9.900732994E0;-5.010586739E0;-1.196330190E0
2.719488182E2;1.406382847E1;-3.979532242E0;4.663967133E0
2.719665352E2;7.869331837E0;1.879013062E0;6.639629841E0
2.719842665E2;2.153280973E0;2.671334267E0;3.392690659E0
2.720019906E2;-8.505110741E-1;2.511470795E0;9.395967126E-1
2.720197037E2;-1.853885055E0;2.524573803E0;-7.532519102E-1
2.720374391E2;-1.304022074E0;2.622592926E0;-5.164412498E0
2.720551603E2;-2.980253696E0;1.520178795E0;4.098638296E-1
2.720728876E2;-4.129813194E0;-5.975923538E-1;8.579710007E0
2.720906001E2;-6.160727143E-2;4.262199402E-1;7.193113804E0
2.721083386E2;2.569616795E0;5.609855652E-1;3.453795671E0
2.721260599E2;3.425677538E0;3.383808136E-1;1.431770205E0
2.721437845E2;4.643593311E0;5.336122513E-1;1.540127039E0
2.721615086E2;5.095936298E0;-4.008483887E-2;2.173478365E0
2.721792327E2;5.648730755E0;-1.497296333E0;4.334646702E0
2.721969598E2;4.778255463E0;-2.963873863E0;7.593373299E0
2.722146813E2;5.131019115E0;-3.132431984E0;5.243000031E0
2.722324024E2;7.374586582E0;-2.921524048E0;8.723585606E-1
2.722501295E2;6.200709820E0;-3.446742058E0;4.116513252E0
2.722678425E2;4.877479553E0;-3.996523857E0;8.957131386E0
2.722855807E2;5.177655697E0;-5.312403679E0;6.926513672E0
2.723033023E2;6.045889378E0;-5.815928459E0;9.471747398E0
2.723210221E2;5.017416477E0;-6.763371468E0;1.181111908E1
2.723387505E2;-2.050522804E0;-9.036951065E0;-3.025770187E-2
2.723564645E2;-7.481091022E0;-1.021610546E1;-8.988001823E0
2.723742160E2;-9.267724991E0;-7.354736328E0;-5.175984383E0
2.723919134E2;-5.937625408E0;-1.404302597E0;9.279371500E-1
2.724096360E2;-3.653810263E0;-2.847195625E0;2.160394192E0
2.724273746E2;-1.213009834E0;-3.999293327E0;-7.339869142E-1
2.724450956E2;7.107987404E-1;-6.991624832E-1;-4.162030220E0
2.724628195E2;1.234434366E0;1.858646870E0;-5.127290249E0
2.724805442E2;2.018456936E0;2.803546906E0;-4.233952999E0
2.724982654E2;5.106132030E0;4.193271637E0;-2.658041954E0
2.725159925E2;3.507690668E0;4.355150700E0;-2.990115881E0
2.725337164E2;5.580000281E-1;4.844057560E0;-2.572105408E0
2.725514411E2;-1.484385490E0;5.420882702E0;-3.914998055E0
2.725691651E2;-2.949466944E0;6.078164101E0;-6.065366745E0
2.725868895E2;-4.172795296E0;6.710737228E0;-6.536072731E0
2.726046010E2;-4.498966217E0;7.345380783E0;-5.504889965E0
2.726223377E2;-3.721035480E0;7.559469223E0;-4.572132111E0
2.726400505E2;-2.584388256E0;6.371939659E0;-2.792118073E0
2.726577862E2;-1.850361347E0;1.514642715E0;2.819437742E0
2.726755105E2;3.812624931E0;-6.501897812E0;1.426641273E1
2.726932347E2;1.051933384E1;-1.468667316E1;1.757041550E1
2.727109588E2;8.782042503E0;-8.118110657E0;1.319878197E1
2.727286832E2;2.206586599E0;1.141558647E0;4.641807079E0
2.727464074E2;-1.780475140E0;5.388971806E0;-1.738990426E0
2.727641312E2;-2.401703358E0;1.865571976E0;-1.157360744E1
2.727818556E2;-5.692665577E0;-5.343647957E0;-8.189369202E0
2.727995799E2;-9.843173981E0;-1.466165257E1;5.224121571E0
2.728173043E2;-3.834303617E0;-8.397080421E0;4.072457314E0
2.728350284E2;-4.037631035E0;3.786922455E0;-4.668649197E0
2.728527555E2;-5.697617531E0;5.983750343E0;-8.253917694E0
2.728704769E2;-5.320394039E0;4.153666496E0;-9.460262299E0
2.728882008E2;-4.246834278E0;1.702862740E0;-8.328667641E0
2.729059281E2;-2.418197393E0;-2.414436340E-1;-6.292532921E0
2.729236397E2;1.327952385E0;-2.379831314E0;-4.945167065E0
2.729413766E2;9.586598396E0;-4.261102676E0;-1.641401887E0
2.729590978E2;1.597529030E1;-3.743836403E0;5.098692894E0
2.729768199E2;8.960556984E0;5.065536499E-1;8.855826378E0
2.729945463E2;2.077285767E0;2.967529774E0;4.992325783E0
2.730122663E2;-9.891958833E-1;3.379586697E0;1.109766245E0
2.730299986E2;-2.153128147E0;3.542466164E0;-3.612869263E0
2.730477192E2;-2.495678902E0;2.677129745E0;-6.366460800E0
2.730654431E2;-5.411762714E0;-1.024312973E-1;4.945086002E0
2.730831673E2;-4.421239376E0;-1.145683289E0;9.436542511E0
2.731008888E2;1.657990575E0;4.407806396E-1;6.008352280E0
2.731186185E2;4.042736053E0;3.084945679E-1;2.338479996E0
2.731363371E2;4.314469814E0;5.010089874E-1;6.300487518E-1
2.731540640E2;4.590296268E0;1.468345165E0;9.020016193E-1
2.731717885E2;4.248702049E0;9.475307465E-1;1.346666098E0
2.731895122E2;3.898730993E0;-1.661576271E0;4.684067726E0
2.732072365E2;3.721498013E0;-2.796691895E0;7.160679340E0
2.732249608E2;4.874319077E0;-2.705091476E0;3.798488617E0
2.732426842E2;6.560590744E0;-3.174529076E0;1.255346894E0
2.732604091E2;5.624097824E0;-3.716633797E0;5.335192680E0
2.732781334E2;5.069883347E0;-4.713390350E0;7.352961540E0
2.732958573E2;5.930508614E0;-5.918198586E0;7.314860344E0
2.733135821E2;7.426784039E0;-5.418729782E0;9.380093575E0
2.733313104E2;5.654331207E0;-5.722874641E0;9.096349716E0
2.733490304E2;-1.902739763E0;-7.659381866E0;-1.159990191E0
2.733667521E2;-6.402476788E0;-8.795299530E0;-8.078878403E0
2.733844786E2;-8.248513222E0;-6.619744301E0;-5.166203976E0
2.734022029E2;-5.035185814E0;-1.684194565E0;9.888356924E-1
2.734199269E2;-2.469467640E0;-2.747928619E0;1.460650563E0
2.734376515E2;-1.479003310E0;-2.703338623E0;-1.103638053E0
2.734553756E2;-1.410587430E0;-6.937026978E-2;-2.994234085E0
2.734730997E2;-1.635361075E0;1.691272259E0;-3.317927122E0
2.734908239E2;7.507287264E-1;3.597795486E0;-2.768824816E0
2.735085483E2;4.203774452E0;4.623380184E0;-2.971988678E0
2.735262723E2;4.430294514E0;4.722085953E0;-4.855392456E0
2.735439974E2;1.315858364E0;4.257868290E0;-3.117031574E0
2.735617211E2;-1.365869045E0;4.140425205E0;-2.916254759E0
2.735794332E2;-2.853182316E0;4.960971832E0;-3.743093491E0
2.735971714E2;-3.604739904E0;6.198528290E0;-4.428616047E0
2.736148934E2;-4.136100769E0;7.251516342E0;-4.549767971E0
2.736326150E2;-3.820094347E0;7.396054268E0;-4.110208511E0
2.736503419E2;-2.716540337E0;6.811766624E0;-3.030968666E0
2.736680631E2;-1.553084612E0;5.457198143E0;-2.233970881E0
2.736857944E2;-6.659712195E-1;1.874000072E0;1.404542208E0
2.737035145E2;2.366971254E0;-3.790104866E0;1.008579636E1
2.737212388E2;7.883524895E0;-1.060349369E1;1.560471821E1
2.737389627E2;9.688758850E0;-1.108937168E1;1.508957100E1
2.737566793E2;3.949299812E0;-2.317138672E0;9.129560471E0
2.737744142E2;2.088159621E-1;2.336192131E0;1.625428677E0
2.737921356E2;-1.196537256E0;2.418437004E0;-4.150080204E0
2.738098573E2;-1.138863325E0;-3.822932243E0;-6.214485168E0
2.738275839E2;-3.384494543E0;-7.805818558E0;-4.383947849E0
2.738453080E2;-5.138410568E0;-8.908524513E0;6.200798988E0
2.738630321E2;-5.332296848E0;-1.833398819E0;-3.237581253E-1
2.738807564E2;-7.073702812E0;4.120640755E0;-5.080236912E0
2.738984781E2;-6.571619987E0;4.490230560E0;-1.037352467E1
2.739162049E2;-5.580337524E0;2.380591393E0;-1.082139778E1
2.739339290E2;-4.186325073E0;2.525348663E-1;-7.816384315E0
2.739516563E2;-1.784337521E0;-1.881350517E0;-4.410394669E0
2.739693669E2;4.256603718E0;-4.471972466E0;-3.004417419E0
2.739871046E2;1.375761032E1;-5.210878372E0;-1.065867186E0
2.740048258E2;1.137115192E1;-3.182829857E0;7.107869148E0
2.740225501E2;5.391749859E0;2.304544926E0;8.049334526E0
2.740402743E2;1.681336015E-1;2.845626831E0;3.181336880E0
2.740579986E2;-2.268763304E0;2.944385529E0;-9.998165369E-1
2.740757259E2;-1.939305425E0;3.310813904E0;-2.953692198E0
2.740934472E2;-1.183068156E0;2.618261337E0;-3.769452810E0
2.741111717E2;-2.691414356E0;5.467071533E-1;4.902486801E0
2.741288954E2;-1.557336330E0;3.848743439E-1;7.096194267E0
2.741466198E2;1.674955606E0;1.435327530E0;4.280800819E0
2.741643437E2;2.847742319E0;1.444591522E0;2.996076345E0
2.741820680E2;2.965645552E0;5.508127213E-1;2.401930094E0
2.741997923E2;3.719314814E0;4.094123840E-2;2.493636847E0
2.742175137E2;4.830621243E0;-6.313018799E-1;3.419538975E0
2.742352289E2;5.964195251E0;-2.097576141E0;5.033658981E0
2.742529679E2;6.398600578E0;-2.873991013E0;5.947541714E0
2.742706893E2;9.179908752E0;-1.795216560E0;4.748270035E0
2.742884107E2;1.128227711E1;-6.976766586E-1;5.400328636E0
2.743061376E2;8.247974396E0;-2.990119934E0;8.351522446E0
2.743238648E2;7.424705982E0;-5.424210548E0;1.000094509E1
2.743415896E2;5.825178623E0;-7.505633354E0;4.474261284E0
2.743593101E2;1.671140194E0;-7.822415352E0;4.674756050E0
2.743770307E2;-1.036307454E0;-7.792162895E0;-2.132204533E0
2.743947472E2;-5.291586399E0;-1.009750080E1;-5.985976219E0
2.744124826E2;-7.388754845E0;-9.512735367E0;-2.930432320E0
2.744302101E2;-4.551545620E0;-4.503630638E0;-2.112546861E-1
2.744479312E2;-2.856101513E0;-4.814862251E0;8.949061632E-1
2.744656544E2;-1.331388950E0;-2.380536079E0;-2.074713707E-1
2.744833795E2;-1.668193102E0;-1.762628555E-1;-2.501015902E0
2.745010990E2;-7.814116478E-1;2.078187466E0;-2.464231730E0
2.745188280E2;1.072859526E0;3.469545364E0;-3.105690956E0
2.745365524E2;4.996014118E0;4.810966492E0;-3.730398178E0
2.745542765E2;3.653017521E0;4.493317127E0;-3.710469484E0
2.745720009E2;9.432590008E-2;4.511889935E0;-3.171701908E0
2.745897242E2;-1.917246938E0;5.198360443E0;-3.510194302E0
2.746074491E2;-3.264004946E0;5.962099552E0;-5.128427982E0
2.746251734E2;-4.651177883E0;6.249742508E0;-5.989193439E0
2.746428985E2;-4.858699322E0;6.793141365E0;-5.965432167E0
2.746606214E2;-4.095020771E0;7.124112129E0;-4.805792332E0
2.746783461E2;-3.279923439E0;6.726196289E0;-3.205368996E0
2.746960702E2;-2.390326977E0;4.637951374E0;-2.941627502E-1
2.747137826E2;-9.490473866E-1;-1.075484276E0;8.233997345E0
2.747315212E2;5.011903286E0;-9.293833733E0;1.617664337E1
2.747492428E2;1.046043015E1;-1.200922203E1;1.413827038E1
2.747669642E2;6.560225010E0;-3.545055389E0;1.035510254E1
2.747846913E2;6.729505062E-1;1.272656441E0;3.229248762E0
2.748024153E2;-1.497892618E0;5.978317261E-1;-9.540442228E-1
2.748201421E2;1.613144517E0;-5.234027863E0;-3.912368536E0
2.748378639E2;-1.732300758E0;-1.224203300E1;-1.774386644E0
2.748555855E2;-2.815704823E0;-6.875240326E0;-3.526992321E0
2.748733122E2;-7.133079052E0;2.398725510E0;-2.975973606E0
2.748910334E2;-1.232400513E1;5.935340881E0;-2.219113588E0
2.749087606E2;-9.221189499E0;5.103204727E0;-9.910857201E0
2.749264850E2;-6.796658516E0;1.211947441E0;-9.262266159E0
2.749442047E2;-4.384965420E0;-1.778754234E0;-7.253484726E0
2.749619331E2;1.188837171E0;-4.853980064E0;-5.853041172E0
2.749796530E2;1.103841114E1;-6.341438293E0;-3.017387390E0
2.749973850E2;1.499441719E1;-5.073873520E0;1.951322794E0
2.750151061E2;7.987065315E0;4.212656021E-1;4.210063457E0
2.750328259E2;1.125560760E0;1.689359665E0;5.974861145E0
2.750505541E2;-1.699970484E0;1.897165298E0;3.296883106E0
2.750682783E2;-2.840826035E0;2.532024384E0;-9.590412974E-1
2.750860055E2;-2.545334101E0;2.821434498E0;-8.532427549E-1
2.751037269E2;-1.080151081E0;2.754337311E0;1.014114380E0
2.751214477E2;-4.863834381E-1;1.593694687E0;-2.095921993E0
2.751391785E2;-1.571114659E-1;1.197422028E0;3.259666204E0
2.751568993E2;-1.565334052E-1;7.672395706E-1;5.256337166E0
2.751746240E2;8.150209188E-1;1.345335007E0;3.907454967E0
2.751923478E2;1.909245610E0;1.197940826E0;3.312574863E0
2.752100723E2;3.546316385E0;6.466484070E-1;3.323003531E0
2.752277963E2;4.778524876E0;-1.928520203E-2;3.478901625E0
2.752455204E2;5.490304947E0;-7.714681625E-1;4.238474846E0
2.752632450E2;5.452799320E0;-2.137372017E0;5.407314301E0
2.752809691E2;5.942771912E0;-2.336758614E0;5.948401451E0
2.752986935E2;7.686172962E0;-2.168530464E0;4.484838963E0
2.753164173E2;7.911850929E0;-2.514273643E0;4.416935444E0
2.753341416E2;6.493495941E0;-3.837055206E0;7.061753273E0
2.753518661E2;5.860961914E0;-4.521458626E0;5.310994148E0
2.753695782E2;3.971283913E0;-6.323828697E0;6.723548889E0
2.753873162E2;1.460531354E0;-6.162071228E0;6.329175472E0
2.754050384E2;-4.142821729E-1;-4.992630005E0;-1.349590540E0
2.754227628E2;-4.020618439E0;-5.355668068E0;-6.028536320E0
2.754404869E2;-7.023796082E0;-6.378367424E0;-2.450219393E0
2.754582081E2;-4.889125347E0;-3.841038704E0;9.585191011E-1
2.754759374E2;-2.760253191E0;-3.939904213E0;1.234514236E0
2.754936595E2;-8.110308051E-1;-2.980021477E0;-1.088826656E-1
2.755113808E2;-3.241426051E-1;-1.054797173E0;-1.104333758E0
2.755291080E2;-1.748216748E-1;5.400114059E-1;-2.250502586E0
2.755468322E2;6.713464260E-1;1.690575123E0;-2.438106060E0
2.755645565E2;4.379089355E0;3.842810631E0;-3.196565390E0
2.755822806E2;4.002549171E0;4.158952713E0;-3.186429262E0
2.756000019E2;7.824530602E-1;4.126425266E0;-3.215982914E0
2.756177263E2;-1.405205965E0;4.749016285E0;-3.760684729E0
2.756354502E2;-3.105168343E0;5.548333168E0;-4.206572056E0
2.756531660E2;-4.215812683E0;5.924742222E0;-5.089418411E0
2.756708931E2;-4.870714664E0;6.436334610E0;-5.730165482E0
2.756886227E2;-4.501316547E0;6.932943344E0;-5.109974384E0
2.757063529E2;-3.677093744E0;6.833482265E0;-4.225697517E0
2.757240626E2;-3.001121044E0;5.455811977E0;-3.161066055E0
2.757417983E2;-2.041442394E0;1.277800560E0;2.864836216E0
2.757595231E2;1.880622625E0;-5.216745377E0;1.432047081E1
2.757772469E2;1.042605019E1;-1.314808273E1;1.660405159E1
2.757949711E2;9.560958862E0;-7.828486443E0;1.383343124E1
2.758126916E2;3.848637104E0;9.026689529E-1;5.795867443E0
2.758304196E2;1.456964731E0;4.859380722E0;-1.602312326E-1
2.758481438E2;1.586649418E0;3.153321266E0;-1.170234585E1
2.758658680E2;-3.477881432E0;-3.656114578E0;-4.838800430E0
2.758835921E2;-5.664328575E0;-9.801095963E0;-3.938505650E-1
2.759013094E2;-2.283975601E0;-1.050231934E1;3.282171726E0
2.759190407E2;-4.851742268E0;-5.606454849E0;6.905439377E0
2.759367647E2;-7.312058449E0;1.221733093E0;-3.903671741E0
2.759544891E2;-6.537266731E0;3.339890480E0;-8.917748451E0
2.759722132E2;-4.971607208E0;3.386366844E0;-8.368159294E0
2.759899385E2;-2.892548561E0;2.325704575E0;-6.694274902E0
2.760076615E2;3.277792633E-1;-3.119850159E-2;-4.539397717E0
2.760253858E2;6.360798836E0;-3.062381744E0;-3.625126839E0
2.760431102E2;1.314973545E1;-4.515653610E0;-4.686453819E0
2.760608341E2;9.403143883E0;-3.692283630E-1;2.933131695E0
2.760785587E2;3.449586868E0;2.949660778E0;7.824121952E0
2.760962828E2;-2.024434090E0;1.617259979E0;6.262038708E0
2.761140069E2;-3.762300014E0;1.200455666E0;2.910447598E0
2.761317322E2;-3.021910906E0;2.257187843E0;-1.163151979E0
2.761494440E2;-2.505316734E0;1.395590782E0;-1.824158192E0
2.761671769E2;-2.900624037E0;3.402414322E-1;3.310842037E0
2.761849040E2;-4.273611307E-1;1.239752769E0;3.831740141E0
2.762026280E2;2.120104551E0;1.331922531E0;3.049621105E0
2.762203522E2;3.617528439E0;1.236680984E0;2.532771826E0
2.762380763E2;4.955680370E0;2.793512344E-1;2.667084694E0
2.762557979E2;4.925465107E0;-7.526321411E-1;2.396102905E0
2.762735251E2;3.794945955E0;-1.570327759E0;5.200355053E0
2.762912533E2;3.512575626E0;-3.208973885E0;8.695831299E0
2.763089756E2;6.006845951E0;-3.363835335E0;6.381396294E0
2.763266977E2;9.273094177E0;-1.829654694E0;1.881397247E0
2.763444197E2;8.094696045E0;-2.202657700E0;3.843359709E0
2.763621460E2;5.340761185E0;-4.467163086E0;1.028079033E1
2.763798699E2;5.075338364E0;-6.334713936E0;8.168043137E0
2.763975982E2;3.993021488E0;-6.706016541E0;1.023480415E1
2.764153218E2;2.205607891E0;-6.408123970E0;5.598882675E0
2.764330425E2;3.957810879E0;-4.923558235E0;-4.596877098E0
2.764507669E2;-3.325855970E0;-7.530184746E0;-7.456218243E0
2.764684808E2;-7.067711353E0;-7.818730354E0;-3.061737299E0
2.764862168E2;-2.583354950E0;-3.493678093E0;1.233341455E0
2.765039396E2;-1.691191196E0;-4.697507858E0;3.516771793E-1
2.765216611E2;-1.480566502E0;-3.230158806E0;-1.823953867E0
2.765393882E2;-1.521012902E0;-5.492506027E-1;-2.737240791E0
2.765571119E2;-1.247437954E0;1.424537659E0;-3.214578629E0
2.765748394E2;-1.653123796E-1;2.892236710E0;-3.501726627E0
2.765925606E2;4.848260880E0;5.227344990E0;-4.335176945E0
2.766102818E2;3.402040005E0;4.407792091E0;-3.394085884E0
2.766280092E2;-1.354162395E-1;4.225153923E0;-2.602825165E0
2.766457198E2;-1.816625953E0;4.876471519E0;-4.012209415E0
2.766634604E2;-3.086644888E0;5.701539040E0;-5.777220726E0
2.766811817E2;-3.915807247E0;6.450640678E0;-6.185264111E0
2.766989059E2;-4.429473400E0;7.088840485E0;-6.139159203E0
2.767166303E2;-3.976204395E0;7.504118919E0;-4.807991982E0
2.767343542E2;-3.430511236E0;7.088553429E0;-3.701628447E0
2.767520784E2;-3.013512611E0;4.326979637E0;-4.733369350E-1
2.767698028E2;-7.737219930E-1;-2.315568924E0;8.922260284E0
2.767875299E2;8.645644188E0;-1.139520168E1;1.785537720E1
2.768052510E2;1.334847164E1;-1.411662865E1;1.429028606E1
2.768229752E2;6.690831661E0;-2.653192520E0;8.266622543E0
2.768406998E2;2.096451998E0;4.614479065E0;1.877322197E0
2.768584239E2;6.030018926E-1;7.864130974E0;-6.139551640E0
2.768761487E2;-2.162933350E0;4.252069950E0;-1.223399544E1
2.768938753E2;-6.292613506E0;-1.791267395E-1;-7.162405014E0
2.769115966E2;-1.058690262E1;-9.642061234E0;8.919582367E0
2.769293207E2;-5.681923389E0;-2.300411606E1;1.347216415E1
2.769470334E2;-1.887347221E0;-7.899630547E0;-8.207945824E-1
2.769647699E2;-1.548802614E0;4.454998970E0;-8.429919243E0
