time,seconds_elapsed,z,y,x
1713800421055561000,0.13356103515625,9.766305923461914,0.7525427341461182,-0.373878538608551
1713800421073279500,0.151279541015625,9.499505996704102,0.8141579031944275,-0.40378883481025696
1713800421090994000,0.168993896484375,9.475577354431152,0.7663014531135559,-0.39900317788124084
1713800421108731100,0.186731201171875,9.690333366394043,0.7567301392555237,-0.46480581164360046
1713800421126451000,0.204450927734375,9.69511890411377,0.737587571144104,-0.4983053207397461
1713800421144173600,0.222173583984375,9.914660453796387,0.8051848411560059,-0.4630111753940582
1713800421161894100,0.23989404296875,9.894919395446777,0.7860422134399414,-0.38703906536102295
1713800421179616500,0.257616455078125,9.838089942932129,0.8291130661964417,-0.4731806814670563
1713800421197340700,0.275340576171875,9.661619186401367,0.8237292170524597,-0.40737804770469666
1713800421215062000,0.29306201171875,9.57607650756836,0.8237292170524597,-0.3840480446815491
1713800421232783600,0.31078369140625,9.561718940734863,0.7854440212249756,-0.4223332107067108
1713800421250508500,0.328508544921875,9.57607650756836,0.7758727669715881,-0.40797626972198486
1713800421268228900,0.346228759765625,9.671191215515137,0.828514814376831,-0.388235479593277
1713800421285953300,0.363953369140625,9.685547828674316,0.8333004713058472,-0.40259242057800293
1713800421303669500,0.38166943359375,9.77109146118164,0.7334001660346985,-0.3595215976238251
1713800421321396700,0.399396728515625,9.814162254333496,0.7094719409942627,-0.31106695532798767
1713800421339119000,0.417119140625,9.708877563476562,0.7573283910751343,-0.3403790295124054
1713800421356841700,0.434841796875,9.723833084106445,0.7950153350830078,-0.4169493317604065
1713800421374562600,0.4525625,9.709476470947266,0.8380861282348633,-0.45942193269729614
1713800421392287200,0.470287353515625,9.690333366394043,0.8524430394172668,-0.4504488706588745
1713800421410008800,0.4880087890625,9.637691497802734,0.9002995491027832,-0.4169493317604065
1713800421427731000,0.50573095703125,9.628120422363281,0.8578268885612488,-0.3696911036968231
1713800421445453300,0.523453369140625,9.699904441833496,0.7956135272979736,-0.3690928816795349
1713800421463176200,0.54117626953125,9.838089942932129,0.7956135272979736,-0.4205385744571686
1713800421480886500,0.558886474609375,9.838089942932129,0.7429714202880859,-0.4061816334724426
1713800421498616300,0.5766162109375,9.775876998901367,0.7381857633590698,-0.3684946894645691
1713800421516347100,0.59434716796875,9.751948356628418,0.7471588850021362,-0.4019941985607147
1713800421534064600,0.612064697265625,9.737591743469238,0.7908278703689575,-0.38344982266426086
1713800421551787800,0.629787841796875,9.561718940734863,0.7950153350830078,-0.37447673082351685
1713800421569492700,0.64749267578125,9.599406242370605,0.7950153350830078,-0.34576287865638733
1713800421587230700,0.665230712890625,9.714262008666992,0.7621139883995056,-0.3690928816795349
1713800421604956000,0.682955810546875,9.647262573242188,0.8195417523384094,-0.3314059376716614
1713800421622672100,0.700672119140625,9.599406242370605,0.7902296781539917,-0.34576287865638733
1713800421640400100,0.718400146484375,9.694520950317383,0.7716853022575378,-0.29790642857551575
1713800421658111500,0.736111572265625,9.766305923461914,0.7328019142150879,-0.40677985548973083
1713800421675844000,0.753843994140625,9.876375198364258,0.8051848411560059,-0.38225340843200684
1713800421693566200,0.771566162109375,9.804591178894043,0.6753742098808289,-0.397208571434021
1713800421711288800,0.789288818359375,9.790233612060547,0.747757077217102,-0.33499518036842346
1713800421729023200,0.807023193359375,9.671191215515137,0.7519445419311523,-0.373878538608551
1713800421746728700,0.824728759765625,9.718449592590332,0.8769695162773132,-0.34995031356811523
1713800421764455400,0.842455322265625,9.714262008666992,0.8578268885612488,-0.373878538608551
1713800421782178800,0.8601787109375,9.828518867492676,0.7860422134399414,-0.35892340540885925
1713800421799900400,0.877900390625,9.69930648803711,0.7429714202880859,-0.3409772217273712
1713800421817622800,0.895622802734375,9.537193298339844,0.7328019142150879,-0.2847459018230438
1713800421835344100,0.91334423828125,9.608977317810059,0.7471588850021362,-0.35054850578308105
1713800421853068800,0.93106884765625,9.89970588684082,0.7621139883995056,-0.35832518339157104
1713800421870789600,0.94878955078125,10.009775161743164,0.7046862840652466,-0.39601215720176697
1713800421888512500,0.966512451171875,9.842277526855469,0.7334001660346985,-0.32542386651039124
1713800421906221600,0.9842216796875,9.613762855529785,0.7381857633590698,-0.29850462079048157
1713800421923958300,1.001958251953125,9.665806770324707,0.747757077217102,-0.29312077164649963
1713800421941674200,1.01967431640625,9.642477035522461,0.7812566161155701,-0.34576287865638733
1713800421959401700,1.037401611328125,9.675976753234863,0.7908278703689575,-0.34995031356811523
1713800421977124400,1.055124267578125,9.585049629211426,0.776470959186554,-0.29850462079048157
1713800421994846200,1.07284619140625,9.604191780090332,0.7908278703689575,-0.2745763957500458
1713800422012568300,1.090568359375,9.80399227142334,0.6999006271362305,-0.2350948303937912
1713800422030291200,1.108291259765625,9.951749801635742,0.6520441770553589,-0.2632105052471161
